GO	[-6.10 -0.90]	[-0.90 -0.61]	[-0.61 -0.42]	[-0.42 -0.26]	[-0.26 -0.15]	[-0.15 0.00]	[0.00 0.12]	[0.12 0.37]	[0.37 0.81]	[0.81 1.72]	[1.72 10.00]
GNF2_HCK GNF2_HCK	-2.148	-2.867	-2.867	-3.888	-3.888	-2.148	-1.604	-0.860	0.870	7.629	17.815
GNF2_CASP1 GNF2_CASP1	-2.153	-2.767	-2.153	-2.767	-3.557	-1.665	-1.665	0.368	3.074	7.621	7.621
GNF2_CARD15 GNF2_CARD15	-1.370	-1.974	-1.974	-2.877	-1.974	-1.370	-1.974	-0.629	1.035	2.509	16.470
GNF2_ITGB2 GNF2_ITGB2	-2.374	-2.374	-1.543	-2.374	-2.374	-1.010	-2.374	0.848	5.180	4.540	2.845
GNF2_TNFRSF1B GNF2_TNFRSF1B	-1.217	-1.793	-1.793	-2.667	-2.667	-1.217	-1.793	0.440	1.558	4.447	7.796
GNF2_PECAM1 GNF2_PECAM1	-1.508	-1.508	-1.508	-2.332	-2.332	-0.981	-1.508	-0.981	2.921	3.457	8.248
GNF2_S100A4 GNF2_S100A4	-1.955	-1.196	-1.196	-1.955	-1.955	-1.196	-1.955	-0.242	0.886	5.034	7.313
GNF2_HPX GNF2_HPX	-0.265	-0.912	-3.625	-5.670	0.987	-0.912	1.455	-1.504	-0.265	0.987	7.716
GNF2_CD33 GNF2_CD33	-0.840	-0.840	-2.122	-2.122	-1.333	-0.514	-1.333	-0.514	1.060	1.060	10.942
GNF2_LCAT GNF2_LCAT	0.342	-0.716	-3.228	-5.202	0.631	-0.952	1.259	-1.244	-0.264	0.814	7.565
GNF2_CD1D GNF2_CD1D	-0.652	-1.094	-1.094	-1.830	-1.094	-1.830	-1.830	-0.373	1.377	2.827	7.003
GNF2_TNFSF10 GNF2_TNFSF10	-1.246	-1.246	-0.641	-1.246	-1.246	-1.246	0.282	-0.641	-0.641	3.007	8.086
GNF2_MCL1 GNF2_MCL1	-1.543	-1.543	-1.543	-1.543	-2.374	-0.647	-0.647	-0.400	3.372	3.372	3.937
GNF2_GSTM1 GNF2_GSTM1	0.545	-0.916	-2.697	-4.565	0.936	-0.916	1.175	-1.224	-0.335	0.393	7.219
GNF2_CD97 GNF2_CD97	-0.895	-1.579	-0.895	-1.579	-1.579	-1.579	-1.579	1.729	1.729	2.234	3.414
GNF2_TST GNF2_TST	-0.588	-1.106	-2.523	-3.287	1.323	-0.815	1.063	-1.106	0.323	-0.280	8.347
GNF2_CD14 GNF2_CD14	-0.408	-0.408	-1.412	-1.412	-0.766	-1.412	-1.412	-0.766	0.427	2.020	8.102
CAR_HPX CAR_HPX	0.463	-2.120	-2.120	-3.045	0.911	-0.713	1.519	-2.120	-0.301	1.196	4.767
GNF2_HPN GNF2_HPN	0.351	-0.893	-3.589	-3.589	0.631	-0.677	1.484	-1.158	-0.364	0.808	6.708
GNF2_SPI1 GNF2_SPI1	-1.412	-1.412	-1.412	-1.412	-1.412	-0.766	0.427	0.215	0.717	1.518	6.263
GNF2_CEBPA GNF2_CEBPA	-0.330	-0.529	-1.217	-2.667	0.440	-1.793	0.440	-1.217	-0.330	0.653	8.559
GNF2_FOS GNF2_FOS	-0.318	-0.575	-1.704	-1.704	-0.994	-0.575	-0.994	-0.994	1.133	2.008	5.884
CAR_IGFBP1 CAR_IGFBP1	-0.235	-1.543	-1.543	-2.374	-0.235	-1.010	1.157	-1.543	0.589	1.512	4.540
GNF2_TIMP2 GNF2_TIMP2	-0.412	-1.913	-0.704	-1.162	0.923	-1.162	1.277	-1.913	-0.704	1.277	4.472
GNF2_CYP2B6 GNF2_CYP2B6	-0.271	-1.264	-0.785	-2.039	-0.271	-0.785	-0.473	-0.785	0.334	1.142	6.985
MORF_PRKCA MORF_PRKCA	-0.278	-3.807	-2.708	-1.554	0.555	0.326	0.860	-0.494	0.555	1.241	3.862
GNF2_FGR GNF2_FGR	-1.329	-0.703	-0.703	-1.329	-1.329	-0.703	-0.703	0.795	0.795	2.786	2.786
GNF2_EGFR GNF2_EGFR	-0.363	-1.329	-0.703	-0.703	1.188	-0.703	0.247	-1.329	-1.329	1.653	4.165
GNF2_KISS1 GNF2_KISS1	-0.473	-2.039	-0.785	-1.264	0.817	-0.473	1.142	-2.039	-0.271	0.817	4.133
GNF2_MMP11 GNF2_MMP11	-0.336	-1.746	-0.600	-1.027	1.087	-1.027	1.087	-1.746	-0.600	0.750	4.276
GNF2_MMP1 GNF2_MMP1	-0.703	-1.329	-1.329	-1.329	0.480	-1.329	0.480	1.188	0.480	-0.363	4.165
GNF2_CDH3 GNF2_CDH3	-0.551	-0.551	-1.121	-1.121	-0.260	-0.551	1.034	-0.551	-1.121	0.645	5.871
MORF_WNT1 MORF_WNT1	1.232	-1.554	-2.028	-2.028	0.290	-0.875	0.767	-0.638	-0.312	1.232	3.728
GNF2_IL2RB GNF2_IL2RB	0.409	-1.872	-0.678	-1.872	-0.393	0.226	0.226	-0.678	-0.393	1.326	4.592
GCM_HMGA2 GCM_HMGA2	-0.699	-2.007	-1.221	-0.932	0.353	-0.513	2.494	-0.932	-0.932	2.856	2.156
MORF_THPO MORF_THPO	-0.767	-2.667	-2.125	-1.680	0.954	-0.292	0.581	-0.413	1.179	0.954	3.038
GNF2_JAK1 GNF2_JAK1	-0.703	-1.329	-0.703	-1.329	-1.329	0.480	-0.703	1.188	1.188	0.480	2.786
GNF2_TTN GNF2_TTN	-0.521	-1.079	-1.079	-1.079	-0.241	0.371	0.371	-0.241	-1.079	1.091	4.313
MORF_CDH4 MORF_CDH4	-0.930	-1.922	-1.922	-0.709	0.770	-0.386	0.770	-1.201	0.330	1.981	3.358
GNF2_SERPINB5 GNF2_SERPINB5	-0.581	-0.581	-1.162	-1.162	0.324	-0.581	0.980	-0.581	-0.581	0.608	4.798
MORF_TNFRSF6 MORF_TNFRSF6	-0.478	-2.818	-1.931	-1.023	1.562	0.459	0.745	-0.807	0.345	0.459	3.371
MORF_LCAT MORF_LCAT	1.790	-1.455	-1.137	-2.304	0.255	-0.661	0.828	-0.661	-0.489	0.648	3.512
MORF_DMPK MORF_DMPK	-0.461	-1.813	-3.124	-0.972	0.353	-0.346	1.309	-0.461	0.353	1.782	2.629
MORF_KDR MORF_KDR	0.615	-2.215	-2.215	-1.236	1.965	-0.645	0.442	0.301	0.301	0.301	2.327
GNF2_MAPT GNF2_MAPT	1.133	-0.994	-0.575	-1.704	-0.575	-0.994	-0.575	-0.318	0.285	2.530	2.008
GNF2_IGFBP1 GNF2_IGFBP1	-0.431	-1.454	-0.218	-0.798	1.033	-0.431	0.681	-1.454	-0.798	0.681	3.100
MORF_PTPRR MORF_PTPRR	-0.555	-2.454	-2.454	-0.555	1.387	0.346	0.671	-0.555	0.346	0.671	2.367
GNF2_PTX3 GNF2_PTX3	0.380	-1.496	-1.496	-1.496	0.380	-0.234	-0.234	0.647	0.380	0.380	2.402
MORF_FRK MORF_FRK	1.147	-1.248	-1.248	-1.637	0.380	-0.346	1.410	-1.248	-0.496	0.912	2.018
MORF_MAP3K14 MORF_MAP3K14	0.899	-0.649	-1.920	-1.920	-0.333	-0.333	0.271	-0.333	-0.471	1.650	2.628
