GO	[-31.63 -1.02]	[-1.02 -0.52]	[-0.52 -0.15]	[-0.15 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.02]	[0.02 0.35]	[0.35 0.97]	[0.97 23.45]
HALLMARK_MYC_TARGETS_V1 HALLMARK_MYC_TARGETS_V1	-3.226	4.243	48.721	3.553	-8.302	-8.302	-8.302	-4.390	0.341	-5.955	-8.292
MORF_RAB1A MORF_RAB1A	-3.489	-1.201	11.332	0.325	-7.927	-7.927	-7.927	-5.619	24.730	1.842	-2.106
GOBP_MITOCHONDRIAL_GENE_EXPRESSION GOBP_MITOCHONDRIAL_GENE_EXPRESSION	-1.218	3.025	32.923	1.352	-6.846	-6.846	-6.846	-3.892	1.352	-1.848	-6.838
HALLMARK_MITOTIC_SPINDLE HALLMARK_MITOTIC_SPINDLE	-1.946	-3.737	3.936	1.026	-8.260	-8.260	-8.260	-5.074	19.906	9.064	-1.346
GSE29618_MONOCYTE_VS_MDC_UP GSE29618_MONOCYTE_VS_MDC_UP	-1.127	-1.649	-0.351	-2.335	-8.302	-8.302	-8.302	-5.955	5.788	12.193	15.192
GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP	-3.139	-0.697	0.735	-0.550	-8.177	-8.177	-8.177	-8.177	13.060	9.733	5.158
GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_1MONTH_POST_DX_UP GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_1MONTH_POST_DX_UP	-2.360	2.056	13.253	0.678	-8.344	-8.344	-7.017	-5.145	16.321	-0.359	-3.248
GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP	-2.335	3.230	23.363	2.921	-8.302	-8.302	-8.302	-3.768	2.349	-0.351	-3.761
GSE12845_IGD_POS_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_DN GSE12845_IGD_POS_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_DN	-1.331	1.436	14.766	0.720	-8.219	-8.219	-8.219	-6.898	11.813	0.874	-3.161
GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_UP GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_UP	-1.607	2.995	15.389	5.903	-8.219	-8.219	-8.219	-5.039	5.093	-0.886	-4.316
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP	-2.643	0.908	6.451	2.479	-8.135	-8.135	-8.135	-6.819	16.250	2.206	-3.103
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP	-0.724	4.290	19.906	1.211	-8.260	-8.260	-8.260	-6.938	4.290	-0.724	-2.304
GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_UP GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_UP	-0.457	3.230	16.435	-0.457	-5.955	-8.302	-8.302	-8.302	7.542	1.191	-4.382
GSE41867_DAY6_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN GSE41867_DAY6_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN	-1.649	-0.264	17.083	0.841	-6.977	-8.302	-8.302	-8.302	9.493	1.838	-1.365
GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN	-2.310	-1.350	8.082	0.571	-8.260	-8.260	-8.260	-5.917	11.167	8.567	-0.570
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP	-1.109	-0.447	5.436	0.858	-8.260	-8.260	-8.260	-5.074	17.201	5.436	-3.190
GSE22033_UNTREATED_VS_ROSIGLITAZONE_TREATED_MEF_UP GSE22033_UNTREATED_VS_ROSIGLITAZONE_TREATED_MEF_UP	-0.917	2.349	15.797	0.558	-8.302	-8.302	-8.302	-5.109	10.010	0.341	-3.219
GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP	-1.109	0.350	12.864	0.452	-8.260	-8.260	-8.260	-4.357	14.050	1.865	-3.190
GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP	-1.670	3.847	17.620	0.990	-8.344	-8.344	-5.992	-5.145	7.941	-0.751	-3.248
GSE9988_ANTI_TREM1_AND_LPS_VS_CTRL_TREATED_MONOCYTES_DN GSE9988_ANTI_TREM1_AND_LPS_VS_CTRL_TREATED_MONOCYTES_DN	-3.139	0.368	0.891	1.459	-8.177	-8.177	-8.177	-5.843	21.596	4.385	0.280
GSE22886_NAIVE_BCELL_VS_BLOOD_PLASMA_CELL_DN GSE22886_NAIVE_BCELL_VS_BLOOD_PLASMA_CELL_DN	-0.561	2.413	15.389	-0.334	-8.219	-8.219	-8.219	-4.323	10.710	0.271	-3.161
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP	-1.992	1.171	10.455	1.171	-8.344	-8.344	-8.344	-7.017	9.414	3.512	-1.987
GSE6674_ANTI_IGM_VS_PL2_3_STIM_BCELL_UP GSE6674_ANTI_IGM_VS_PL2_3_STIM_BCELL_UP	-1.969	0.841	10.010	0.341	-5.955	-8.302	-8.302	-8.302	12.193	3.891	-1.644
GSE22886_NAIVE_CD4_TCELL_VS_NEUTROPHIL_UP GSE22886_NAIVE_CD4_TCELL_VS_NEUTROPHIL_UP	0.341	2.349	21.181	1.606	-8.302	-8.302	-8.302	-5.955	2.627	-0.457	-2.329
GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_TREATED_CD4_TCELL_UP GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_TREATED_CD4_TCELL_UP	-1.969	0.442	12.193	0.442	-8.302	-6.977	-8.302	-5.955	13.947	2.085	-1.644
GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN	0.571	0.452	17.201	3.595	-8.260	-8.260	-8.260	-5.917	4.290	0.452	-3.730
GCM_MYST2 GCM_MYST2	-3.442	0.534	12.108	1.013	-7.095	-7.095	-7.095	-4.097	13.337	1.663	-4.090
GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_DN GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_DN	-0.886	1.656	18.658	1.436	-8.219	-6.898	-8.219	-3.706	7.679	-0.561	-4.316
GSE3982_MAST_CELL_VS_NEUTROPHIL_UP GSE3982_MAST_CELL_VS_NEUTROPHIL_UP	-0.457	3.891	20.473	0.841	-8.302	-8.302	-8.302	-5.955	2.627	-0.351	-1.644
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_DN GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_DN	0.271	2.145	15.389	0.720	-8.219	-8.219	-8.219	-5.880	8.641	-0.437	-2.691
GSE27786_CD4_TCELL_VS_ERYTHTROBLAST_UP GSE27786_CD4_TCELL_VS_ERYTHTROBLAST_UP	-1.628	0.706	8.567	2.115	-8.260	-8.260	-8.260	-8.260	9.572	3.269	-1.346
GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN	-1.877	0.609	4.434	0.609	-8.135	-8.135	-8.135	-8.135	10.884	8.299	-0.681
GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP	-0.264	1.606	21.181	1.390	-8.302	-8.302	-6.977	-5.109	3.891	-0.264	-3.761
GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_DN GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_DN	-1.109	1.413	8.082	2.381	-8.260	-8.260	-8.260	-8.260	9.572	2.115	-1.941
GSE27786_BCELL_VS_MONO_MAC_UP GSE27786_BCELL_VS_MONO_MAC_UP	-1.331	1.656	8.641	1.893	-6.898	-6.898	-8.219	-5.039	15.389	0.463	-5.030
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN	-2.310	1.211	17.862	0.571	-8.260	-6.938	-8.260	-2.724	9.572	0.452	-2.718
GSE20727_CTRL_VS_ROS_INHIBITOR_TREATED_DC_UP GSE20727_CTRL_VS_ROS_INHIBITOR_TREATED_DC_UP	-1.607	0.583	13.552	-1.092	-6.898	-8.219	-8.219	-5.880	7.216	6.328	-0.883
GSE17721_CTRL_VS_POLYIC_12H_BMDC_UP GSE17721_CTRL_VS_POLYIC_12H_BMDC_UP	-1.369	1.008	4.988	0.442	-6.977	-8.302	-8.302	-4.390	16.435	4.609	-3.761
GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_UP GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_UP	-3.226	0.442	5.788	4.988	-8.302	-6.977	-8.302	-5.109	10.539	3.891	-2.745
GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_6H_DN GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_6H_DN	-2.285	0.359	3.980	1.232	-8.219	-8.219	-8.219	-5.039	12.382	8.154	-1.602
GSE37301_LYMPHOID_PRIMED_MPP_VS_GRAN_MONO_PROGENITOR_DN GSE37301_LYMPHOID_PRIMED_MPP_VS_GRAN_MONO_PROGENITOR_DN	-0.724	0.263	4.290	1.631	-8.260	-8.260	-8.260	-5.074	15.909	3.936	-2.718
GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_UP GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_UP	-0.778	1.131	11.363	0.794	-8.427	-8.427	-8.427	-7.096	8.761	1.999	-1.175
GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_DN GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_DN	-0.917	-0.264	19.087	1.390	-8.302	-8.302	-8.302	-4.390	4.243	2.085	-1.644
GSE22886_NAIVE_CD4_TCELL_VS_NKCELL_DN GSE22886_NAIVE_CD4_TCELL_VS_NKCELL_DN	-3.168	0.583	5.903	2.697	-8.219	-8.219	-8.219	-5.039	9.652	5.492	-1.602
GSE17721_POLYIC_VS_PAM3CSK4_1H_BMDC_UP GSE17721_POLYIC_VS_PAM3CSK4_1H_BMDC_UP	-2.724	-0.447	12.287	3.269	-8.260	-8.260	-6.938	-4.357	6.267	4.290	-2.304
GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP	-3.197	-0.447	5.436	2.662	-8.260	-8.260	-8.260	-3.737	15.909	1.865	-0.570
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP	-1.969	0.442	10.539	0.442	-8.302	-8.302	-8.302	-4.390	5.788	8.493	-1.365
GSE9988_ANTI_TREM1_VS_LPS_MONOCYTE_UP GSE9988_ANTI_TREM1_VS_LPS_MONOCYTE_UP	-2.260	-0.871	3.033	-0.550	-6.859	-8.177	-8.177	-6.859	11.345	5.962	4.396
GSE17721_0.5H_VS_24H_GARDIQUIMOD_BMDC_DN GSE17721_0.5H_VS_24H_GARDIQUIMOD_BMDC_DN	-1.649	1.008	11.631	1.606	-8.302	-5.955	-8.302	-6.977	11.079	0.692	-1.365
