GO	[-5.62 -0.69]	[-0.69 -0.36]	[-0.36 -0.18]	[-0.18 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.11]	[0.11 0.28]	[0.28 0.55]	[0.55 1.07]	[1.07 6.47]
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	-2.038	-2.742	-0.555	2.984	0.363	-2.742	13.037	2.569	-3.746	-3.746	-2.056
WP_MRNA_PROCESSING WP_MRNA_PROCESSING	-2.846	0.826	8.374	8.961	-1.828	-1.446	-0.352	0.362	-1.129	-4.390	-5.587
WP_RETINOBLASTOMA_GENE_IN_CANCER WP_RETINOBLASTOMA_GENE_IN_CANCER	0.391	11.000	4.042	1.000	-1.972	-2.667	-0.752	-3.663	-1.452	-0.752	-3.685
WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK	-0.483	6.637	3.732	1.339	-1.937	-5.048	0.377	0.377	0.263	-3.102	-5.079
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	-3.347	-0.301	-1.147	2.175	-0.301	-4.417	3.330	5.735	1.008	-3.347	-2.601
WP_CELL_CYCLE WP_CELL_CYCLE	0.665	5.513	4.552	0.665	-1.539	-5.090	-0.354	-0.354	-1.966	-0.907	-1.987
WP_ALZHEIMERS_DISEASE WP_ALZHEIMERS_DISEASE	-1.179	-4.111	-1.179	-1.482	3.446	6.016	1.090	-0.714	-0.925	1.090	-1.502
WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE	-0.492	-1.295	-0.492	-0.285	4.651	5.329	-0.492	-2.076	-2.076	0.318	-2.088
WP_CELL_DIFFERENTIATION_INDEX WP_CELL_DIFFERENTIATION_INDEX	0.269	-1.742	-0.599	-1.025	5.709	4.263	0.269	-1.025	-1.742	-0.599	-1.753
WP_EUKARYOTIC_TRANSCRIPTION_INITIATION WP_EUKARYOTIC_TRANSCRIPTION_INITIATION	-1.742	6.498	0.477	0.750	-1.025	-1.742	1.935	-0.336	-0.599	-1.742	-1.753
WP_DNA_REPLICATION WP_DNA_REPLICATION	0.750	7.329	1.935	-0.336	-0.599	-1.742	-1.025	-0.336	-1.742	-1.025	-1.753
WP_HISTONE_MODIFICATIONS WP_HISTONE_MODIFICATIONS	2.077	2.959	0.358	3.452	-0.405	-1.365	-0.251	-0.936	-1.365	-2.868	-2.886
WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR	1.215	2.245	4.065	0.941	-1.744	-3.370	-0.412	-0.412	-0.615	-0.615	-3.390
WP_CELL_DIFFERENTIATION_INDEX_EXPANDED WP_CELL_DIFFERENTIATION_INDEX_EXPANDED	0.318	-1.295	-0.810	-1.295	4.651	5.329	0.318	-1.295	-1.295	-0.492	-2.088
WP_PARKINSONS_DISEASE_PATHWAY WP_PARKINSONS_DISEASE_PATHWAY	-0.959	-0.959	-0.458	-0.959	7.950	2.908	-0.458	-2.518	-0.959	0.452	-1.353
WP_OXIDATIVE_PHOSPHORYLATION WP_OXIDATIVE_PHOSPHORYLATION	-1.715	0.302	-1.715	2.967	-0.763	-2.576	1.289	4.621	0.302	-1.153	-1.164
WP_NONALCOHOLIC_FATTY_LIVER_DISEASE WP_NONALCOHOLIC_FATTY_LIVER_DISEASE	-1.130	-0.695	-0.695	0.418	-1.411	-3.757	3.661	2.621	2.311	-0.531	-0.909
WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM	-1.503	1.195	-0.381	1.966	-1.503	-2.326	1.558	2.418	0.398	-1.503	-1.515
WP_G1_TO_S_CELL_CYCLE_CONTROL WP_G1_TO_S_CELL_CYCLE_CONTROL	0.653	7.750	0.653	-0.329	-0.811	-1.787	-0.329	-0.811	-1.787	0.275	-1.225
WP_METASTATIC_BRAIN_TUMOR WP_METASTATIC_BRAIN_TUMOR	-0.279	-1.161	-1.161	-0.279	4.787	1.968	0.608	-0.279	-1.161	-1.161	-1.168
WP_PYRIMIDINE_METABOLISM WP_PYRIMIDINE_METABOLISM	-1.367	5.935	2.848	-0.313	-0.983	-1.873	-0.473	0.618	-0.983	-0.692	-0.995
WP_OVERVIEW_OF_INTERFERONSMEDIATED_SIGNALING_PATHWAY WP_OVERVIEW_OF_INTERFERONSMEDIATED_SIGNALING_PATHWAY	-1.535	-0.861	-1.535	-1.535	1.336	4.932	0.615	-0.250	-0.250	0.359	-0.868
WP_TYROBP_CAUSAL_NETWORK WP_TYROBP_CAUSAL_NETWORK	-0.787	-2.618	-0.508	-1.751	-1.183	-1.183	0.460	1.600	0.460	2.895	1.974
WP_PROTEASOME_DEGRADATION WP_PROTEASOME_DEGRADATION	-1.213	-0.811	1.939	1.939	-0.329	-1.787	1.939	0.910	-1.213	0.275	-2.675
WP_PATHWAYS_AFFECTED_IN_ADENOID_CYSTIC_CARCINOMA WP_PATHWAYS_AFFECTED_IN_ADENOID_CYSTIC_CARCINOMA	0.406	0.250	3.172	2.244	-1.859	-1.859	0.849	0.406	-0.566	-1.274	-1.873
WP_VITAMIN_D_RECEPTOR_PATHWAY WP_VITAMIN_D_RECEPTOR_PATHWAY	0.624	-0.549	-2.826	-1.356	1.127	1.792	-0.703	-1.356	-1.103	0.381	4.269
WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR	-0.678	1.553	-0.324	1.553	-0.942	-3.005	1.003	1.873	0.775	-1.281	-2.292
WP_ALLOGRAFT_REJECTION WP_ALLOGRAFT_REJECTION	1.239	-2.704	-1.080	-1.080	0.740	0.541	-2.704	-0.772	0.740	1.538	1.847
WP_ROLE_OF_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT WP_ROLE_OF_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT	-0.453	-0.829	-1.493	-1.493	2.398	3.634	0.986	-0.453	-0.829	-0.453	-0.458
WP_TRANSLATION_FACTORS WP_TRANSLATION_FACTORS	-0.556	1.713	2.629	1.324	-0.893	-1.399	0.456	0.693	-0.893	-2.201	-1.410
WP_NUCLEOTIDE_EXCISION_REPAIR WP_NUCLEOTIDE_EXCISION_REPAIR	-1.091	2.820	1.001	0.686	-1.091	-1.826	0.686	0.686	0.431	-1.091	-1.837
WP_EGFEGFR_SIGNALING_PATHWAY WP_EGFEGFR_SIGNALING_PATHWAY	-2.212	-0.739	1.419	1.924	-0.739	-2.675	1.662	1.662	0.507	-0.944	-0.754
WP_PEPTIDE_GPCRS WP_PEPTIDE_GPCRS	0.277	-2.185	-0.754	-2.185	2.161	2.577	0.277	-0.754	-1.093	0.854	0.613
WP_BASE_EXCISION_REPAIR WP_BASE_EXCISION_REPAIR	-1.285	2.274	2.274	1.244	-0.671	-1.285	-0.341	-0.341	0.264	-0.671	-1.293
WP_THE_EFFECT_OF_PROGERIN_ON_THE_INVOLVED_GENES_IN_HUTCHINSONGILFORD_PROGERIA_SYNDROME WP_THE_EFFECT_OF_PROGERIN_ON_THE_INVOLVED_GENES_IN_HUTCHINSONGILFORD_PROGERIA_SYNDROME	2.791	0.585	1.726	0.585	-0.266	-0.893	0.339	-0.893	-0.893	-1.576	-1.586
WP_SPINAL_CORD_INJURY WP_SPINAL_CORD_INJURY	0.282	-0.850	-1.124	-1.880	0.920	-1.124	-0.850	0.282	-0.630	1.978	4.249
WP_DOPAMINERGIC_NEUROGENESIS WP_DOPAMINERGIC_NEUROGENESIS	0.540	-1.244	-0.320	-1.244	-0.320	4.455	-0.640	0.283	-1.244	-0.320	0.875
WP_INTRACELLULAR_TRAFFICKING_PROTEINS_INVOLVED_IN_CMT_NEUROPATHY WP_INTRACELLULAR_TRAFFICKING_PROTEINS_INVOLVED_IN_CMT_NEUROPATHY	-1.119	-1.119	-1.119	0.645	-1.119	-0.550	1.034	2.683	0.645	0.645	-0.555
WP_SIGNALING_PATHWAYS_IN_GLIOBLASTOMA WP_SIGNALING_PATHWAYS_IN_GLIOBLASTOMA	-0.936	-0.289	0.887	1.780	-0.442	-3.453	0.659	-0.442	1.150	0.887	-1.825
WP_MITOCHONDRIAL_CIV_ASSEMBLY WP_MITOCHONDRIAL_CIV_ASSEMBLY	-1.493	-0.234	-0.234	0.381	-0.234	-1.493	1.865	1.865	0.986	-1.493	-0.836
