GO	[-10.12 -1.00]	[-1.00 -0.50]	[-0.50 -0.14]	[-0.14 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.19]	[0.19 0.61]	[0.61 1.73]	[1.73 23.61]
GOCC_IMMUNOGLOBULIN_COMPLEX GOCC_IMMUNOGLOBULIN_COMPLEX	-3.587	-4.330	-5.250	-5.250	54.159	1.588	0.756	-0.358	-6.472	-5.250	-3.580
HALLMARK_OXIDATIVE_PHOSPHORYLATION HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.841	22.626	10.010	-0.351	-8.302	-8.302	-8.302	-1.369	1.008	-3.226	-6.968
HALLMARK_MYC_TARGETS_V1 HALLMARK_MYC_TARGETS_V1	0.692	12.767	17.083	0.442	-8.302	-8.302	-8.302	-1.127	1.191	-3.226	-8.292
GOBP_TRNA_METABOLIC_PROCESS GOBP_TRNA_METABOLIC_PROCESS	1.454	25.105	5.336	-2.197	-7.428	-7.428	-7.428	0.564	-0.270	-1.504	-7.419
GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP	0.341	8.011	15.170	-1.127	-8.302	-8.302	-8.302	0.442	3.891	-1.649	-6.968
GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP	-8.344	-0.359	6.148	0.546	-8.344	-7.017	-8.344	1.811	13.253	3.512	-4.415
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	-1.312	-2.260	-1.900	29.303	-1.075	-8.177	-8.177	-4.290	-1.312	1.459	5.559
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN	-2.310	9.572	10.624	-0.573	-8.260	-8.260	-8.260	-0.573	6.702	0.263	-5.066
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_DN GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_DN	-3.226	3.891	11.631	-0.351	-8.302	-8.302	-8.302	2.921	5.382	-0.264	-6.968
GSE29618_MONOCYTE_VS_PDC_UP GSE29618_MONOCYTE_VS_PDC_UP	-2.751	-0.264	-0.351	-2.751	-8.302	-8.302	-8.302	0.558	6.639	21.181	0.561
GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP	1.211	12.287	9.572	-0.724	-6.938	-8.260	-8.260	-0.573	3.595	-2.724	-5.909
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP	-4.357	-0.447	3.595	-0.447	-8.260	-8.260	-8.260	2.115	14.050	5.436	-3.730
GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_UP GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_UP	-1.649	7.542	15.797	0.442	-8.302	-8.302	-6.977	-0.457	3.891	-1.127	-5.101
GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP	-1.649	10.010	9.493	-0.264	-8.302	-8.302	-8.302	-0.351	2.085	1.838	-6.968
GSE9988_LPS_VS_CTRL_TREATED_MONOCYTE_DN GSE9988_LPS_VS_CTRL_TREATED_MONOCYTE_DN	-1.969	1.008	13.352	-0.585	-8.302	-8.302	-8.302	0.841	7.542	1.838	-5.946
GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY7_UP GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY7_UP	-1.946	0.350	14.659	0.263	-6.938	-8.260	-8.260	0.263	10.624	1.026	-5.066
MORF_RAB1A MORF_RAB1A	-2.966	4.683	13.067	0.425	-7.927	-7.927	-7.927	1.386	3.268	0.425	-6.613
GSE36009_UNSTIM_VS_LPS_STIM_DC_DN GSE36009_UNSTIM_VS_LPS_STIM_DC_DN	-2.724	3.269	6.267	-0.447	-8.260	-8.260	-8.260	0.706	11.722	1.211	-5.066
GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN	-1.331	8.154	9.652	-0.710	-8.219	-8.219	-8.219	0.359	4.337	0.874	-5.871
GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP	-0.573	5.845	12.864	-0.342	-8.260	-8.260	-8.260	0.571	3.936	-0.573	-5.909
GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA5_STIM_CD8_TCELL_UP GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA5_STIM_CD8_TCELL_UP	-1.946	0.350	4.658	-1.109	-6.938	-6.938	-8.260	-1.628	10.092	12.864	-2.718
GCM_RAB10 GCM_RAB10	-5.875	0.402	13.228	0.402	-7.137	-7.137	-7.137	0.522	8.640	1.403	-3.468
GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_DN GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_DN	-3.081	3.110	10.428	-0.671	-8.094	-8.094	-8.094	1.507	3.431	3.431	-5.759
GSE22886_NAIVE_CD4_TCELL_VS_NKCELL_DN GSE22886_NAIVE_CD4_TCELL_VS_NKCELL_DN	-6.898	0.359	3.980	-0.334	-6.898	-8.219	-6.898	2.145	10.175	6.328	-3.698
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP	-2.751	0.558	5.382	-0.264	-8.302	-8.302	-8.302	5.382	7.084	2.627	-5.946
GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_UP GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_UP	-1.238	1.555	7.091	-0.293	-8.011	-8.011	-6.701	2.581	10.601	-0.293	-8.001
GSE34156_NOD2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_DN GSE34156_NOD2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_DN	-3.023	7.091	11.150	0.519	-5.693	-8.011	-8.011	-1.009	5.776	0.405	-4.855
GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	1.026	12.864	9.572	0.263	-8.260	-8.260	-6.938	-0.573	1.026	-1.109	-5.066
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP	-2.643	1.483	9.297	2.206	-6.819	-8.135	-8.135	-0.317	9.297	0.484	-5.796
GSE1460_CORD_VS_ADULT_BLOOD_NAIVE_CD4_TCELL_DN GSE1460_CORD_VS_ADULT_BLOOD_NAIVE_CD4_TCELL_DN	-3.168	2.413	6.766	1.436	-6.898	-8.219	-8.219	-1.092	11.256	1.436	-4.316
GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP	-0.457	6.639	11.631	-0.917	-8.302	-8.302	-8.302	-0.351	2.627	1.390	-5.101
GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_DN GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_DN	-0.561	11.813	8.641	-0.561	-8.219	-8.219	-8.219	2.413	1.045	-1.607	-3.161
GSE42021_TREG_PLN_VS_CD24HI_TREG_THYMUS_DN GSE42021_TREG_PLN_VS_CD24HI_TREG_THYMUS_DN	-1.969	10.539	5.788	1.191	-8.302	-8.302	-8.302	0.341	4.988	-0.737	-3.761
GSE10239_KLRG1INT_VS_KLRG1HIGH_EFF_CD8_TCELL_UP GSE10239_KLRG1INT_VS_KLRG1HIGH_EFF_CD8_TCELL_UP	3.553	16.435	4.609	0.841	-3.768	-8.302	-8.302	-5.955	-0.264	-1.969	-1.123
GSE14000_UNSTIM_VS_4H_LPS_DC_UP GSE14000_UNSTIM_VS_4H_LPS_DC_UP	0.396	9.980	9.457	-0.301	-8.052	-8.052	-8.052	0.780	1.761	-1.025	-5.722
GSE3982_BASOPHIL_VS_EFF_MEMORY_CD4_TCELL_UP GSE3982_BASOPHIL_VS_EFF_MEMORY_CD4_TCELL_UP	-5.109	-1.369	7.084	-1.649	-5.955	-8.302	-6.977	0.558	13.352	4.609	-0.349
GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_DN GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_DN	-0.271	13.845	8.420	0.678	-8.344	-8.344	-8.344	-0.359	0.333	-0.271	-3.792
GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP	-2.285	5.903	8.154	-0.437	-8.219	-8.219	-8.219	1.045	5.093	1.045	-5.030
GSE22886_IGM_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN GSE22886_IGM_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN	-0.902	3.936	12.864	0.350	-8.260	-8.260	-8.260	0.263	5.436	-0.342	-4.349
GSE21033_CTRL_VS_POLYIC_STIM_DC_3H_DN GSE21033_CTRL_VS_POLYIC_STIM_DC_3H_DN	-0.573	5.845	11.167	-0.573	-8.260	-8.260	-8.260	1.211	4.290	-0.902	-4.349
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_UP GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_UP	0.285	5.604	15.611	-1.058	-8.135	-6.819	-8.135	0.377	3.071	-0.856	-4.249
GSE40493_BCL6_KO_VS_WT_TREG_UP GSE40493_BCL6_KO_VS_WT_TREG_UP	-6.032	1.308	6.854	0.269	-7.303	-7.303	-7.303	1.308	11.606	0.918	-3.027
GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_DN GSE22935_UNSTIM_VS_12H_MBOVIS_BCG_STIM_MACROPHAGE_DN	-0.457	7.542	13.352	-0.351	-8.302	-8.302	-8.302	-0.737	1.390	0.841	-3.761
GSE8835_CD4_VS_CD8_TCELL_UP GSE8835_CD4_VS_CD8_TCELL_UP	-0.902	2.662	14.659	-0.342	-8.260	-8.260	-8.260	1.211	3.936	-0.342	-4.349
GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP	-1.923	1.656	6.328	0.359	-8.219	-8.219	-8.219	1.656	4.337	5.093	-6.889
chrYp11 chrYp11	-0.755	-2.222	-4.727	-0.551	0.333	37.179	0.467	-2.222	-3.632	-2.839	-2.834
GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP	0.341	7.542	13.352	1.191	-8.302	-8.302	-8.302	0.341	0.442	-0.917	-3.761
