GO	[-2.11 -0.36]	[-0.36 -0.22]	[-0.22 -0.15]	[-0.15 -0.08]	[-0.08 -0.03]	[-0.03 0.02]	[0.02 0.07]	[0.07 0.13]	[0.13 0.21]	[0.21 0.33]	[0.33 4.12]
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	-0.998	-2.061	-2.061	0.327	-0.674	0.977	-0.674	-0.998	0.977	2.416	2.416
GOCC_CATALYTIC_STEP_2_SPLICEOSOME GOCC_CATALYTIC_STEP_2_SPLICEOSOME	-1.375	0.230	-0.386	-0.737	0.756	-0.737	0.756	-1.375	0.230	-0.386	4.053
GOBP_PROTEIN_O_LINKED_GLYCOSYLATION GOBP_PROTEIN_O_LINKED_GLYCOSYLATION	1.830	1.830	-0.273	1.210	-0.706	-0.706	0.331	-0.706	-0.706	-0.706	-0.706
HP_ABNORMAL_MORPHOLOGY_OF_THE_ABDOMINAL_MUSCULATURE HP_ABNORMAL_MORPHOLOGY_OF_THE_ABDOMINAL_MUSCULATURE	-0.831	0.566	0.566	0.256	-0.831	0.566	-0.831	2.887	0.256	-0.831	-0.831
HP_METABOLIC_ACIDOSIS HP_METABOLIC_ACIDOSIS	1.588	2.165	-0.241	-0.241	-0.522	-0.241	1.093	-1.082	-1.082	-0.522	-1.082
GOBP_NUCLEOSOME_ORGANIZATION GOBP_NUCLEOSOME_ORGANIZATION	-0.301	-0.301	-0.964	-1.669	0.301	0.528	-1.669	0.301	0.301	0.824	2.633
GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE	1.736	1.054	-0.498	-0.498	-0.498	-0.498	1.736	-0.498	-0.498	-0.498	0.166
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	0.331	-0.706	-0.273	-0.273	-0.706	1.830	-0.706	1.210	-0.706	1.210	-0.706
GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS	1.493	-0.581	-0.199	-0.581	1.493	0.893	-0.581	-0.581	0.434	-0.581	-0.581
HP_SLENDER_BUILD HP_SLENDER_BUILD	-0.373	-0.373	-0.373	2.236	-0.373	-0.373	-0.373	-0.373	1.385	-0.373	0.712
GOBP_MITOCHONDRIAL_CALCIUM_ION_HOMEOSTASIS GOBP_MITOCHONDRIAL_CALCIUM_ION_HOMEOSTASIS	1.385	-0.373	2.236	0.712	-0.373	-0.373	-0.373	-0.373	-0.373	-0.373	-0.373
