GO	[-5.99 -0.62]	[-0.62 -0.28]	[-0.28 -0.13]	[-0.13 -0.04]	[-0.04 0.00]	[0.00 0.01]	[0.01 0.09]	[0.09 0.19]	[0.19 0.33]	[0.33 0.69]	[0.69 5.49]
NAGASHIMA_NRG1_SIGNALING_UP NAGASHIMA_NRG1_SIGNALING_UP	-0.704	-1.382	-0.704	-0.415	-4.964	-5.928	-1.382	1.612	4.473	2.412	3.388
XIE_ST_HSC_S1PR3_OE_UP XIE_ST_HSC_S1PR3_OE_UP	-0.442	0.593	-1.132	-2.411	-3.376	-1.681	-1.132	-0.914	0.360	4.149	9.067
ONDER_CDH1_SIGNALING_VIA_CTNNB1 ONDER_CDH1_SIGNALING_VIA_CTNNB1	0.856	2.468	-0.958	-1.836	-1.836	-0.958	-0.958	-3.485	-0.672	1.726	5.414
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP	1.851	-1.048	-0.636	-0.482	-3.595	-2.976	-1.318	-1.048	0.756	2.428	5.940
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP	0.622	0.622	-0.528	1.104	-4.236	-2.624	-1.278	-2.217	0.293	1.983	5.304
HECKER_IFNB1_TARGETS HECKER_IFNB1_TARGETS	-0.606	-0.854	-0.606	-1.592	-0.854	-1.592	-0.854	-1.592	0.324	4.632	6.891
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	-2.072	0.445	-1.277	-2.072	-0.282	-2.072	-1.277	-0.552	4.246	1.440	3.838
VERHAAK_AML_WITH_NPM1_MUTATED_UP VERHAAK_AML_WITH_NPM1_MUTATED_UP	-1.659	-0.432	-0.714	-0.432	-2.385	-3.345	-0.714	0.277	1.992	3.489	3.857
WINZEN_DEGRADED_VIA_KHSRP WINZEN_DEGRADED_VIA_KHSRP	-0.733	0.371	-1.006	-2.365	-0.360	-1.006	-2.365	-0.360	0.371	1.438	8.003
CERVERA_SDHB_TARGETS_1_UP CERVERA_SDHB_TARGETS_1_UP	0.254	0.500	-0.905	-1.186	-1.533	-3.122	-1.957	-0.354	0.661	3.633	4.518
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP	0.633	-0.867	-1.327	0.293	-1.615	-4.560	-0.687	0.293	0.389	4.678	2.936
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP	0.914	-1.114	-0.714	-0.898	-2.385	-2.385	-0.560	-0.327	-0.327	4.197	4.220
BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_DN BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_DN	1.086	0.870	0.679	-1.164	-3.905	0.515	-1.928	-2.445	0.679	0.376	3.301
MIKKELSEN_IPS_ICP_WITH_H3K27ME3 MIKKELSEN_IPS_ICP_WITH_H3K27ME3	0.416	0.910	0.416	-1.466	-0.365	0.416	-1.466	-2.280	-0.365	-1.466	6.061
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN	1.169	0.509	-1.691	-2.051	-0.545	2.412	-1.382	-2.952	-0.704	1.612	2.731
BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_DN BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_DN	3.050	0.291	-0.443	-1.432	-2.982	0.413	-1.843	-1.432	-0.312	0.936	3.463
MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3 MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	3.240	0.580	-1.535	-1.926	0.745	0.580	-0.719	-2.395	-2.395	0.745	2.228
BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN	0.429	0.849	0.326	-1.249	-2.662	-4.420	0.691	-0.806	0.691	1.025	3.427
CHEBOTAEV_GR_TARGETS_DN CHEBOTAEV_GR_TARGETS_DN	1.679	1.410	0.578	-1.661	-0.761	-1.299	-3.298	-0.566	-1.299	0.945	3.379
HUANG_DASATINIB_SENSITIVITY_UP HUANG_DASATINIB_SENSITIVITY_UP	-1.225	0.353	-1.225	-0.865	-2.363	-2.363	-0.255	0.353	1.902	2.693	2.292
BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_UP BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_UP	-2.145	-1.093	-1.384	-1.384	-0.360	0.469	-1.093	-0.652	1.173	3.597	3.616
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_DN CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_DN	0.435	0.944	-1.431	-0.578	-0.348	-2.239	-1.431	0.258	0.258	-0.578	6.195
ZHANG_INTERFERON_RESPONSE ZHANG_INTERFERON_RESPONSE	-0.994	-0.994	-0.994	-0.994	-0.994	0.426	-0.994	-0.204	0.772	3.048	2.363
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP	-0.468	0.721	0.451	0.344	-2.606	-2.178	-1.487	-0.776	-0.354	1.718	5.027
VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_UP VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_UP	0.945	-0.975	-0.337	-0.767	0.268	-0.975	-0.767	-2.715	-0.767	1.354	6.261
NAGASHIMA_EGF_SIGNALING_UP NAGASHIMA_EGF_SIGNALING_UP	0.379	-1.006	-1.006	-1.006	-1.536	-2.363	-0.645	1.900	0.845	0.845	3.352
MOSERLE_IFNA_RESPONSE MOSERLE_IFNA_RESPONSE	-1.326	-1.326	-0.363	-0.702	-0.702	-1.326	0.247	-0.363	0.480	1.647	4.920
WIERENGA_STAT5A_TARGETS_DN WIERENGA_STAT5A_TARGETS_DN	-0.506	0.962	0.649	-1.011	-2.167	-3.561	-0.814	-0.506	0.519	2.589	2.905
PLASARI_TGFB1_TARGETS_10HR_UP PLASARI_TGFB1_TARGETS_10HR_UP	0.622	-1.045	-0.844	-1.278	-1.860	-2.217	-0.408	-0.528	1.983	2.244	3.465
WONG_ENDMETRIUM_CANCER_DN WONG_ENDMETRIUM_CANCER_DN	1.638	-0.369	-1.643	-1.643	0.243	0.243	-0.820	-1.643	-1.171	3.755	2.006
VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP	0.590	0.901	-2.152	-0.595	-0.458	-2.578	-0.761	-1.466	0.590	1.287	4.679
MEBARKI_HCC_PROGENITOR_WNT_UP_CTNNB1_DEPENDENT MEBARKI_HCC_PROGENITOR_WNT_UP_CTNNB1_DEPENDENT	0.557	0.995	-1.053	-1.053	-1.053	0.759	-2.658	-1.966	0.390	0.759	4.022
MIKKELSEN_IPS_WITH_HCP_H3K27ME3 MIKKELSEN_IPS_WITH_HCP_H3K27ME3	2.289	-0.398	-0.790	-1.888	-0.398	1.629	-1.074	-2.466	-0.270	-0.569	3.489
BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_UP BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_UP	-0.521	-0.293	-0.395	-2.001	-1.081	-1.081	-0.395	-1.341	0.675	1.431	6.321
WIERENGA_STAT5A_TARGETS_GROUP1 WIERENGA_STAT5A_TARGETS_GROUP1	0.945	-1.003	0.432	0.578	-2.637	-2.637	-1.003	-0.761	0.432	2.286	2.637
ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE	1.205	1.546	-1.783	-0.329	-0.810	-0.810	-1.211	-1.211	-0.527	-0.329	5.008
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN	0.884	0.310	-0.292	-2.256	-2.256	-0.541	-2.256	-0.541	1.081	2.081	2.718
BOSCO_INTERFERON_INDUCED_ANTIVIRAL_MODULE BOSCO_INTERFERON_INDUCED_ANTIVIRAL_MODULE	-1.171	-0.369	-0.820	-0.820	-1.171	-2.290	0.772	0.243	-0.369	2.813	3.769
SAGIV_CD24_TARGETS_DN SAGIV_CD24_TARGETS_DN	-1.865	-1.124	-1.124	-1.124	0.226	-1.124	0.226	0.226	1.320	1.736	3.298
FRASOR_RESPONSE_TO_ESTRADIOL_DN FRASOR_RESPONSE_TO_ESTRADIOL_DN	0.243	1.024	-1.171	-0.369	0.243	-3.236	-0.820	-0.820	-0.559	1.638	3.769
RIGGI_EWING_SARCOMA_PROGENITOR_DN RIGGI_EWING_SARCOMA_PROGENITOR_DN	0.944	1.321	-1.028	-1.028	0.301	-4.911	-1.260	-0.302	1.535	0.396	2.027
BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_DN BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_DN	-0.399	2.820	0.587	-1.536	-0.399	-0.235	-1.536	-2.363	-0.399	-0.235	2.830
CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN	0.547	2.520	-0.845	-1.623	-0.285	-2.386	-1.321	-1.063	-0.285	1.456	2.848
AFFAR_YY1_TARGETS_UP AFFAR_YY1_TARGETS_UP	0.721	0.721	-1.612	-0.562	-0.712	-0.562	-1.095	-0.889	-1.929	3.006	3.673
RICKMAN_HEAD_AND_NECK_CANCER_F RICKMAN_HEAD_AND_NECK_CANCER_F	1.190	-0.382	-2.322	-0.382	-0.622	1.551	-0.977	-1.501	-0.977	0.877	2.906
LINDGREN_BLADDER_CANCER_HIGH_RECURRENCE LINDGREN_BLADDER_CANCER_HIGH_RECURRENCE	-2.031	0.334	-0.271	-0.472	-2.031	-1.259	-0.271	-0.472	1.938	1.137	2.419
KRASNOSELSKAYA_ILF3_TARGETS_UP KRASNOSELSKAYA_ILF3_TARGETS_UP	-1.658	-0.958	-0.300	-0.958	-1.658	0.527	-0.549	0.302	0.302	2.069	3.191
LIANG_SILENCED_BY_METHYLATION_2 LIANG_SILENCED_BY_METHYLATION_2	-0.691	-0.434	-1.606	-1.064	0.784	-0.260	-1.606	-1.064	0.784	1.075	4.305
BOWIE_RESPONSE_TO_TAMOXIFEN BOWIE_RESPONSE_TO_TAMOXIFEN	-0.746	-0.746	-0.746	-0.746	-0.298	-0.746	-0.746	0.655	0.304	1.128	4.066
MEBARKI_HCC_PROGENITOR_WNT_UP MEBARKI_HCC_PROGENITOR_WNT_UP	0.892	0.736	-2.266	-1.078	-1.591	-0.427	-0.551	-1.316	0.278	1.926	3.716
PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_UP PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_UP	1.503	1.503	-0.645	-2.363	-0.399	-1.536	0.379	-0.399	-1.006	-0.399	2.830
PHONG_TNF_TARGETS_UP PHONG_TNF_TARGETS_UP	-0.786	-1.181	-0.315	-1.181	-0.508	-1.748	-0.508	-0.315	2.411	0.675	3.933
GAUSSMANN_MLL_AF4_FUSION_TARGETS_B_UP GAUSSMANN_MLL_AF4_FUSION_TARGETS_B_UP	-1.119	-0.550	0.644	-0.260	-1.119	-1.119	-1.119	-0.260	1.032	0.644	3.376
HOLLERN_EMT_BREAST_TUMOR_DN HOLLERN_EMT_BREAST_TUMOR_DN	1.086	0.679	-0.343	-2.445	-0.661	-0.343	-1.508	-1.928	0.515	0.679	3.707
SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_UP SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_UP	-0.327	-1.091	-2.180	-0.327	0.276	-1.091	-0.506	-0.753	0.850	0.850	5.108
MOHANKUMAR_HOXA1_TARGETS_DN MOHANKUMAR_HOXA1_TARGETS_DN	0.660	0.660	-1.362	-2.440	0.522	0.660	-2.440	-1.362	0.402	1.639	2.175
LEE_LIVER_CANCER_SURVIVAL_UP LEE_LIVER_CANCER_SURVIVAL_UP	0.914	2.258	-0.327	-0.898	-0.560	-1.367	-0.432	-0.898	-2.831	0.606	3.177
CROMER_TUMORIGENESIS_UP CROMER_TUMORIGENESIS_UP	-0.247	-1.571	-0.416	-0.668	-0.247	-0.416	-1.571	-1.035	0.362	1.844	4.405
KUNINGER_IGF1_VS_PDGFB_TARGETS_UP KUNINGER_IGF1_VS_PDGFB_TARGETS_UP	0.937	-0.412	-1.739	-1.253	0.339	-0.266	-1.253	-1.253	0.339	0.701	4.571
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP	1.988	-0.711	-0.489	0.278	-1.901	-0.711	-1.901	0.278	-0.489	0.595	3.680
