GO	[-2.86 -0.23]	[-0.23 -0.14]	[-0.14 -0.09]	[-0.09 -0.05]	[-0.05 -0.02]	[-0.02 0.02]	[0.02 0.06]	[0.06 0.10]	[0.10 0.15]	[0.15 0.23]	[0.23 1.86]
GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	1.431	2.534	1.765	0.869	-0.301	-0.460	-2.545	-1.861	-1.353	-0.677	-0.476
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_DN GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_DN	-0.788	-0.788	-0.788	-0.788	-0.324	-0.324	0.279	0.610	0.610	4.827	-0.799
GSE14308_TH1_VS_NATURAL_TREG_UP GSE14308_TH1_VS_NATURAL_TREG_UP	2.071	-0.551	-1.122	-1.122	0.647	-0.259	0.647	-0.259	-1.122	-1.122	2.042
GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA2_STIM_CD8_TCELL_DN GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA2_STIM_CD8_TCELL_DN	-1.373	0.758	0.454	0.454	-0.736	1.592	2.701	-0.736	-1.373	-0.736	-0.749
GSE4984_UNTREATED_VS_GALECTIN1_TREATED_DC_UP GSE4984_UNTREATED_VS_GALECTIN1_TREATED_DC_UP	-1.096	0.432	0.239	-1.835	1.007	-1.835	1.007	0.239	1.821	-1.096	0.672
GSE22886_NAIVE_CD8_TCELL_VS_NKCELL_UP GSE22886_NAIVE_CD8_TCELL_VS_NKCELL_UP	0.617	3.555	0.360	0.360	0.947	-0.477	-0.477	-1.541	-0.477	-1.541	-0.879
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP	-1.102	0.276	-1.566	-1.102	0.431	-0.508	-2.206	0.862	1.806	0.626	2.149
GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_UP GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_UP	2.164	-0.351	-0.351	-0.830	0.256	-0.830	-0.830	-0.351	0.256	2.890	-0.841
GSE17721_CTRL_VS_PAM3CSK4_1H_BMDC_UP GSE17721_CTRL_VS_PAM3CSK4_1H_BMDC_UP	0.688	0.432	-1.835	-0.373	0.688	0.688	2.310	-1.835	-1.096	0.432	-0.667
GSE26912_TUMORICIDAL_VS_CTRL_MACROPHAGE_DN GSE26912_TUMORICIDAL_VS_CTRL_MACROPHAGE_DN	0.574	2.485	1.375	0.303	-1.206	-1.206	-1.206	-0.299	0.574	-0.611	-0.622
GSE24292_WT_VS_PPARG_KO_MACROPHAGE_DN GSE24292_WT_VS_PPARG_KO_MACROPHAGE_DN	-0.625	-2.341	-0.382	4.081	-0.382	0.398	-0.625	0.233	-0.625	1.206	-0.394
GSE22886_IGA_VS_IGM_MEMORY_BCELL_UP GSE22886_IGA_VS_IGM_MEMORY_BCELL_UP	0.510	-1.289	-0.341	-0.341	-0.673	0.264	-0.341	-0.673	3.598	-1.289	1.229
