GO	[-1.00 -0.89]	[-0.89 -0.73]	[-0.73 -0.55]	[-0.55 -0.35]	[-0.35 -0.15]	[-0.15 0.06]	[0.06 0.30]	[0.30 0.52]	[0.52 0.71]	[0.71 0.88]	[0.88 1.00]
PUJANA_BRCA_CENTERED_NETWORK PUJANA_BRCA_CENTERED_NETWORK	5.317	0.323	0.323	-1.461	-1.097	-0.411	0.630	-1.461	-0.810	-1.919	1.910
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	0.885	0.344	-2.608	-0.262	-0.976	-1.212	0.344	-0.468	-0.262	-0.976	6.771
SAKAI_TUMOR_INFILTRATING_MONOCYTES_DN SAKAI_TUMOR_INFILTRATING_MONOCYTES_DN	2.149	-0.505	-3.112	0.851	0.276	-0.505	-0.327	-0.327	-2.181	-0.505	3.010
PUJANA_XPRSS_INT_NETWORK PUJANA_XPRSS_INT_NETWORK	4.652	0.433	-0.391	-1.808	-1.452	0.319	0.433	-0.904	-1.153	-1.153	2.428
ELVIDGE_HIF1A_TARGETS_UP ELVIDGE_HIF1A_TARGETS_UP	-0.344	-0.835	-0.546	2.291	-0.546	2.742	-0.344	-2.696	-0.546	-1.241	1.505
KAUFFMANN_DNA_REPLICATION_GENES KAUFFMANN_DNA_REPLICATION_GENES	5.630	-0.656	-1.440	-1.440	0.491	-1.820	-0.486	0.256	0.256	0.362	0.823
KRASNOSELSKAYA_ILF3_TARGETS_UP KRASNOSELSKAYA_ILF3_TARGETS_UP	-1.533	2.305	-0.250	0.614	0.940	0.940	-0.477	0.614	-0.860	-1.533	-1.532
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP	0.540	-2.286	-0.413	0.410	0.301	-0.939	-1.194	-0.728	0.692	-0.413	5.413
RAMALHO_STEMNESS_UP RAMALHO_STEMNESS_UP	2.118	-0.392	0.662	-0.836	0.309	-2.721	-0.660	-0.660	-1.573	0.816	2.695
HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP HOFFMANN_LARGE_TO_SMALL_PRE_BII_LYMPHOCYTE_UP	3.446	-0.867	-1.125	-0.486	-0.867	-0.486	-0.867	0.362	-1.125	0.362	3.072
YU_MYC_TARGETS_UP YU_MYC_TARGETS_UP	2.390	0.380	-1.492	-0.234	0.646	-0.828	-0.453	-0.828	-0.828	-0.828	2.392
SU_PLACENTA SU_PLACENTA	-1.160	-1.160	-0.279	0.324	-1.160	0.607	0.607	0.607	0.324	2.566	-1.159
ELVIDGE_HIF1A_AND_HIF2A_TARGETS_UP ELVIDGE_HIF1A_AND_HIF2A_TARGETS_UP	-0.525	-0.283	-0.283	0.858	-0.925	2.689	-0.925	-1.616	0.320	-0.925	1.658
GNATENKO_PLATELET_SIGNATURE GNATENKO_PLATELET_SIGNATURE	0.584	2.224	-0.893	-0.893	-0.266	-0.500	1.721	-1.575	0.898	-0.893	-0.500
MEBARKI_HCC_PROGENITOR_WNT_DN_CTNNB1_DEPENDENT_BLOCKED_BY_FZD8CRD MEBARKI_HCC_PROGENITOR_WNT_DN_CTNNB1_DEPENDENT_BLOCKED_BY_FZD8CRD	-0.746	0.655	3.184	-0.298	-0.746	-0.746	0.304	0.304	-0.746	0.655	-0.745
GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_DN GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_DN	-0.218	1.031	1.934	0.403	-0.218	0.680	-0.430	-1.450	-1.450	0.403	-1.449
MORI_LARGE_PRE_BII_LYMPHOCYTE_UP MORI_LARGE_PRE_BII_LYMPHOCYTE_UP	2.942	-2.217	0.824	0.412	0.599	-1.118	-0.523	0.265	-0.775	-1.118	0.825
VILLANUEVA_LIVER_CANCER_KRT19_UP VILLANUEVA_LIVER_CANCER_KRT19_UP	2.916	-0.436	0.513	-0.759	-2.342	-0.975	0.388	-0.436	-0.975	0.388	1.986
NAGY_TFTC_COMPONENTS_HUMAN NAGY_TFTC_COMPONENTS_HUMAN	2.542	1.207	-0.272	-0.704	-0.272	-0.704	-0.704	0.332	-0.704	-0.704	0.707
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_UP RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_UP	4.009	-0.199	-0.580	-0.580	-0.199	-0.580	-0.199	-0.580	-0.199	0.892	-0.579
LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN	3.655	0.359	-1.362	-0.835	0.257	-1.074	-0.350	-0.835	-1.074	0.796	1.436
PUIFFE_INVASION_INHIBITED_BY_ASCITES_UP PUIFFE_INVASION_INHIBITED_BY_ASCITES_UP	-1.394	0.738	-0.647	-0.421	0.342	-0.421	1.298	0.519	0.342	-2.904	1.639
MORI_IMMATURE_B_LYMPHOCYTE_DN MORI_IMMATURE_B_LYMPHOCYTE_DN	4.731	-1.198	-0.383	-0.383	-0.383	-1.198	-0.577	-0.577	-0.383	-0.244	1.280
