GO	[-22.08 -0.58]	[-0.58 -0.22]	[-0.22 -0.09]	[-0.09 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.02]	[0.02 0.14]	[0.14 0.35]	[0.35 0.76]	[0.76 7.99]
SGCGSSAAA_E2F1DP2_01 SGCGSSAAA_E2F1DP2_01	-2.354	1.982	5.962	7.873	-4.032	-7.017	-3.381	1.481	1.056	-4.032	-1.604
TMTCGCGANR_UNKNOWN TMTCGCGANR_UNKNOWN	-3.929	0.355	2.990	4.851	-4.698	-6.892	-0.606	8.109	1.119	-2.740	-2.281
ZBTB5_TARGET_GENES ZBTB5_TARGET_GENES	-2.276	1.610	0.987	4.390	-7.559	-5.289	-1.569	3.319	1.610	0.987	-3.226
ZBED4_TARGET_GENES ZBED4_TARGET_GENES	-2.381	1.694	1.236	1.951	-4.845	-7.059	-1.972	6.818	2.226	-0.843	-1.324
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-1.634	1.115	3.877	4.241	-6.391	-5.400	-0.880	3.877	0.491	-1.344	-1.640
CREB3L2_TARGET_GENES CREB3L2_TARGET_GENES	-0.609	1.091	5.347	3.208	-4.246	-5.394	-3.399	2.493	0.695	-1.366	-1.742
RUVBL1_TARGET_GENES RUVBL1_TARGET_GENES	-0.372	0.552	2.176	3.072	-5.214	-6.194	-2.224	7.544	-0.632	-1.247	-0.375
GCGNNANTTCC_UNKNOWN GCGNNANTTCC_UNKNOWN	-2.569	1.218	4.304	3.078	-4.054	-5.186	-2.040	2.367	1.746	-1.252	-1.612
SREBP1_01 SREBP1_01	-2.976	0.382	0.957	6.088	-1.134	-5.958	-1.400	6.088	0.632	-0.716	-2.499
GGAANCGGAANY_UNKNOWN GGAANCGGAANY_UNKNOWN	-3.481	-0.345	1.679	6.404	-2.702	-4.562	-0.928	2.327	1.136	0.380	-2.708
HOXC13_TARGET_GENES HOXC13_TARGET_GENES	-1.869	1.387	2.283	4.693	-3.824	-4.936	-1.869	0.717	2.283	-1.119	-0.850
GTF3A_TARGET_GENES GTF3A_TARGET_GENES	-1.143	-2.251	-2.251	-2.251	10.258	2.046	2.046	-1.143	-1.143	-0.796	-0.542
ZNF547_TARGET_GENES ZNF547_TARGET_GENES	-1.540	1.457	3.623	1.226	-3.454	-6.309	-1.232	0.388	3.257	-0.319	-0.761
E2F_Q2 E2F_Q2	-1.008	0.552	3.072	1.663	-1.008	-7.476	-1.247	0.691	3.751	-0.277	-2.665
RTTTNNNYTGGM_UNKNOWN RTTTNNNYTGGM_UNKNOWN	0.600	0.600	2.129	-0.821	1.591	-6.476	-6.476	0.757	0.600	0.347	0.460
NRSF_01 NRSF_01	0.998	-0.939	-0.939	1.255	4.828	-4.022	-2.991	-2.261	-0.939	0.998	1.853
TAXCREB_01 TAXCREB_01	-0.429	-1.605	2.744	1.545	-0.310	-5.810	-3.755	1.813	1.813	-1.272	0.689
SNACANNNYSYAGA_UNKNOWN SNACANNNYSYAGA_UNKNOWN	-1.648	0.817	2.297	1.319	-1.225	-3.939	-3.939	1.942	2.680	-0.896	-0.643
BCL6B_TARGET_GENES BCL6B_TARGET_GENES	-0.355	2.630	0.738	2.329	-2.300	-4.735	-2.769	1.534	1.534	0.457	-2.777
KRCTCNNNNMANAGC_UNKNOWN KRCTCNNNNMANAGC_UNKNOWN	-1.270	0.405	6.037	3.663	0.250	-2.735	-1.853	-0.359	-0.359	-1.853	-0.861
