GO	[-0.69 -0.10]	[-0.10 -0.06]	[-0.06 -0.04]	[-0.04 -0.03]	[-0.03 -0.01]	[-0.01 0.00]	[0.00 0.02]	[0.02 0.03]	[0.03 0.05]	[0.05 0.08]	[0.08 0.97]
GOBP_TRANSLATIONAL_TERMINATION GOBP_TRANSLATIONAL_TERMINATION	-2.435	-4.237	-0.772	-0.772	-0.385	-1.860	-1.052	1.667	-0.385	0.492	13.377
GOBP_TRNA_WOBBLE_BASE_MODIFICATION GOBP_TRNA_WOBBLE_BASE_MODIFICATION	-0.298	-0.746	-0.746	-0.746	-0.746	-0.746	0.655	-0.746	0.304	-0.298	7.243
GOCC_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX GOCC_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX	4.240	-0.288	-0.689	-2.072	-2.988	-0.455	-0.288	-0.689	-0.288	0.688	1.924
GOCC_CHROMOSOME_CENTROMERIC_REGION GOCC_CHROMOSOME_CENTROMERIC_REGION	2.230	-0.846	-0.662	0.423	-1.065	-0.510	-0.385	-0.385	-0.285	-2.867	4.674
GOBP_PROTEIN_K11_LINKED_UBIQUITINATION GOBP_PROTEIN_K11_LINKED_UBIQUITINATION	3.508	0.684	1.088	0.371	-0.520	-1.077	-1.077	-1.077	-0.520	-1.077	0.373
HP_ABSENT_FACIAL_HAIR HP_ABSENT_FACIAL_HAIR	-0.994	2.357	-0.994	-0.462	-0.204	-0.204	-0.462	0.772	-0.994	-0.994	2.366
GOBP_CYTOPLASMIC_TRANSLATION GOBP_CYTOPLASMIC_TRANSLATION	1.255	0.998	-1.711	-0.476	-0.678	-0.678	-0.324	-0.324	-1.279	-0.941	4.861
GOCC_SPLICEOSOMAL_COMPLEX GOCC_SPLICEOSOMAL_COMPLEX	0.939	-0.733	0.372	-0.733	-0.733	-2.104	0.276	0.769	-1.157	-0.571	5.216
GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	-0.301	-0.489	-0.762	-0.301	0.478	-0.762	0.478	-1.713	0.970	-1.713	4.613
HP_ESOPHAGITIS HP_ESOPHAGITIS	-1.077	1.579	0.371	1.579	-1.077	0.684	1.088	-0.520	-1.077	-1.077	-0.518
GOBP_FORMATION_OF_PRIMARY_GERM_LAYER GOBP_FORMATION_OF_PRIMARY_GERM_LAYER	-3.299	-0.830	-1.488	0.805	0.312	-0.830	0.805	1.028	2.562	0.312	-0.287
GOBP_THIOESTER_BIOSYNTHETIC_PROCESS GOBP_THIOESTER_BIOSYNTHETIC_PROCESS	-0.756	-1.226	-0.256	-1.226	-1.226	-0.256	0.848	-0.451	0.351	0.351	4.883
HP_GASTRITIS HP_GASTRITIS	-0.704	0.706	-0.704	4.278	-0.273	-0.704	0.332	-0.273	0.332	-0.704	-0.702
GOCC_PROTEASOME_ACCESSORY_COMPLEX GOCC_PROTEASOME_ACCESSORY_COMPLEX	3.814	0.426	-0.204	-0.204	-0.462	-0.994	-0.994	-0.462	1.214	-0.994	-0.460
GOBP_NEGATIVE_REGULATION_OF_ORGAN_GROWTH GOBP_NEGATIVE_REGULATION_OF_ORGAN_GROWTH	0.539	1.301	-1.243	-0.641	-1.243	-1.243	2.361	0.539	-0.641	0.282	0.284
GOMF_NUCLEAR_RECEPTOR_COACTIVATOR_ACTIVITY GOMF_NUCLEAR_RECEPTOR_COACTIVATOR_ACTIVITY	3.793	-0.316	-0.316	-0.865	-0.535	0.476	-2.157	-0.865	-0.535	0.476	1.024
