GO	[-8.41 -0.59]	[-0.59 -0.26]	[-0.26 -0.13]	[-0.13 -0.04]	[-0.04 0.00]	[0.00 0.01]	[0.01 0.09]	[0.09 0.18]	[0.18 0.34]	[0.34 0.69]	[0.69 7.04]
IMP3_HEK293_Plass IMP3_HEK293_Plass	-4.716	-0.609	1.750	1.248	-1.657	-2.546	4.157	1.488	1.248	-0.453	-3.121
IMP2_HEK293_Plass IMP2_HEK293_Plass	-4.122	-0.554	1.060	0.865	-1.193	-3.393	3.000	1.060	3.729	-0.728	-1.853
MOV10_HEK293_Plass MOV10_HEK293_Plass	-3.511	0.255	0.255	2.372	-1.819	-4.368	1.764	1.764	1.764	0.491	-1.815
RBM10_HEK293_Plass RBM10_HEK293_Plass	-3.407	-0.452	1.056	1.935	-1.150	-3.407	2.475	2.197	0.721	0.457	-3.401
CF_Im68_HEK293_Plass CF_Im68_HEK293_Plass	-3.776	0.317	0.677	1.638	-0.821	-2.691	1.410	0.419	3.368	0.677	-3.769
CF_Im59_HEK293_Plass CF_Im59_HEK293_Plass	-1.223	0.981	0.813	0.981	-1.487	-4.138	1.165	1.586	1.821	-0.286	-3.524
IMP1_HEK293_Plass IMP1_HEK293_Plass	-4.445	-0.687	0.464	1.436	0.340	-2.897	1.195	1.436	2.622	-0.903	-0.900
ZC3H7B_HEK293_Plass ZC3H7B_HEK293_Plass	-2.516	-0.320	0.676	2.069	-1.016	-3.094	0.853	2.069	1.782	-0.320	-2.511
AGO1_HEK293_Plass AGO1_HEK293_Plass	-4.021	-0.710	1.781	2.085	-0.710	-2.541	1.501	0.342	1.245	-0.264	-0.940
YTHDF2_HEK293T_POSTAR_Piranha_0.01 YTHDF2_HEK293T_POSTAR_Piranha_0.01	-1.558	1.816	0.486	2.123	-0.510	-1.986	3.183	-0.365	-0.694	-0.365	-3.152
CstF-64tau_HEK293_Plass CstF-64tau_HEK293_Plass	-1.963	-0.405	-0.935	1.336	-0.251	-1.963	1.682	3.952	0.539	-0.935	-1.360
DICER1_HEK293_Plass DICER1_HEK293_Plass	-3.236	0.243	0.558	2.815	-0.559	-1.643	0.381	1.998	0.773	-1.643	-0.557
AGO2_HEK293_Plass AGO2_HEK293_Plass	-2.117	-0.834	0.257	1.688	-0.834	-1.706	1.688	0.482	2.918	0.628	-2.601
SMNDC1_K562_POSTAR_eCLIP SMNDC1_K562_POSTAR_eCLIP	-0.552	0.321	3.418	3.033	-0.282	-2.072	-0.282	0.445	-0.983	-0.552	-2.600
DGCR8_HEK293_Plass DGCR8_HEK293_Plass	-2.613	-0.315	-0.315	1.983	-0.315	-1.181	1.983	0.288	1.983	-0.786	-1.745
FMR1_HEK293_Plass FMR1_HEK293_Plass	-2.637	-1.384	0.470	1.931	0.613	-1.093	1.174	1.658	1.174	-0.851	-2.140
NOP58_HEK293_Plass NOP58_HEK293_Plass	-4.059	-0.538	1.747	0.458	-0.727	-2.043	0.458	0.991	1.747	0.611	-0.535
C22orf28_HEK293_Plass C22orf28_HEK293_Plass	-2.995	-0.940	-0.324	0.576	-0.677	-1.278	1.543	0.576	2.579	1.255	-1.275
GPKOW_K562_POSTAR_eCLIP GPKOW_K562_POSTAR_eCLIP	-0.843	0.496	1.985	1.985	-0.408	-4.237	0.386	0.927	-0.528	0.496	-1.855
AGO3_HEK293_Plass AGO3_HEK293_Plass	-1.948	-0.431	1.225	2.562	-1.191	-0.729	2.067	-1.191	-0.242	0.370	-0.727
DHX30_K562_POSTAR_eCLIP DHX30_K562_POSTAR_eCLIP	-0.667	0.457	2.831	0.944	0.944	-1.406	1.150	-0.502	0.339	-2.173	-2.662
SRRM4_HEK293T_POSTAR_CIMS SRRM4_HEK293T_POSTAR_CIMS	-3.127	-0.453	1.248	1.750	-0.330	-1.657	2.034	0.660	-0.453	0.509	-1.653
CPSF-160_HEK293_Plass CPSF-160_HEK293_Plass	-1.782	1.127	0.329	2.461	-1.429	-3.293	0.583	0.583	0.742	0.445	-0.679
FXR2_HEK293_POSTAR_Piranha_0.01 FXR2_HEK293_POSTAR_Piranha_0.01	-2.770	-0.572	3.336	1.455	-0.572	-0.572	0.915	-0.572	0.349	-1.127	-0.256
CPSF-30_HEK293_Plass CPSF-30_HEK293_Plass	-1.768	-0.506	0.384	0.541	0.541	-2.331	0.259	2.116	2.479	-0.714	-0.981
LIN28A_HEK293_POSTAR_Piranha_0.01 LIN28A_HEK293_POSTAR_Piranha_0.01	-2.671	0.543	-0.334	0.929	0.543	-3.448	0.543	-0.334	0.543	1.716	-0.333
XRCC6_K562_POSTAR_eCLIP XRCC6_K562_POSTAR_eCLIP	-0.324	0.279	2.579	2.205	-0.940	-0.677	0.576	0.771	-1.278	-1.709	-1.275
NCBP2_HepG2_POSTAR_eCLIP NCBP2_HepG2_POSTAR_eCLIP	-0.301	0.563	2.248	-1.322	-0.581	-2.669	0.924	0.301	1.382	0.420	-1.683
EWSR1_HEK293_Plass EWSR1_HEK293_Plass	-1.948	-0.729	-0.729	1.621	0.883	-0.729	1.225	0.883	0.883	-0.729	-1.189
TIA1_HeLa_POSTAR_iCLIP TIA1_HeLa_POSTAR_iCLIP	-1.756	0.531	2.551	1.026	-1.143	-0.409	2.249	-0.301	-1.424	-0.906	-0.541
SSB_HEK293_POSTAR_PARalyzer SSB_HEK293_POSTAR_PARalyzer	-0.872	0.428	0.428	2.320	0.707	-3.071	1.068	-0.872	0.877	-0.388	-1.377
HNRNPM_K562_POSTAR_eCLIP HNRNPM_K562_POSTAR_eCLIP	0.301	1.231	0.301	-0.301	0.301	-2.599	0.675	3.209	-0.543	-1.756	-0.704
FXR1_HEK293_POSTAR_PAR-CLIP FXR1_HEK293_POSTAR_PAR-CLIP	-1.963	-0.935	1.336	1.682	-0.251	-1.363	1.682	0.763	-0.405	-0.405	-0.933
FUS_HEK293_Plass FUS_HEK293_Plass	-1.741	0.476	-1.024	0.749	0.476	-1.741	0.476	0.476	1.084	1.084	-1.022
TIA1_HeLa_POSTAR_CIMS TIA1_HeLa_POSTAR_CIMS	-1.429	0.445	1.865	1.127	-1.429	-0.515	2.788	-0.275	-1.133	-0.886	-0.513
ALKBH5_HEK293_POSTAR_PARalyzer ALKBH5_HEK293_POSTAR_PARalyzer	-1.703	-0.452	0.721	1.689	0.262	-1.406	2.770	0.262	-1.150	0.721	-1.146
ALKBH5_HEK293_POSTAR_PAR-CLIP ALKBH5_HEK293_POSTAR_PAR-CLIP	-1.297	-0.539	0.751	1.714	0.285	-1.570	2.780	-0.317	-1.061	0.751	-1.293
LARP4_HepG2_POSTAR_eCLIP LARP4_HepG2_POSTAR_eCLIP	-0.398	-1.028	2.557	-1.028	0.301	-3.062	0.636	0.945	1.125	0.301	-0.656
FBL_HEK293_POSTAR_PARalyzer FBL_HEK293_POSTAR_PARalyzer	-0.538	0.611	0.458	2.047	-0.273	-2.573	2.047	0.331	-0.727	-0.388	-1.606
SSB_HEK293_POSTAR_PAR-CLIP SSB_HEK293_POSTAR_PAR-CLIP	-0.513	0.309	0.409	2.116	0.526	-3.809	0.816	-0.836	1.178	-0.392	-0.833
SRSF1_K562_POSTAR_eCLIP SRSF1_K562_POSTAR_eCLIP	-0.275	0.924	1.865	0.742	-0.381	-1.782	1.127	-0.515	0.742	-1.782	-1.777
YTHDF2_HeLa_POSTAR_Piranha_0.01 YTHDF2_HeLa_POSTAR_Piranha_0.01	-3.178	1.441	0.876	0.463	0.584	-1.929	1.441	0.359	0.270	-0.712	-0.435
RBM22_HepG2_POSTAR_eCLIP RBM22_HepG2_POSTAR_eCLIP	0.675	0.301	1.702	1.026	-0.707	-3.134	0.841	0.406	0.406	-0.543	-1.751
