GO	[-10.12 -0.95]	[-0.95 -0.59]	[-0.59 -0.34]	[-0.34 -0.13]	[-0.13 0.00]	[0.00 0.00]	[0.00 0.15]	[0.15 0.41]	[0.41 0.76]	[0.76 1.76]	[1.76 23.61]
GOCC_TERMINAL_BOUTON GOCC_TERMINAL_BOUTON	1.018	-0.534	-2.156	-0.534	-0.865	1.763	-2.156	0.721	-0.316	-0.534	2.692
GOCC_COLLAGEN_TRIMER GOCC_COLLAGEN_TRIMER	0.784	-0.731	-1.421	-1.421	1.300	2.317	-0.505	-2.623	-0.505	-0.338	2.314
GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE	2.205	-1.950	-1.950	-1.950	-0.290	0.806	1.029	-1.121	-0.424	0.447	2.202
GOCC_ANCHORED_COMPONENT_OF_MEMBRANE GOCC_ANCHORED_COMPONENT_OF_MEMBRANE	0.318	-0.285	-2.390	-1.979	0.548	2.235	-0.385	-0.662	-1.979	1.461	2.231
GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE	1.549	-1.275	-2.010	-2.489	0.292	1.076	0.874	-0.768	-0.768	0.537	2.418
GOCC_SARCOLEMMA GOCC_SARCOLEMMA	1.467	-0.499	-2.309	-1.847	-0.256	-1.147	-0.499	0.628	-0.256	0.478	3.791
GOCC_NEURON_PROJECTION_TERMINUS GOCC_NEURON_PROJECTION_TERMINUS	0.883	-0.813	-3.408	-1.064	-0.610	1.588	-0.321	0.282	-0.448	0.282	3.215
GOCC_BASEMENT_MEMBRANE GOCC_BASEMENT_MEMBRANE	1.354	-1.202	-1.202	-1.202	0.633	-0.290	-0.432	-1.202	-0.876	0.841	4.067
GOCC_ADHERENS_JUNCTION GOCC_ADHERENS_JUNCTION	-0.690	-0.878	0.403	-1.671	-0.878	-1.671	-0.878	0.523	1.645	1.410	3.082
GOCC_DNA_PACKAGING_COMPLEX GOCC_DNA_PACKAGING_COMPLEX	1.248	1.248	1.009	-0.281	-0.567	-0.567	-1.761	-0.405	-1.359	-1.761	2.459
GOCC_GLYCOPROTEIN_COMPLEX GOCC_GLYCOPROTEIN_COMPLEX	-0.787	-0.787	0.279	-0.787	-0.324	0.279	-0.787	0.279	-0.324	0.609	3.857
GOCC_MOTILE_CILIUM GOCC_MOTILE_CILIUM	-1.029	-1.531	-2.603	-1.029	0.396	0.947	-0.301	0.508	0.637	1.128	2.281
GOCC_PLATELET_ALPHA_GRANULE_MEMBRANE GOCC_PLATELET_ALPHA_GRANULE_MEMBRANE	0.706	-0.704	-0.704	-0.272	-0.704	-0.272	-0.704	0.332	-0.704	1.207	2.541
GOCC_POLE_PLASM GOCC_POLE_PLASM	-0.378	-0.870	0.527	-0.870	-0.378	-0.870	0.527	0.236	-0.870	0.930	2.726
GOCC_CHROMATOID_BODY GOCC_CHROMATOID_BODY	-0.538	-0.538	0.477	-0.176	-0.538	-0.538	-0.538	1.603	-0.538	-0.176	2.369
GOCC_PI_BODY GOCC_PI_BODY	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	1.703	2.720
