gene_name	log2FoldChange
TSPAN6	0.827629883395828
TNMD	0
DPM1	-0.84896419481128
SCYL3	-0.166158244643271
C1orf112	-0.51059628041291
FGR	1.88737295271615
CFH	0.504363823748003
FUCA2	0.543472611220751
GCLC	-0.658840293295642
NFYA	-0.709903782507876
STPG1	0.11256315141325
NIPAL3	0.308662225378389
LAS1L	-1.47218130794252
ENPP4	0.0131058466288959
SEMA3F	0.227036566531779
CFTR	0
ANKIB1	-0.370604856902935
CYP51A1	-0.390251001575293
KRIT1	-0.114411710816981
RAD52	-0.61480021843622
MYH16	0
BAD	0.582656125040138
LAP3	0.0203687934533689
CD99	-0.515599270731705
HS3ST1	0.662054497444871
AOC1	0.323593801086476
WNT16	0
HECW1	2.02964925610538
MAD1L1	0.185371252352578
LASP1	-0.0585792585564556
SNX11	0.583093576693805
TMEM176A	1.84826312588059
M6PR	-1.51163265773157
KLHL13	-1.33091980599721
CYP26B1	0
ICA1	-0.305741297893286
DBNDD1	2.97131585311077
ALS2	1.17245763418798
CASP10	0.269971622567434
CFLAR	0.589143903469635
TFPI	0.299275971269506
NDUFAF7	-0.21567198855672
RBM5	0.756248611020863
MTMR7	4.45730268053783
SLC7A2	-1.66829761813913
ARF5	1.20001127168527
SARM1	0.937985503479598
POLDIP2	-0.701329717077458
PLXND1	-1.38129681501343
AK2	-0.732814322873412
CD38	1.04549942530277
FKBP4	-0.573933165687532
KDM1A	-1.01837626897587
RBM6	-0.73793430209023
CAMKK1	-1.33700833467572
RECQL	0.362789097939615
VPS50	-0.582632721479925
HSPB6	5.79440571171393
ARHGAP33	0.828851733673471
NDUFAB1	-0.559649379113382
PDK4	5.78960175913687
SLC22A16	-3.52265928168704
ZMYND10	1.18785933064775
ABCB5	0.786651067580402
ARX	0.541167306846145
SLC25A13	-0.265029859859064
ST7	-1.37818683828512
CDC27	-0.128993663425163
SLC4A1	-0.187018541410002
CALCR	0
HCCS	-0.875144827176138
DVL2	0.258744395791548
PRSS22	0.924179436697093
UPF1	-0.458784737723117
SKAP2	-0.56595033285813
SLC25A5	-1.37407299824298
MCUB	1.34416539145036
HOXA11	0.641436808554558
POLR2J	0.219590069787889
DHX33	-1.80453154217398
MEOX1	0
THSD7A	5.14363134608828
LIG3	0.0519160597318567
RPAP3	-0.393958972324686
ACSM3	0.613203313138691
REXO5	-0.709013627431146
CIAPIN1	-0.890672564760355
SPPL2B	-0.296212407853162
FAM214B	0.740896656039591
