gene_name	log2FoldChange
TSPAN6	-0.00062517766297526
TNMD	0
DPM1	-0.679424408206333
SCYL3	0.109501221843618
C1orf112	-0.26555488211566
FGR	-0.111370094545385
CFH	-0.232510491917164
FUCA2	0.165443186881156
GCLC	0.106012417806984
NFYA	-0.554481580677076
STPG1	-1.37508487327067
NIPAL3	0.337547937051115
LAS1L	-0.486506766867505
ENPP4	-0.118671550128809
SEMA3F	4.81728403505793
CFTR	0
ANKIB1	0.079275635797503
CYP51A1	-0.227516426893891
KRIT1	-0.143102466975844
RAD52	1.03487858998693
MYH16	0
BAD	-0.29647112781777
LAP3	-0.368119445232244
CD99	0.407431068359975
HS3ST1	-0.48968975955274
AOC1	-0.367900459878964
WNT16	0
HECW1	-0.276876089501141
MAD1L1	0.575191547248684
LASP1	-0.25388246441721
SNX11	0.515606145550686
TMEM176A	1.74827104945895
M6PR	-0.765271762761317
KLHL13	-0.563390413871529
CYP26B1	0
ICA1	0.0642019504639112
DBNDD1	0.983068493010249
ALS2	-0.271146541547775
CASP10	1.15743612932018
CFLAR	-0.0414971937045488
TFPI	-0.200273673433292
NDUFAF7	0.175759801997249
RBM5	-0.174927469120253
MTMR7	0.583321783731817
SLC7A2	-0.204619620219733
ARF5	-0.412634828066585
SARM1	1.51260079516872
POLDIP2	0.330188565398522
PLXND1	-0.166044406031348
AK2	-0.135579163509375
CD38	-1.08368578761112
FKBP4	0.111217506450751
KDM1A	0.12328850122788
RBM6	-0.0593167206443974
CAMKK1	-1.81882498794797
RECQL	0.228055978809943
VPS50	-0.0615621251697522
HSPB6	-2.93022682207424
ARHGAP33	0.654164848072736
NDUFAB1	-0.419756946910767
PDK4	0.857535533482795
SLC22A16	-1.23169286988629
ZMYND10	-1.49651339043739
ABCB5	1.18080879664575
ARX	2.00780332143267
SLC25A13	0.277400338087916
ST7	-0.333085924981494
CDC27	0.139700282714724
SLC4A1	-0.432603901458485
CALCR	0
HCCS	-0.7135248680587
DVL2	-0.184063691139495
PRSS22	-1.790717308735
UPF1	-0.130799831708275
SKAP2	0.426862432085154
SLC25A5	-0.645535966957339
MCUB	1.00226819938997
HOXA11	-1.72967169281423
POLR2J	-0.225417758645126
DHX33	0.0631040978114185
MEOX1	0
THSD7A	-1.43971763580725
LIG3	-0.243339310520554
RPAP3	0.321479048488564
ACSM3	-0.454667782883572
REXO5	-0.00941922467231955
CIAPIN1	-0.190220266269403
SPPL2B	-0.437319872692897
FAM214B	-0.516740824327784
COPZ2	-0.715864848088556
PRKAR2B	-0.54122417185833
MSL3	0.138888905885456
CREBBP	-0.084097131468744
TSPOAP1	-0.0146574217937411
MPO	-0.180280907640653
PON1	0
GCFC2	-0.195132801299562
WDR54	-0.613475178600806
CROT	-1.115741588127
ABCB4	4.00528587427156
KMT2E	0.199471595057537
RHBDD2	-0.490109176767467
SOX8	9.10821425305748
IBTK	0.164562742983775
ZNF195	0.146062501815934
MYCBP2	-0.253179841916577
FBXL3	0.234309525549989
ITGAL	0.377354665887798
PDK2	-0.126051630652466
ITGA3	0.209906236125101
ZFX	0.715216273640467
LAMP2	0.0864266170781641
ITGA2B	1.14402168696944
ASB4	-1.97851614927499
GDE1	0.165609171832371
REX1BD	0.0724136432239737
CRLF1	3.55055232947958
OSBPL7	0.236578087146968
TMEM98	-0.168802339258694
YBX2	-0.0103508819029424
KRT33A	0
MAP3K14	0.84544073412415
ABCC8	-5.42356371920212
CACNG3	0
TMEM132A	0.991093932756019
AP2B1	0.0503160287139778
TAC1	0
ZNF263	-0.0218873929025037
CX3CL1	-0.214645513573381
SPATA20	1.05776915973249
CACNA1G	-4.47226148089875
TNFRSF12A	-0.506496267206487
DLX6	0
MAP3K9	-0.0128565838804358
RALA	0.242917028618128
BAIAP2L1	-0.710351240507031
KDM7A	-1.77013469570368
ETV1	-0.140258935621921
AGK	-0.735904485199035
ALDH3B1	-0.136942463293145
TTC22	7.34255885649714
PHTF2	0.397346168747996
CCL26	0
FARP2	-1.19286427542409
USH1C	-4.38933340280707
GGCT	-0.00849483077656956
DBF4	0.392294749424991
TBXA2R	-1.98111723900643
IFRD1	-0.382471122325662
LGALS14	0
COX10	-0.0978394559737396
GTF2IRD1	1.06513748980653
PAF1	0.494071397632781
VPS41	-0.0981425814427902
ARHGAP44	0.719748681212016
ELAC2	0.346596011579636
SCIN	-2.48885740753427
ARSD	0.276846157454139
PNPLA4	0.224637996257867
MYH13	1.74827104945895
ADIPOR2	-0.0346321596834448
CDKL3	1.62732606451409
UPP2	0
PRSS21	-0.190054519175491
MARK4	-0.250049676122901
