gene_name	log2FoldChange
TSPAN6	0.693335388073528
TNMD	0
DPM1	-0.214648507285443
SCYL3	-0.0994848933718328
C1orf112	-0.0212469631851102
FGR	0.872290686913432
CFH	0.315674509244141
FUCA2	-0.0246643702446805
GCLC	-0.234181831625707
NFYA	-0.0339761000713981
STPG1	1.50856645385601
NIPAL3	-0.0938254097278545
LAS1L	-0.504886409996706
ENPP4	0.0254474335192616
SEMA3F	0.012977367657206
CFTR	0
ANKIB1	-0.113765343200015
CYP51A1	0.0347034924403385
KRIT1	-0.0452771399425827
RAD52	-0.656123891533079
MYH16	0
BAD	0.308270765295127
LAP3	0.384758855301124
CD99	-0.122923022953838
HS3ST1	0.820221915974424
AOC1	0.0743546203540229
WNT16	0
HECW1	0.919565998319311
MAD1L1	-0.669212944921733
LASP1	0.0952373382896545
SNX11	-0.298679584855844
TMEM176A	0
M6PR	-0.468442367124504
KLHL13	-0.339845391946666
CYP26B1	0
ICA1	-0.206406358319768
DBNDD1	0.606478904043565
ALS2	1.18692033886898
CASP10	-0.34018416938769
CFLAR	0.132383738142707
TFPI	0.496755451811396
NDUFAF7	-0.273311639268816
RBM5	0.665103206863688
MTMR7	1.99133739820961
SLC7A2	-0.870919573365271
ARF5	0.135351475166669
SARM1	0.646866610218928
POLDIP2	-0.774899921351002
PLXND1	-0.201294700602219
AK2	-0.540063871049753
CD38	1.17061007005913
FKBP4	-0.291064490360433
KDM1A	-0.433217793006226
RBM6	-0.174316811095375
CAMKK1	0.273767709907295
RECQL	0.0325871168232976
VPS50	-0.145219987209891
HSPB6	2.40308115359086
ARHGAP33	0.365006691289744
NDUFAB1	-0.272093266138931
PDK4	4.97961218593762
SLC22A16	-0.932999390695645
ZMYND10	1.97234896188172
ABCB5	0.183175361443054
ARX	1.46763544405721
SLC25A13	-0.0817656872553787
ST7	-0.841528724965914
CDC27	-0.304079390815686
SLC4A1	0.21843797027075
CALCR	0
HCCS	-0.183605986482115
DVL2	0.230297822220468
PRSS22	2.76253322491787
UPF1	-0.220712065155437
SKAP2	-0.493576759090769
SLC25A5	-0.313177335218764
MCUB	0.0041882781230247
HOXA11	1.6458702075761
POLR2J	0.148384919789901
DHX33	-0.739137269988395
MEOX1	0
THSD7A	4.78933698214504
LIG3	-0.0433948255786664
RPAP3	-0.405790276883452
ACSM3	0.578257554704105
REXO5	0.0926998976799907
CIAPIN1	-0.324013706988185
SPPL2B	0.0909068997741028
FAM214B	0.440008190361193
COPZ2	2.01076483229385
PRKAR2B	0.534567151689619
MSL3	-0.399461232505495
CREBBP	0.317594982045783
TSPOAP1	-0.75083290499252
MPO	-0.0852307311531307
PON1	0
GCFC2	0.0768486019474987
WDR54	0.622471121992525
CROT	1.46410427482287
ABCB4	0
KMT2E	-0.0643129372841163
RHBDD2	1.39693705019194
SOX8	-4.89722482708769
IBTK	-0.275237040499145
ZNF195	-0.371934677501964
MYCBP2	-0.036413324773114
FBXL3	-0.362522452334387
ITGAL	-0.0783238077049817
PDK2	2.45359441434087
ITGA3	0.78710758931967
ZFX	-0.29315660860482
LAMP2	0.127365576659924
ITGA2B	0.819028423014731
ASB4	0.0523024987687943
GDE1	-0.0558851241795405
REX1BD	-0.0352131597847359
CRLF1	0.150001804422283
OSBPL7	-0.47076232694123
TMEM98	0.406287060632006
YBX2	0.817001386385951
KRT33A	0
MAP3K14	0.349260006636692
ABCC8	5.26531743302806
CACNG3	0
TMEM132A	-2.85193217769406
AP2B1	-0.186513239391126
TAC1	0
ZNF263	-0.377886150599824
CX3CL1	0.321386032931086
SPATA20	-0.0307723494424889
CACNA1G	5.36465929240851
TNFRSF12A	0.0917900916313213
DLX6	0
MAP3K9	1.21621546504958
RALA	-0.267994956295224
BAIAP2L1	0.669593255023788
KDM7A	1.79102598016016
ETV1	1.84968193877999
AGK	-0.00507669022488736
ALDH3B1	0.404841452913671
TTC22	-4.50071467297803
PHTF2	-0.12956392122065
CCL26	0
FARP2	-0.769367244845435
USH1C	0
GGCT	-0.546566856504568
DBF4	-0.398895493827987
TBXA2R	2.42554488669119
IFRD1	0.149344690042409
LGALS14	0
COX10	-0.287167521171737
GTF2IRD1	-0.818164844320279
PAF1	-0.182515984241473
VPS41	0.100534663160153
ARHGAP44	-0.815648538762674
ELAC2	-0.556154348362401
SCIN	1.33127919232561
ARSD	-0.152521496003971
PNPLA4	-0.679867956274032
MYH13	0
ADIPOR2	0.024234583490085
CDKL3	-2.14159668605613
UPP2	0
PRSS21	1.17246625345163
MARK4	0.630802903330199
PROM1	1.53761529979873
CCDC124	-0.389311125591726
CEACAM21	1.00258107258787
PAFAH1B1	-0.00701037296150896
NOS2	0
DNAH9	-0.0643642686029808
KIAA0100	-0.0182785462988736
SLC13A2	0
GAS7	-0.0630289226546371
TRAPPC6A	0.206365964232722
MATK	-1.01321985197746
CEACAM7	0
CD79B	4.21881163848059
SCN4A	0
ST7L	0.144265688035529
TKTL1	8.6620285718774
PAX6	1.74776802414918
RPUSD1	-0.406711295894715
RHBDF1	1.04633415721329
LUC7L	-0.489536104709606
CACNA2D2	3.74897820245302
BAIAP3	4.77415276919771
TSR3	-0.233823448286385
PIGQ	-1.21458782453845
CRAMP1	-0.122857445993362
TEAD3	2.59766733951785
SELE	0
DNAJC11	-0.439443291545956
FMO3	0
MYLIP	-0.135452295641729
NOX1	0
E2F2	0.564341185399903
PSMB1	-0.285486720402425
SYN1	0.231826750148265
JARID2	-0.0323026198840793
CDKL5	0.350425253637314
CAMK1G	0
CDK11A	0.127536746933446
NADK	-0.195165111631183
TFAP2B	1.79125887766721
TFAP2D	0
DLEC1	-0.249527576958081
CYTH3	0.265837369605228
ADAM22	1.32746517353491
SYPL1	-0.671220890540344
CYB561	0.281132175777799
SPAG9	0.298891716420004
CELSR3	0.873775148488795
AASS	1.25396492793138
PLEKHG6	0.462144123746789
SS18L2	-0.40373459350227
MPND	0.299944496541839
MGST1	-0.520369554500957
CRY1	-0.21514084009455
PGLYRP1	0.575768472842481
NFIX	0.0165058023451722
ST3GAL1	-0.326946211892707
MMP25	1.71905832530209
IL32	4.09359905626443
PKD1	0.573319769863689
MAPK8IP2	-0.0943466827572514
MED24	-0.248402355312172
RHOBTB2	0.0971000701652516
HEATR5B	-0.130010554339363
SEC62	-0.387359512742242
RPS20	-0.208051125598844
CSDE1	-0.557757701836264
UBE3C	0.125608028618989
REV3L	-0.152491363775997
TENM1	0.493663002343276
PAX7	0
MASP2	0.664018047447347
IYD	0.379535275218094
FAM76A	-0.270123830834353
TRAF3IP3	0.126574463260672
POMT2	0.0464437022560949
VTA1	-0.412519019985839
MLXIPL	0.18523899820599
BAZ1B	-0.0922384741641223
RANBP9	-0.182582217975507
ETV7	0.942860381513059
SPRTN	0.0328671222284433
EEF1AKNMT	-0.52929986468053
DYRK4	-0.761145039591753
ZNF207	-0.575361338055366
UQCRC1	-0.0434117653950401
STARD3NL	-1.0039681617368
CD9	0.417617646464806
HHATL	3.00037810529754
NCAPD2	-0.0634092160891022
IFFO1	-0.0691662830395295
GIPR	0.163481379791702
PHF7	0.011669633929916
SEMA3G	0.77886719063733
NISCH	0.183416820560097
STAB1	6.1879265954495
FUZ	-0.104327544391618
SLC6A13	2.05877750343239
IDS	1.67082703215279
PRSS3	0
ZNF200	-0.0288241980680404
CD4	-0.0173758795300988
LRRC23	0.65725002060695
BTK	-0.507367355689807
HFE	-0.236145901813453
SCMH1	0.128602431478171
FYN	0.268949507699562
HIVEP2	0.139077212443767
FMO1	1.88766179295738
ELOA	-0.329085599590552
LYPLA2	-0.235123793870022
CLCN6	0.184960968290471
MRC2	0.687061343731693
NME1-NME2	0
SLC6A7	0
TSPAN9	2.43081300696068
BTBD7	-0.234346902410738
APBA3	-0.500453134961436
MKS1	-0.165738122741752
ABHD5	-0.197843317200369
ANOS1	2.42120575910613
AKAP8L	0.68342992176954
MBTD1	-0.737478328769464
UTP18	-0.350706763185828
RNF216	-0.505109248962391
TTC19	-0.100164383792757
PTBP1	-0.104696485930285
DPF1	0.978217585086521
SYT7	0
LARS2	-0.679382053058047
PIK3C2A	0.228536986389793
PLAUR	1.20238450845824
ANLN	-0.447386252249028
WIZ	-0.303061450844958
RABGAP1	-0.409967106582465
DCN	1.50407452636946
QPCTL	-0.315767804572376
PPP5C	-0.0999457168520235
CEP68	-0.507540719588321
MAP4K3	0.155093835311982
ZBTB32	5.175314189209
TYROBP	0.617337149003634
TMEM159	-0.600994886116831
GABRA3	0.486563307417369
BRCA1	0.0615954515766075
ERCC1	-0.587507554189351
CD22	0.301090942207086
SEMA3B	0.378450396690728
MBTPS2	-0.320027135646133
PRICKLE3	0.56330939909903
LTF	-0.0858810483879955
EXTL3	0.35631298714435
NR1H4	0
ELOVL5	0.0405248071072829
ALOX5	0.247222548927052
KDM5D	1.55111868234886
CALCOCO1	0.408605463400567
UBR7	-0.0559411804259666
MAP4K5	-0.207319447154822
EHD3	-0.868938232085123
PSMC4	0.218204220682155
MAN2B2	-0.0718868569749487
SLC7A14	0.639600732291279
CLDN11	1.1973608600884
SLC25A39	0.00738852101123123
MVP	0.769287231583221
NUB1	-0.0648732246569108
PGM3	0.907813414972453
RWDD2A	0.189136862686891
CLK1	0.0398409252875299
POLR3B	0.22644178075196
ANGEL1	-0.250083840073079
RNF14	0.120399876468914
DNASE1L1	-0.369943557579374
DDX11	0.270435301350142
HEBP1	-0.0400677076735527
GPRC5A	1.83470211719068
MAMLD1	0
CD6	1.23029551415099
TACC3	-0.159540275666624
UFL1	-0.173770050566846
POLA2	-0.414008929639168
ZC3H3	0.22449717253808
CAPN1	-0.284573082189676
ACP3	-0.644531063047486
MDH1	-0.45531315048328
SLC30A9	-0.355475104143674
MTMR11	2.41065891518317
COX15	-0.129096933841614
CCDC88C	0.0485673592768913
YAF2	-0.159948758946522
ZMYND11	-0.127653714608472
WAS	-0.147385452423095
DPEP1	0
BID	-0.789102258338985
MATR3	-0.142652481896961
NPC1L1	0
XYLT2	0.543853032351575
RGPD5	-0.675836501248728
STMN4	0
NUDCD3	-0.0673032459594737
ISL1	1.71033157268431
CHDH	0.295208167386832
IL20RA	0
CLCA1	0.76567267274213
CLCA4	0
GLT8D1	0.265286592000612
ATP2C1	0.10149397892042
IGF1	-3.39124008143758
SLC38A5	-0.973481043017855
RALBP1	-0.301363057216358
RUFY3	0.967381308707269
CNTN1	0
SLC11A1	1.70706709174137
WWTR1	-0.7517445231803
AGPS	-0.23652349250416
ZNF806	0
CXorf56	-0.389214329100551
ATP1A2	-0.0244648866070471
TTC27	-0.383325215425394
ZNF582	0.110705798743748
VSIG2	-3.14535002564064
PHLDB1	0.419092510064403
MARCO	-1.31848074996996
CYP24A1	0
PRDM11	-0.0790486266744206
SYT13	0
SNAI2	0
CD74	-1.04347555830953
HGF	1.82334900685773
ZRANB1	0.0210936217890477
NCDN	-0.477275945497617
ADGRA2	0.342509583186489
CCT8L1P	0
ZFP64	0.199457751211361
MNAT1	-0.44621436674502
SAMD4A	2.46541059353213
RUNX3	-0.376091324015993
MRE11	-0.366834510610139
PLEKHB1	0.473790081763581
SERPINB1	-0.081707002710254
CYP3A43	0.171686081672581
SLC7A9	0
SPAST	-0.0791850645220741
NRXN3	0
OSBPL5	-0.0374015029987236
AQR	-0.188139082909368
CPS1	0.0845523946689831
C8B	0
FHL1	1.82511450891263
RTF2	-0.198961253883508
GABRA1	-2.85941187630868
NLRP2	0.521572331493011
