GO	[-5.99 -0.63]	[-0.63 -0.28]	[-0.28 -0.13]	[-0.13 -0.03]	[-0.03 0.00]	[0.00 0.00]	[0.00 0.09]	[0.09 0.19]	[0.19 0.33]	[0.33 0.70]	[0.70 6.04]
HOWARD_DENDRITIC_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP HOWARD_DENDRITIC_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP	-0.871	-1.103	-1.706	-1.706	-3.694	-5.375	-0.387	-0.677	1.510	12.839	3.644
GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP	-0.457	1.011	-1.372	-0.918	-1.652	-4.399	-1.372	-0.918	1.195	1.612	8.512
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_UP GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_UP	0.326	0.692	-1.852	-2.660	-0.372	4.894	-2.227	-3.160	-0.372	1.221	2.748
GSE4142_PLASMA_CELL_VS_MEMORY_BCELL_UP GSE4142_PLASMA_CELL_VS_MEMORY_BCELL_UP	1.637	0.708	-1.111	-1.111	0.350	3.612	-2.314	-4.366	-1.950	0.572	2.659
GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_UP GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_UP	3.324	-0.561	-2.289	-1.610	0.464	0.876	-4.333	-1.094	-0.561	0.876	3.981
GSE2585_CD80_HIGH_VS_LOW_MTEC_UP GSE2585_CD80_HIGH_VS_LOW_MTEC_UP	1.029	-1.111	-1.950	-3.745	-0.342	2.673	-1.950	-1.111	1.029	0.453	4.292
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP	2.489	0.286	-1.881	-1.295	0.485	0.485	-3.651	-1.568	-1.060	1.488	4.073
GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_UP GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_UP	1.395	-0.585	0.560	-0.350	-1.372	0.693	-1.652	-1.652	-3.233	0.443	6.650
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN	2.639	0.693	-0.918	-2.339	0.693	-0.264	-2.339	-4.399	0.443	0.844	2.625
GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	1.935	-0.451	-0.741	-1.701	0.352	4.862	-2.435	-1.148	-2.043	-0.343	2.185
