GO	[-10.12 -0.97]	[-0.97 -0.59]	[-0.59 -0.32]	[-0.32 -0.10]	[-0.10 0.00]	[0.00 0.00]	[0.00 0.16]	[0.16 0.42]	[0.42 0.80]	[0.80 1.88]	[1.88 23.61]
SCHUHMACHER_MYC_TARGETS_UP SCHUHMACHER_MYC_TARGETS_UP	5.780	7.686	0.724	0.724	-1.707	-3.319	-1.707	-1.225	-0.596	-3.319	-2.355
DANG_MYC_TARGETS_UP DANG_MYC_TARGETS_UP	2.168	6.863	1.864	1.325	-2.188	-4.251	-0.813	-0.813	-0.813	-1.063	-2.722
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP	7.869	1.726	1.726	0.856	-0.958	-1.836	-2.510	-1.336	-1.336	-1.336	-1.329
BURTON_ADIPOGENESIS_5 BURTON_ADIPOGENESIS_5	3.447	4.305	1.163	1.163	-1.843	-2.982	0.291	-2.351	-1.099	-0.829	-1.424
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP	3.102	3.102	0.597	1.620	-0.431	-1.948	-0.431	-0.729	-1.948	-1.948	-1.943
IRITANI_MAD1_TARGETS_DN IRITANI_MAD1_TARGETS_DN	2.134	2.134	2.640	-0.228	-1.158	-1.907	-0.411	-0.228	-0.411	-1.907	-1.901
NIKOLSKY_BREAST_CANCER_16P13_AMPLICON NIKOLSKY_BREAST_CANCER_16P13_AMPLICON	3.806	3.000	0.545	-0.456	-0.629	-0.322	-0.322	-1.872	-3.017	-1.120	0.284
BROWN_MYELOID_CELL_DEVELOPMENT_DN BROWN_MYELOID_CELL_DEVELOPMENT_DN	3.362	1.410	0.945	-0.566	-0.566	-4.136	-1.003	-0.292	0.432	0.432	-1.292
LENAOUR_DENDRITIC_CELL_MATURATION_UP LENAOUR_DENDRITIC_CELL_MATURATION_UP	2.076	-0.291	0.439	-0.582	-1.383	-0.792	-1.787	-1.787	-0.792	2.412	2.425
COLLER_MYC_TARGETS_UP COLLER_MYC_TARGETS_UP	3.048	2.357	0.426	-0.204	-0.462	-0.994	-0.994	-0.994	-0.462	-0.462	-0.460
CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN	3.283	-0.327	0.768	-0.436	-2.523	-2.523	-0.926	-0.436	0.938	0.617	0.624
