GO	[-1.54 -0.38]	[-0.38 -0.22]	[-0.22 -0.14]	[-0.14 -0.08]	[-0.08 -0.02]	[-0.02 0.03]	[0.03 0.09]	[0.09 0.15]	[0.15 0.23]	[0.23 0.38]	[0.38 1.75]
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	5.700	2.587	-1.166	-0.280	-0.582	-1.166	-0.280	-1.166	-0.280	-1.166	-0.579
GO_REGULATION_OF_RNA_STABILITY GO_REGULATION_OF_RNA_STABILITY	4.696	2.444	0.232	-2.344	0.232	-0.627	-0.627	-0.627	-0.627	-0.986	-0.380
REACTOME_SIGNALING_BY_WNT REACTOME_SIGNALING_BY_WNT	4.017	1.288	-0.957	-0.957	-0.957	0.199	0.199	-0.957	0.199	-0.957	0.460
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0 REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	5.065	1.132	-0.748	-0.748	-0.299	-0.748	-0.748	-0.748	-0.299	-0.299	0.305
REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1 REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	3.794	1.389	-0.623	-0.623	-0.623	-0.623	-0.623	-0.623	0.396	-0.623	0.398
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	3.794	1.389	-0.623	-0.623	-0.623	-0.623	-0.623	-0.623	0.396	-0.623	0.398
GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	3.526	1.442	-0.873	-0.873	-0.379	-0.873	-0.873	-0.873	0.235	0.235	0.530
GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN	4.286	-0.721	0.330	1.048	-0.274	0.520	-1.104	-1.104	-0.274	-0.274	-2.503
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6 REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	4.032	1.493	-0.581	-0.581	-0.581	-0.581	-0.581	-0.581	-0.200	-0.581	0.436
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	4.032	1.493	-0.581	-0.581	-0.581	-0.581	-0.581	-0.581	-0.200	-0.581	0.436
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	4.032	1.493	-0.581	-0.581	-0.581	-0.581	-0.581	-0.581	0.434	-0.581	-0.198
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	3.578	1.947	-0.248	-0.664	-0.664	-0.664	-0.664	-0.664	-0.248	-0.664	0.364
REACTOME_ER_PHAGOSOME_PATHWAY REACTOME_ER_PHAGOSOME_PATHWAY	3.383	1.829	-0.706	-0.273	-0.706	-0.706	-0.706	-0.706	0.331	-0.706	0.333
KEGG_PROTEASOME KEGG_PROTEASOME	4.298	1.607	-0.540	-0.540	-0.540	-0.540	-0.540	-0.540	-0.177	-0.540	-0.175
GSE7568_IL4_TGFB_DEXAMETHASONE_VS_IL4_TGFB_TREATED_MACROPHAGE_UP GSE7568_IL4_TGFB_DEXAMETHASONE_VS_IL4_TGFB_TREATED_MACROPHAGE_UP	4.380	-0.900	0.987	-0.333	-0.333	0.456	-2.217	-1.410	0.456	-0.560	-0.330
GO_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY GO_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	3.789	1.035	-1.459	1.459	-0.801	-0.801	-0.801	-0.219	-0.801	-0.801	-0.217
GO_POSITIVE_REGULATION_OF_LIGASE_ACTIVITY GO_POSITIVE_REGULATION_OF_LIGASE_ACTIVITY	4.492	1.308	-0.643	-0.643	-1.249	-0.321	-0.643	-0.321	-0.321	-1.249	0.544
