GO	[-2.86 -0.23]	[-0.23 -0.14]	[-0.14 -0.09]	[-0.09 -0.05]	[-0.05 -0.02]	[-0.02 0.02]	[0.02 0.06]	[0.06 0.10]	[0.10 0.15]	[0.15 0.23]	[0.23 1.86]
GSE3982_EOSINOPHIL_VS_BCELL_DN GSE3982_EOSINOPHIL_VS_BCELL_DN	2.763	1.333	0.965	-0.393	0.225	-1.878	0.410	-1.132	-0.680	0.225	-1.887
GSE14308_TH1_VS_NATURAL_TREG_UP GSE14308_TH1_VS_NATURAL_TREG_UP	2.069	-0.551	-1.123	-1.123	0.646	-0.260	0.646	-0.260	-1.123	-1.123	2.059
GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_UP GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_UP	2.873	0.852	0.380	0.590	0.380	0.852	-1.550	-1.014	-0.649	-0.649	-2.395
GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_UP GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_UP	2.162	-0.351	-0.351	-0.831	0.256	-0.831	-0.831	-0.351	0.256	2.888	-0.834
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_DN GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_DN	2.252	0.791	1.430	1.430	-0.260	-1.073	-1.622	-1.622	-0.696	-0.696	-0.440
GSE22886_NAIVE_TCELL_VS_NKCELL_UP GSE22886_NAIVE_TCELL_VS_NKCELL_UP	3.542	0.454	0.253	-1.064	1.437	-0.355	-0.355	-0.627	-0.355	-1.794	-0.632
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_4H_DN GSE42088_UNINF_VS_LEISHMANIA_INF_DC_4H_DN	2.660	0.989	0.696	1.334	-0.899	0.271	-0.559	-1.409	-0.559	-0.899	-1.417
GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_UP GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_UP	2.028	0.573	0.854	0.854	1.191	-0.256	-1.234	-1.234	-1.234	-1.234	-0.766
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_UP GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_UP	2.700	-1.123	-1.123	-1.123	0.646	0.347	-0.551	-0.551	1.037	0.347	-0.262
GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN	2.112	0.453	0.757	1.591	0.230	-0.736	-0.386	-0.386	-0.736	-1.374	-1.380
GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_UP GSE13485_CTRL_VS_DAY7_YF17D_VACCINE_PBMC_UP	2.816	0.903	0.586	0.586	-0.502	0.586	-0.897	-0.502	-0.897	-0.897	-1.591
GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_DC_UP GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_DC_UP	2.465	1.092	-1.030	0.477	-0.602	-0.602	-1.030	0.268	-1.030	1.492	-1.036
