GO	[-10.07 -0.87]	[-0.87 -0.52]	[-0.52 -0.26]	[-0.26 -0.04]	[-0.04 0.00]	[0.00 0.13]	[0.13 0.38]	[0.38 0.58]	[0.58 0.89]	[0.89 1.85]	[1.85 9.66]
WP_ALZHEIMERS_DISEASE WP_ALZHEIMERS_DISEASE	-2.776	-0.402	-1.843	-1.482	11.621	3.446	-0.925	-0.402	-0.714	-0.542	-1.197
WP_CELL_DIFFERENTIATION_INDEX_EXPANDED WP_CELL_DIFFERENTIATION_INDEX_EXPANDED	-0.810	-1.295	-1.295	-0.810	12.070	2.350	-2.076	-0.492	-1.295	-0.492	-0.818
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	0.717	3.898	3.898	0.523	-1.510	-0.377	0.945	-1.105	-2.742	-3.746	-2.056
WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK	0.263	-0.888	1.609	4.165	-0.662	-0.888	2.932	-0.343	-0.343	-2.457	-5.079
WP_ROLE_OF_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT WP_ROLE_OF_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT	-1.493	-0.829	-0.453	-1.493	8.574	1.865	-0.453	-0.234	-1.493	-0.829	-0.458
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA	1.258	3.330	2.919	0.596	-1.147	-1.987	-0.618	0.434	-1.519	-0.438	-4.444
WP_MRNA_PROCESSING WP_MRNA_PROCESSING	-2.846	0.493	2.737	2.077	0.493	-0.487	1.506	-0.657	0.493	-2.288	-3.558
WP_TRANSLATION_FACTORS WP_TRANSLATION_FACTORS	0.456	0.693	1.324	6.358	-1.399	-0.556	-0.332	-0.893	-2.201	-1.399	-0.902
WP_INSULIN_SIGNALING WP_INSULIN_SIGNALING	-1.766	0.533	-0.544	2.907	-3.155	-0.544	3.251	0.301	0.301	0.847	-2.645
WP_OVERVIEW_OF_INTERFERONSMEDIATED_SIGNALING_PATHWAY WP_OVERVIEW_OF_INTERFERONSMEDIATED_SIGNALING_PATHWAY	-0.861	-1.535	-1.535	-1.535	2.312	0.615	-0.250	1.794	1.794	-0.861	-0.482
WP_AMINO_ACID_METABOLISM WP_AMINO_ACID_METABOLISM	1.175	4.836	0.696	1.464	-0.814	-2.071	-0.814	-1.539	-1.129	-0.814	-0.398
WP_LUNG_FIBROSIS WP_LUNG_FIBROSIS	-1.183	-0.508	-0.508	-1.751	0.941	-0.787	0.460	-0.508	-1.183	0.678	5.739
WP_PEPTIDE_GPCRS WP_PEPTIDE_GPCRS	0.854	-2.185	-1.093	-2.185	1.125	1.125	-1.552	1.434	-0.506	0.429	1.111
WP_PROTEASOME_DEGRADATION WP_PROTEASOME_DEGRADATION	0.441	3.858	0.910	-0.811	-0.527	-0.527	1.211	0.275	-1.787	-0.811	-1.801
WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS	1.663	1.663	1.663	0.398	-1.036	-0.222	-0.491	-0.491	-1.036	-1.036	-1.042
WP_COMPLEMENT_AND_COAGULATION_CASCADES WP_COMPLEMENT_AND_COAGULATION_CASCADES	1.079	-0.434	-2.451	-2.451	0.542	-0.434	-0.260	-0.260	0.542	1.800	0.535
WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS	0.717	-0.625	-1.058	-0.625	4.144	0.717	-1.058	-1.058	-0.354	-0.625	0.709
WP_PREGNANE_X_RECEPTOR_PATHWAY WP_PREGNANE_X_RECEPTOR_PATHWAY	-0.385	-1.368	0.755	-1.368	-0.733	2.678	-0.385	0.755	-0.733	0.755	0.228
WP_GPCRS_CLASS_B_SECRETINLIKE WP_GPCRS_CLASS_B_SECRETINLIKE	-0.462	-0.994	-0.994	-0.204	-0.204	0.427	-0.994	0.427	0.427	-0.462	3.805
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0.396	2.072	1.387	0.824	-0.621	-0.621	-0.621	-0.223	-0.621	-0.621	-0.625
WP_HEREDITARY_LEIOMYOMATOSIS_AND_RENAL_CELL_CARCINOMA_PATHWAY WP_HEREDITARY_LEIOMYOMATOSIS_AND_RENAL_CELL_CARCINOMA_PATHWAY	-0.351	-0.351	2.873	-0.351	-0.828	-0.351	1.524	0.567	-0.351	-0.828	-0.834
