GO	[-22.08 -0.54]	[-0.54 -0.22]	[-0.22 -0.10]	[-0.10 -0.00]	[-0.00 0.00]	[0.00 0.00]	[0.00 0.03]	[0.03 0.14]	[0.14 0.35]	[0.35 0.75]	[0.75 24.45]
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP	1.951	-0.661	-1.062	-3.415	1.236	0.853	-1.621	-3.415	-1.973	-0.661	11.057
GO_HORMONE_ACTIVITY GO_HORMONE_ACTIVITY	0.775	-1.381	-4.813	-2.910	0.983	3.985	2.771	-2.910	-0.581	-1.054	2.074
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN	-0.512	0.464	-1.166	-0.902	-2.333	-1.870	-2.333	-1.485	0.340	6.457	6.452
NABA_ECM_GLYCOPROTEINS NABA_ECM_GLYCOPROTEINS	1.847	-0.977	-2.514	-1.767	0.829	-0.620	-2.115	-3.494	0.543	2.372	5.491
ERB2_UP.V1_UP ERB2_UP.V1_UP	-0.441	-1.384	-0.727	-1.130	-2.018	-2.408	-1.679	-0.441	5.727	3.788	2.223
GO_LEADING_EDGE_MEMBRANE GO_LEADING_EDGE_MEMBRANE	0.408	1.353	0.902	-0.435	-5.354	-2.699	-2.699	1.116	0.713	-0.311	2.884
GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN	2.032	-1.443	-1.172	-2.547	1.310	2.032	-0.446	-1.758	-2.124	-0.446	4.311
GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP	4.597	-0.646	-1.812	-4.164	0.406	-1.010	-1.239	-0.813	1.559	0.519	2.304
PTEN_DN.V1_UP PTEN_DN.V1_UP	4.116	-0.805	-1.008	-2.659	-0.372	0.326	-0.277	-2.659	-1.008	0.691	4.112
NOTCH_DN.V1_DN NOTCH_DN.V1_DN	3.073	-0.405	-1.666	-0.688	-1.360	0.301	-0.688	-3.479	-0.533	1.406	4.133
MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3 MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	1.730	-1.843	-1.843	-1.843	0.627	0.477	-0.670	-1.461	-0.499	0.477	6.027
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN	2.588	-0.813	-2.567	-3.556	0.406	-1.010	0.962	-0.646	-0.505	1.343	2.585
GSE6674_UNSTIM_VS_ANTI_IGM_STIM_BCELL_DN GSE6674_UNSTIM_VS_ANTI_IGM_STIM_BCELL_DN	1.032	-1.012	-1.012	-1.730	-1.332	0.628	0.467	-2.223	-0.755	1.838	4.564
RAPA_EARLY_UP.V1_UP RAPA_EARLY_UP.V1_UP	1.751	-0.812	-0.486	-1.026	-2.800	-1.279	-0.633	0.574	-0.812	0.889	5.580
GSE36078_UNTREATED_VS_AD5_INF_MOUSE_LUNG_DC_UP GSE36078_UNTREATED_VS_AD5_INF_MOUSE_LUNG_DC_UP	0.650	0.797	-2.164	-2.567	-1.505	0.797	-0.646	-0.293	-0.646	1.343	3.522
GSE15750_WT_VS_TRAF6KO_DAY10_EFF_CD8_TCELL_DN GSE15750_WT_VS_TRAF6KO_DAY10_EFF_CD8_TCELL_DN	2.588	-0.388	-1.812	-0.646	-1.010	-0.505	-0.646	-1.812	2.307	-0.388	2.304
GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP	2.012	0.944	-0.658	-2.189	-1.026	-1.835	-1.835	0.396	0.636	0.944	2.009
GSE8685_IL2_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_DN GSE8685_IL2_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_DN	-0.512	0.611	0.611	0.464	-2.893	-1.166	-1.166	-0.686	0.464	1.435	2.288
VALK_AML_CLUSTER_8 VALK_AML_CLUSTER_8	1.089	-0.241	-1.077	0.684	-1.077	-1.077	-0.520	0.371	-0.241	-0.520	2.791
