GO	[-5.84 -0.53]	[-0.53 -0.28]	[-0.28 -0.15]	[-0.15 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.11]	[0.11 0.23]	[0.23 0.47]	[0.47 0.98]	[0.98 24.36]
REACTOME_MUSCLE_CONTRACTION REACTOME_MUSCLE_CONTRACTION	1.307	-0.529	-1.555	-2.227	-2.227	0.624	-1.868	-1.048	0.387	1.110	7.999
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	1.507	-4.031	-0.524	-0.945	-0.377	-0.711	-1.234	-0.945	-0.263	1.788	5.324
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.842	-2.168	-0.876	-1.624	0.633	2.355	-2.887	-0.876	-0.290	0.842	2.741
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	0.301	-0.301	-1.516	-0.438	-1.145	0.301	-2.574	0.301	-0.301	1.005	5.173
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	1.328	-0.470	-0.739	-2.532	1.328	-0.739	-0.470	-0.739	-0.739	0.316	3.550
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	0.899	-0.893	-0.893	-1.576	-0.266	-0.893	-0.500	-0.893	0.899	0.899	3.395
REACTOME_DECTIN_2_FAMILY REACTOME_DECTIN_2_FAMILY	0.684	-0.241	-0.520	-1.077	1.089	0.684	-1.077	0.371	-1.077	-1.077	2.148
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	1.027	-1.646	-0.820	-1.172	-0.368	-0.559	-0.820	0.382	-0.559	1.317	3.764
REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	-0.331	1.529	-0.331	-0.331	-0.331	0.273	-0.331	-0.331	-0.331	-0.331	2.451
REACTOME_SIGNALING_BY_MST1 REACTOME_SIGNALING_BY_MST1	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207	0.421	-0.207	-0.207	-0.207	3.500
