GO	[-5.84 -0.53]	[-0.53 -0.28]	[-0.28 -0.15]	[-0.15 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.11]	[0.11 0.23]	[0.23 0.47]	[0.47 0.98]	[0.98 24.36]
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	-0.797	-2.709	-4.224	-3.378	4.091	29.285	-2.709	-3.378	-2.165	-0.596	-0.438
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	-0.987	-2.037	-2.949	-2.037	4.910	20.866	-0.276	-2.949	-2.949	-1.426	-2.040
REACTOME_ANTIMICROBIAL_PEPTIDES REACTOME_ANTIMICROBIAL_PEPTIDES	-1.683	-2.962	-2.962	-2.962	4.935	21.512	-1.254	-2.235	-2.235	-0.920	0.289
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	-5.545	1.060	1.946	6.161	-0.453	-7.852	3.432	2.211	-0.453	-2.901	-6.555
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	-2.988	1.003	7.334	3.644	-1.777	-5.658	1.397	1.003	-0.981	-1.777	-2.534
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.475	-1.321	-2.277	-3.703	1.698	12.697	-2.691	-1.597	-1.914	0.896	1.067
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	-0.356	2.650	2.972	5.262	-3.336	-3.985	0.458	-0.356	0.458	-2.313	-3.991
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	-3.608	-2.199	0.344	0.482	-0.381	-4.702	3.755	1.582	2.209	1.582	-3.612
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	-1.492	-0.262	0.344	1.070	-0.778	-6.149	1.070	3.181	4.641	-1.215	-3.120
REACTOME_MUSCLE_CONTRACTION REACTOME_MUSCLE_CONTRACTION	1.307	-0.529	-1.555	-2.227	-2.227	0.624	-1.868	-1.048	0.387	1.110	7.999
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	-2.962	1.584	1.907	1.907	0.595	-3.992	-0.461	0.795	0.427	-0.660	-2.238
REACTOME_DIGESTION_AND_ABSORPTION REACTOME_DIGESTION_AND_ABSORPTION	1.433	-1.160	-1.160	0.324	-0.580	4.778	-1.160	-1.160	-1.160	-0.580	1.432
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	1.507	-4.031	-0.524	-0.945	-0.377	-0.711	-1.234	-0.945	-0.263	1.788	5.324
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.842	-2.168	-0.876	-1.624	0.633	2.355	-2.887	-0.876	-0.290	0.842	2.741
REACTOME_TRNA_AMINOACYLATION REACTOME_TRNA_AMINOACYLATION	1.480	1.932	3.600	-0.336	-0.336	-1.742	-0.599	-0.336	-1.024	-1.024	-1.744
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	3.398	-0.266	-0.893	-1.576	1.723	1.723	-0.500	-0.893	-1.576	-0.500	-0.501
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION	-0.739	-0.470	0.729	1.693	-2.532	-1.679	0.729	2.100	1.006	-0.739	-1.125
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	4.679	-0.438	-0.301	-1.983	-0.618	-0.301	-1.983	-1.145	0.301	0.433	1.830
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	0.301	-0.301	-1.516	-0.438	-1.145	0.301	-2.574	0.301	-0.301	1.005	5.173
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	1.328	-0.470	-0.739	-2.532	1.328	-0.739	-0.470	-0.739	-0.739	0.316	3.550
REACTOME_SURFACTANT_METABOLISM REACTOME_SURFACTANT_METABOLISM	2.996	-1.243	-1.243	-0.320	0.283	1.303	-0.640	-0.640	-1.243	-0.320	1.301
REACTOME_REGULATION_OF_IFNA_SIGNALING REACTOME_REGULATION_OF_IFNA_SIGNALING	-0.520	-1.077	0.371	-1.077	2.151	3.513	-0.520	-0.241	-0.241	-1.077	-0.521
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	-0.300	0.929	1.879	1.366	-0.610	-1.202	1.366	-0.610	-1.202	-1.202	-0.611
REACTOME_RAB_REGULATION_OF_TRAFFICKING REACTOME_RAB_REGULATION_OF_TRAFFICKING	-0.906	0.851	0.501	0.663	-0.678	-5.079	1.569	0.663	0.663	-0.496	-0.356
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	0.899	-0.893	-0.893	-1.576	-0.266	-0.893	-0.500	-0.893	0.899	0.899	3.395
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	-0.625	2.358	1.041	0.254	-0.625	-1.783	0.716	0.453	0.716	-1.058	-1.785
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES	-1.493	-0.453	-0.234	-0.234	-0.234	-1.493	0.985	1.862	1.391	0.380	-1.494
REACTOME_DECTIN_2_FAMILY REACTOME_DECTIN_2_FAMILY	0.684	-0.241	-0.520	-1.077	1.089	0.684	-1.077	0.371	-1.077	-1.077	2.148
REACTOME_INOSITOL_PHOSPHATE_METABOLISM REACTOME_INOSITOL_PHOSPHATE_METABOLISM	-0.756	1.568	-0.451	0.571	-1.226	-1.991	1.182	0.571	-1.226	-0.451	1.566
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	1.027	-1.646	-0.820	-1.172	-0.368	-0.559	-0.820	0.382	-0.559	1.317	3.764
REACTOME_RHOA_GTPASE_CYCLE REACTOME_RHOA_GTPASE_CYCLE	-0.301	0.868	-0.301	0.541	-0.301	-5.043	1.778	0.694	0.541	-0.941	-0.415
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS	-0.300	-1.202	-0.300	-0.610	-0.610	-0.300	-0.610	-0.300	-0.610	4.608	1.364
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES	-1.294	-0.810	1.097	0.782	-0.285	-2.074	0.782	1.881	0.522	-0.285	-1.296
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES	-0.650	0.431	0.239	-0.373	-1.825	-1.825	-0.373	1.373	2.282	0.685	-0.374
REACTOME_SPHINGOLIPID_METABOLISM REACTOME_SPHINGOLIPID_METABOLISM	0.943	-1.508	-0.792	1.203	-1.103	-2.035	0.716	0.522	2.174	0.363	-0.794
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	-0.978	1.554	-0.623	0.233	0.397	-2.324	0.233	1.554	0.397	0.878	-1.504
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	-0.301	1.115	0.301	-0.959	-1.338	-2.514	1.731	0.451	1.407	0.451	-0.961
