GO	[-4.16 -0.18]	[-0.18 -0.11]	[-0.11 -0.07]	[-0.07 -0.04]	[-0.04 -0.02]	[-0.02 0.00]	[0.00 0.03]	[0.03 0.06]	[0.06 0.10]	[0.10 0.17]	[0.17 2.76]
XU_GH1_AUTOCRINE_TARGETS_DN XU_GH1_AUTOCRINE_TARGETS_DN	-0.642	0.886	2.385	0.541	-0.320	-0.642	-1.247	1.813	-1.247	-1.247	-0.328
FIGUEROA_AML_METHYLATION_CLUSTER_3_UP FIGUEROA_AML_METHYLATION_CLUSTER_3_UP	1.038	-0.551	-1.122	0.647	-0.551	-1.122	-1.122	-0.551	-0.259	3.405	0.634
YAMAZAKI_TCEB3_TARGETS_DN YAMAZAKI_TCEB3_TARGETS_DN	-2.214	-0.898	0.697	-0.332	1.336	-2.214	-0.332	2.174	0.457	0.272	0.263
WP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY WP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	2.701	-0.385	-0.736	-0.385	0.231	0.231	-1.373	-1.373	0.758	-0.736	1.566
ZHAN_MULTIPLE_MYELOMA_PR_UP ZHAN_MULTIPLE_MYELOMA_PR_UP	-0.747	0.657	-0.747	-0.747	1.723	-0.298	0.657	1.723	-0.747	-0.298	-0.756
VERHAAK_GLIOBLASTOMA_NEURAL VERHAAK_GLIOBLASTOMA_NEURAL	-0.830	-0.351	-0.351	1.530	0.995	0.256	-0.351	-0.830	2.164	-0.830	-0.841
CAFFAREL_RESPONSE_TO_THC_24HR_5_DN CAFFAREL_RESPONSE_TO_THC_24HR_5_DN	-0.705	-0.705	-0.272	-0.705	0.708	0.332	0.332	-0.705	0.332	3.387	-0.714
SESTO_RESPONSE_TO_UV_C2 SESTO_RESPONSE_TO_UV_C2	-0.222	-1.038	1.671	-0.222	2.269	-0.222	-1.038	-1.038	0.729	-0.492	-0.501
CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP	-0.955	-0.434	-0.955	0.824	0.458	-0.955	-0.434	-0.955	0.824	1.290	1.271
ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR	-0.521	-0.521	0.687	2.820	-0.521	1.095	-0.521	-1.080	0.687	-0.521	-1.094
KEGG_HUNTINGTONS_DISEASE KEGG_HUNTINGTONS_DISEASE	0.933	0.303	-0.611	-1.206	-0.611	1.375	-1.206	-1.206	0.933	0.303	0.916
STAMBOLSKY_TARGETS_OF_MUTATED_TP53_UP STAMBOLSKY_TARGETS_OF_MUTATED_TP53_UP	1.062	0.279	-0.324	-0.324	3.891	-0.324	-0.324	-0.324	-0.788	-0.788	-0.799
FAELT_B_CLL_WITH_VH_REARRANGEMENTS_DN FAELT_B_CLL_WITH_VH_REARRANGEMENTS_DN	-0.622	0.826	-0.223	-0.622	2.884	-0.223	-0.622	-0.223	0.826	-0.622	-0.630
