GO	[-15.83 -0.92]	[-0.92 -0.54]	[-0.54 -0.27]	[-0.27 -0.05]	[-0.05 0.00]	[0.00 0.13]	[0.13 0.37]	[0.37 0.58]	[0.58 0.85]	[0.85 1.84]	[1.84 26.66]
SCHUHMACHER_MYC_TARGETS_UP SCHUHMACHER_MYC_TARGETS_UP	5.780	7.686	0.724	0.724	-1.707	-2.363	-0.865	-1.707	-1.225	-3.319	-2.355
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP	7.869	1.726	1.726	0.856	-0.458	-3.485	-0.958	-3.485	-1.336	-1.336	-1.329
DANG_MYC_TARGETS_UP DANG_MYC_TARGETS_UP	2.168	6.863	1.864	1.325	-2.734	-2.734	0.282	-1.369	-1.739	-1.063	-2.722
BURTON_ADIPOGENESIS_5 BURTON_ADIPOGENESIS_5	3.447	4.305	0.936	1.417	-3.790	-0.613	-0.613	-2.351	-1.099	-0.829	-1.424
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP	3.102	3.102	0.597	1.620	-0.431	-1.191	-0.729	-0.729	-1.948	-1.948	-1.943
IRITANI_MAD1_TARGETS_DN IRITANI_MAD1_TARGETS_DN	2.134	2.134	2.640	-0.228	-1.907	-0.411	-0.411	0.389	-1.907	-1.907	-1.901
LENAOUR_DENDRITIC_CELL_MATURATION_UP LENAOUR_DENDRITIC_CELL_MATURATION_UP	2.076	-0.291	0.593	-0.792	-1.055	-0.792	-2.288	-2.288	-0.582	2.412	2.425
NIKOLSKY_BREAST_CANCER_16P13_AMPLICON NIKOLSKY_BREAST_CANCER_16P13_AMPLICON	3.806	3.392	0.545	-0.456	0.281	-1.120	-1.872	-1.457	-0.848	-1.120	0.284
COLLER_MYC_TARGETS_UP COLLER_MYC_TARGETS_UP	3.048	2.357	0.426	-0.204	-0.462	-0.994	-0.994	-0.994	-0.462	-0.462	-0.460
BROWN_MYELOID_CELL_DEVELOPMENT_DN BROWN_MYELOID_CELL_DEVELOPMENT_DN	3.362	1.679	0.578	-0.412	-1.661	-0.761	0.311	-1.003	-0.566	0.432	-1.292
