GO	[-10.07 -0.92]	[-0.92 -0.54]	[-0.54 -0.27]	[-0.27 -0.05]	[-0.05 0.00]	[0.00 0.12]	[0.12 0.37]	[0.37 0.58]	[0.58 0.85]	[0.85 1.82]	[1.82 26.69]
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN	0.555	-2.254	-1.172	-1.830	-1.830	-1.830	-0.920	-0.292	0.709	2.705	8.454
XIE_ST_HSC_S1PR3_OE_UP XIE_ST_HSC_S1PR3_OE_UP	-0.571	-2.857	-0.441	-1.679	-0.727	-1.385	-0.441	-0.727	0.361	3.121	7.994
HOELZEL_NF1_TARGETS_UP HOELZEL_NF1_TARGETS_UP	0.694	-2.483	-2.005	-0.310	-2.483	-0.766	0.292	-0.766	0.537	1.816	6.063
KONDO_PROSTATE_CANCER_WITH_H3K27ME3 KONDO_PROSTATE_CANCER_WITH_H3K27ME3	-1.526	-2.189	-1.258	-1.258	2.015	0.782	-3.058	0.637	0.301	0.782	4.913
HOLLERN_EMT_BREAST_TUMOR_DN HOLLERN_EMT_BREAST_TUMOR_DN	0.515	-1.927	-0.660	-1.506	-1.506	-1.163	-0.660	0.515	-0.660	2.542	6.529
RICKMAN_HEAD_AND_NECK_CANCER_C RICKMAN_HEAD_AND_NECK_CANCER_C	0.312	-1.054	-1.786	-2.286	1.219	-0.417	-2.911	-0.581	1.767	1.219	3.546
MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3 MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	-0.282	-0.939	-1.533	-2.393	1.637	-0.939	-2.959	1.146	0.746	0.746	3.607
LIEN_BREAST_CARCINOMA_METAPLASTIC LIEN_BREAST_CARCINOMA_METAPLASTIC	-1.367	-0.733	-1.367	-0.733	0.231	-0.733	-1.367	0.453	0.754	3.307	2.086
RICKMAN_HEAD_AND_NECK_CANCER_A RICKMAN_HEAD_AND_NECK_CANCER_A	0.462	-0.410	-2.498	-1.917	0.828	0.462	-1.917	-1.096	1.907	0.462	2.987
CERVERA_SDHB_TARGETS_1_UP CERVERA_SDHB_TARGETS_1_UP	0.254	-0.676	0.501	-1.531	-1.531	-1.955	-0.676	-0.495	0.501	2.856	3.619
DAVICIONI_MOLECULAR_ARMS_VS_ERMS_DN DAVICIONI_MOLECULAR_ARMS_VS_ERMS_DN	-0.607	0.452	-0.262	-2.175	-1.805	0.344	-0.775	-0.607	-0.262	1.066	5.395
DUTERTRE_ESTRADIOL_RESPONSE_6HR_DN DUTERTRE_ESTRADIOL_RESPONSE_6HR_DN	-1.125	-1.125	-0.571	-0.571	-0.811	-0.390	-1.533	-0.571	2.498	2.498	2.111
SATO_SILENCED_EPIGENETICALLY_IN_PANCREATIC_CANCER SATO_SILENCED_EPIGENETICALLY_IN_PANCREATIC_CANCER	-1.157	-1.157	-1.157	-0.411	-0.411	-0.411	0.921	-0.228	-0.702	1.678	3.185
