GO	[-5.71 -0.52]	[-0.52 -0.38]	[-0.38 -0.18]	[-0.18 -0.08]	[-0.08 -0.01]	[-0.01 0.01]	[0.01 0.08]	[0.08 0.17]	[0.17 0.31]	[0.31 0.72]	[0.72 4.87]
HALLMARK_KRAS_SIGNALING_DN HALLMARK_KRAS_SIGNALING_DN	5.219	3.362	-0.591	-4.495	-3.304	9.471	-3.304	-2.014	-4.495	-1.685	1.843
HALLMARK_E2F_TARGETS HALLMARK_E2F_TARGETS	-5.230	-8.474	0.859	4.818	2.727	-1.397	2.158	2.158	0.566	-0.591	-7.216
HALLMARK_MYC_TARGETS_V1 HALLMARK_MYC_TARGETS_V1	-5.230	-3.304	1.656	3.362	2.434	-1.148	2.727	1.656	1.032	-2.817	-8.564
HALLMARK_G2M_CHECKPOINT HALLMARK_G2M_CHECKPOINT	-4.495	-3.859	1.223	7.444	2.158	-1.148	1.032	3.362	-0.351	-3.304	-6.172
HALLMARK_OXIDATIVE_PHOSPHORYLATION HALLMARK_OXIDATIVE_PHOSPHORYLATION	-7.131	-4.495	0.704	-0.263	1.656	-0.932	2.727	3.036	2.727	0.566	-8.564
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.223	1.899	-1.685	-2.014	-5.230	0.446	-1.148	-2.389	-0.932	1.032	9.855
HALLMARK_MTORC1_SIGNALING HALLMARK_MTORC1_SIGNALING	-2.845	-5.267	-0.470	-0.270	2.402	0.554	0.690	6.008	1.407	-0.603	-5.343
HALLMARK_MYOGENESIS HALLMARK_MYOGENESIS	1.656	5.219	-1.148	-2.014	-2.817	1.656	-2.817	-0.932	-1.397	0.343	2.370
HALLMARK_DNA_REPAIR HALLMARK_DNA_REPAIR	-3.408	-4.144	0.424	1.841	0.897	-0.403	0.424	1.325	3.888	-1.187	-1.897
HALLMARK_UNFOLDED_PROTEIN_RESPONSE HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-2.216	-2.837	-0.742	-0.539	2.981	-0.999	0.651	2.981	2.598	-0.261	-2.879
HALLMARK_COAGULATION HALLMARK_COAGULATION	3.274	1.139	-2.457	-0.967	-3.034	1.376	-0.967	-1.577	-0.967	1.376	1.595
HALLMARK_MYC_TARGETS_V2 HALLMARK_MYC_TARGETS_V2	-2.415	-2.415	0.819	0.363	0.363	-0.247	3.297	-0.669	0.566	1.121	-2.440
HALLMARK_MITOTIC_SPINDLE HALLMARK_MITOTIC_SPINDLE	-1.663	-1.378	4.479	2.763	1.682	-0.916	-1.663	-0.342	0.352	-0.449	-2.038
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-2.080	-0.811	0.786	-1.298	1.473	-1.298	0.318	1.893	2.361	-0.811	-0.826
HALLMARK_PROTEIN_SECRETION HALLMARK_PROTEIN_SECRETION	-1.261	-1.693	-0.662	0.428	4.000	-0.662	0.801	0.428	0.598	0.428	-1.722
HALLMARK_ADIPOGENESIS HALLMARK_ADIPOGENESIS	-0.747	-2.389	0.566	-0.591	0.859	-1.148	2.434	0.704	1.431	0.446	-2.063
HALLMARK_APICAL_JUNCTION HALLMARK_APICAL_JUNCTION	3.702	0.446	-0.351	0.343	-2.817	-0.747	-0.591	-1.148	-0.263	0.859	0.542
