GO	[-5.47 -0.67]	[-0.67 -0.35]	[-0.35 -0.17]	[-0.17 -0.03]	[-0.03 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.25]	[0.25 0.51]	[0.51 1.03]	[1.03 6.41]
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	2.521	-0.285	-1.976	-2.387	-1.064	1.456	-0.510	-4.855	-0.845	1.236	5.072
GOCC_SPECIFIC_GRANULE GOCC_SPECIFIC_GRANULE	-1.105	-1.708	-0.518	-1.105	-4.451	-2.092	-0.873	2.953	2.030	2.627	2.971
GOMF_CYTOKINE_RECEPTOR_ACTIVITY GOMF_CYTOKINE_RECEPTOR_ACTIVITY	-0.324	-2.265	-0.678	-4.027	-1.710	-0.324	-0.476	-0.324	0.997	5.905	2.217
GOMF_IMMUNE_RECEPTOR_ACTIVITY GOMF_IMMUNE_RECEPTOR_ACTIVITY	-0.352	-1.819	-0.867	-4.368	-1.125	-0.352	-0.656	-0.486	1.021	4.693	3.860
GOBP_RESPONSE_TO_INTERFERON_GAMMA GOBP_RESPONSE_TO_INTERFERON_GAMMA	-0.814	-3.563	-1.012	-1.816	-0.389	-1.012	-1.508	0.649	1.793	4.991	2.908
GOCC_LYSOSOMAL_LUMEN GOCC_LYSOSOMAL_LUMEN	0.290	-0.919	-0.919	-2.231	-2.231	-1.252	-0.660	-1.252	2.629	3.466	3.941
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	-0.699	-0.699	-0.874	0.278	-0.874	-1.907	-1.591	-1.907	0.736	7.324	3.067
GOCC_VACUOLAR_LUMEN GOCC_VACUOLAR_LUMEN	-1.118	-0.893	-0.893	-0.546	-2.953	-2.052	-0.704	-0.415	3.371	2.716	4.115
GOCC_BASEMENT_MEMBRANE GOCC_BASEMENT_MEMBRANE	0.840	-3.902	-0.624	-0.624	0.312	0.312	-0.876	-2.164	0.632	-0.290	6.794
GOBP_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING GOBP_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	-1.902	-2.282	0.662	0.409	-2.282	-3.809	-0.392	1.854	1.611	1.385	2.410
GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	2.205	-2.265	-2.265	-0.940	0.279	-0.476	0.771	-1.710	0.771	-1.278	5.379
GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	-1.382	-1.382	0.557	-0.873	-2.092	-3.698	0.428	3.297	0.707	0.557	3.317
GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION	2.056	-2.832	-1.125	-0.352	-1.819	-2.277	-0.656	1.245	0.361	0.643	4.278
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	-0.351	-0.739	-3.237	-1.374	-0.739	-0.458	-0.264	-0.458	-0.458	7.125	2.109
GOMF_SERINE_HYDROLASE_ACTIVITY GOMF_SERINE_HYDROLASE_ACTIVITY	-0.572	-1.387	-3.377	-0.729	0.896	0.896	1.271	-1.682	-1.133	0.593	5.348
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	2.331	-1.902	-1.557	-2.775	-0.261	-0.798	-0.475	-0.621	1.534	-0.356	4.828
GOBP_REGULATION_OF_CELL_KILLING GOBP_REGULATION_OF_CELL_KILLING	0.398	-1.739	-1.304	-2.298	-0.491	-0.696	-1.304	1.224	-0.491	3.343	3.807
GOBP_INTERFERON_GAMMA_PRODUCTION GOBP_INTERFERON_GAMMA_PRODUCTION	0.496	-0.971	-1.286	-2.775	-2.164	0.355	-1.286	0.355	0.859	2.972	3.390
GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	0.421	-2.760	-1.833	-0.922	1.300	3.779	-0.541	-1.833	-0.293	-0.403	2.721
GOBP_CELLULAR_EXTRAVASATION GOBP_CELLULAR_EXTRAVASATION	-0.647	-1.394	-0.961	-0.264	-1.999	-0.422	-1.999	0.737	0.997	0.997	5.007
