GO	[-7.55 -0.95]	[-0.95 -0.58]	[-0.58 -0.32]	[-0.32 -0.10]	[-0.10 0.00]	[0.00 0.00]	[0.00 0.16]	[0.16 0.42]	[0.42 0.81]	[0.81 1.89]	[1.89 23.61]
GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN GSE24210_CTRL_VS_IL35_TREATED_TCONV_CD4_TCELL_DN	2.183	9.790	1.927	5.575	-2.266	-8.196	-1.590	0.368	-1.905	-5.017	-4.298
GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_UP GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_UP	0.584	6.802	2.422	7.255	-1.335	-5.895	0.584	-0.437	-2.291	-5.052	-6.911
GSE29618_MONOCYTE_VS_PDC_UP GSE29618_MONOCYTE_VS_PDC_UP	-2.341	-1.373	-0.457	-2.341	-3.235	-8.322	-0.351	1.194	5.818	12.270	-0.456
GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP	1.417	3.954	5.066	3.611	-2.732	-6.955	-1.112	1.417	-0.574	-5.088	-5.929
GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY7_UP GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY7_UP	-1.951	-0.725	2.123	5.464	-1.112	-8.280	-0.574	6.738	1.215	-1.112	-5.929
GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP	0.992	7.986	2.897	0.992	-0.934	-7.035	-0.752	0.992	-0.597	-1.998	-8.359
GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_UP GSE22886_NAIVE_TCELL_VS_NEUTROPHIL_UP	-0.447	8.128	2.123	4.310	-1.632	-8.280	-1.112	0.571	-0.342	-1.951	-4.365
GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_DN GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_DN	-2.266	-2.677	1.687	3.364	-2.677	-8.196	1.256	4.782	1.256	1.066	-4.298
GSE14000_UNSTIM_VS_4H_LPS_DC_UP GSE14000_UNSTIM_VS_4H_LPS_DC_UP	0.507	7.062	1.536	2.556	-0.828	-8.071	0.396	1.536	-1.528	-3.060	-5.741
GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TREG_UP GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TREG_UP	-5.858	-1.078	1.927	3.046	-2.677	-6.876	1.256	3.364	2.743	0.597	-3.681
GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP GSE9988_ANTI_TREM1_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP	-2.316	1.636	3.611	5.464	-0.903	-8.280	-0.342	1.029	0.263	0.263	-6.951
GSE40493_BCL6_KO_VS_WT_TREG_UP GSE40493_BCL6_KO_VS_WT_TREG_UP	-5.074	-0.446	2.604	2.310	-1.444	-7.319	0.269	5.973	2.034	-0.582	-3.609
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_DN GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_DN	-3.235	1.194	3.244	3.244	-1.129	-6.995	1.844	2.358	0.442	-1.373	-6.991
GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN	-4.369	0.571	1.636	1.636	-0.725	-8.280	1.417	5.464	0.571	0.263	-5.929
GSE22886_NAIVE_TCELL_VS_NKCELL_DN GSE22886_NAIVE_TCELL_VS_NKCELL_DN	-5.783	-2.216	0.927	-0.408	-0.843	-6.797	0.927	4.137	4.504	2.815	-2.621
