GO	[-6.20 -0.49]	[-0.49 -0.23]	[-0.23 -0.12]	[-0.12 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.07]	[0.07 0.17]	[0.17 0.35]	[0.35 0.73]	[0.73 7.26]
GSE29618_MONOCYTE_VS_MDC_UP GSE29618_MONOCYTE_VS_MDC_UP	-4.631	-1.114	-1.114	-3.940	-1.114	-7.740	-0.431	1.996	3.844	4.977	4.568
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP	1.485	-0.692	-1.402	-3.731	-0.398	4.794	-3.102	-2.570	-1.731	-0.888	11.481
GSE18281_CORTICAL_THYMOCYTE_VS_WHOLE_CORTEX_THYMUS_UP GSE18281_CORTICAL_THYMOCYTE_VS_WHOLE_CORTEX_THYMUS_UP	3.205	-1.346	-4.596	-3.315	-0.882	5.032	-0.700	-1.346	-1.637	2.026	2.571
GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_UP GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_UP	1.459	-0.580	-4.194	-3.460	1.018	4.421	-0.435	-1.543	-2.341	0.514	2.905
GSE6674_UNSTIM_VS_ANTI_IGM_STIM_BCELL_DN GSE6674_UNSTIM_VS_ANTI_IGM_STIM_BCELL_DN	1.167	-0.760	-1.299	-5.276	-0.291	2.628	-1.299	-2.100	-0.566	1.413	4.179
GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP	1.538	-0.659	-3.593	-1.259	-1.837	-0.516	-1.837	-1.259	0.946	4.191	4.544
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN	2.561	-0.828	-3.062	-4.913	0.783	2.017	-1.027	-1.528	-0.516	1.126	2.843
GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP	5.758	-0.828	-2.598	-4.204	-0.828	0.637	-1.259	-0.659	0.946	0.396	2.549
GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_DN	2.312	-0.424	-4.158	-0.956	-0.424	4.478	-1.883	-0.956	-1.520	0.527	2.302
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN	2.748	0.368	-2.267	-2.679	-0.325	1.258	-1.590	-3.149	-0.550	1.068	4.036
GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_UP GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_UP	2.548	-0.431	-2.832	-1.114	0.277	3.497	-0.714	-1.996	-1.659	-0.714	3.829
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_UP GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_UP	3.863	-0.348	-2.426	-1.296	-0.621	2.470	-2.426	-2.426	-0.348	0.615	2.159
GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_DN GSE4811_CLASSSICALY_ACTIVATED_VS_TYPE_2_ACTIVATED_MACROPHAGE_DN	1.742	-1.044	-1.549	-3.624	-0.407	1.514	-0.672	-2.217	-0.527	1.742	4.128
GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_DN GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_DN	-0.417	0.286	-0.858	-3.655	0.286	3.747	-3.120	-1.297	-0.317	1.716	2.771
GSE16385_IFNG_TNF_VS_ROSIGLITAZONE_STIM_MACROPHAGE_DN GSE16385_IFNG_TNF_VS_ROSIGLITAZONE_STIM_MACROPHAGE_DN	1.018	-0.435	-1.543	-1.234	-1.543	5.278	-0.580	0.284	-3.460	0.284	2.576
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_12H_UP GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_12H_UP	1.301	-0.580	-2.007	-2.485	0.694	3.474	-0.767	-3.060	-0.310	-0.429	3.091
GSE22886_IL2_VS_IL15_STIM_NKCELL_UP GSE22886_IL2_VS_IL15_STIM_NKCELL_UP	1.222	-0.633	-2.229	-3.163	1.027	2.465	-1.854	-1.854	-0.277	0.851	2.753
GSE36078_UNTREATED_VS_AD5_INF_MOUSE_LUNG_DC_UP GSE36078_UNTREATED_VS_AD5_INF_MOUSE_LUNG_DC_UP	1.716	0.377	-2.651	-4.271	-0.685	1.490	-0.539	-1.061	-0.539	0.911	3.732
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP	1.222	-0.633	-1.249	-0.805	-1.529	-2.229	-1.529	-0.633	2.182	0.851	5.294
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_4H_ACT_CD4_TCELL_DN GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_4H_ACT_CD4_TCELL_DN	1.332	0.260	-1.240	-2.745	0.755	2.083	-3.292	-0.463	-1.877	1.120	2.359
GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	2.118	-0.513	-2.719	-2.281	-0.513	2.118	-1.044	-1.572	-0.391	0.663	3.658
GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD4_TCELL_DN GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD4_TCELL_DN	0.537	0.403	-3.761	-2.485	0.537	2.107	-0.580	-2.007	-0.429	1.076	2.740
GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_DN GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_DN	0.301	-1.027	-0.659	-1.837	0.301	6.623	-0.828	-2.192	-0.301	-0.516	2.270
GSE2585_CD80_HIGH_VS_LOW_MTEC_UP GSE2585_CD80_HIGH_VS_LOW_MTEC_UP	1.639	-0.770	-1.186	-4.071	0.556	3.328	-0.473	-1.747	-0.361	-0.361	2.127
GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN	1.308	-1.901	-1.009	-2.774	0.739	2.050	-1.260	-1.009	-0.474	0.588	3.281
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_24H_UP GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_24H_UP	0.664	-0.994	-0.633	-1.792	-0.379	1.588	-3.004	-0.994	-0.285	1.369	3.910
GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_DN GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_DN	1.237	-1.611	-1.611	-1.611	-0.711	1.902	-0.562	-1.095	0.359	0.585	3.645
GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_DN GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_DN	0.523	-0.876	-1.361	0.523	-1.361	1.895	-2.440	-0.301	-0.689	0.997	2.747
GSE32986_GMCSF_AND_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_DN GSE32986_GMCSF_AND_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_DN	-0.633	-1.249	-1.854	-1.529	0.430	1.027	-1.249	-0.372	0.552	2.182	2.753
