GO	[-2.64 -0.21]	[-0.21 -0.13]	[-0.13 -0.08]	[-0.08 -0.05]	[-0.05 -0.01]	[-0.01 0.01]	[0.01 0.05]	[0.05 0.09]	[0.09 0.14]	[0.14 0.22]	[0.22 1.47]
MIR6857_3P MIR6857_3P	0.255	-0.832	-0.832	-0.352	0.993	-0.832	-0.352	-0.832	-0.832	2.885	1.541
MIR7156_5P MIR7156_5P	1.372	0.931	0.301	-0.301	0.572	-0.613	1.890	-1.208	-1.208	-1.208	-0.605
MIR199A_5P MIR199A_5P	-0.734	0.369	-1.202	1.234	1.234	0.888	-1.965	-0.734	1.234	0.369	-1.188
MIR199B_5P MIR199B_5P	-0.734	0.369	-1.202	1.234	1.234	0.888	-1.965	-0.734	1.234	0.369	-1.188
ACTACCT_MIR196A_MIR196B ACTACCT_MIR196A_MIR196B	-0.301	0.528	0.823	-0.965	-1.670	0.528	-0.965	-0.301	3.223	0.301	-0.954
MIR1913 MIR1913	-0.738	-0.738	0.755	-1.376	0.230	1.588	-1.376	1.588	-0.738	0.755	0.234
MIR3150B_3P MIR3150B_3P	0.681	-1.460	0.681	-0.801	1.459	-0.801	1.035	0.681	-1.460	-0.801	0.409
TERT_TARGET_GENES TERT_TARGET_GENES	-0.623	3.793	-0.223	0.396	-0.623	0.396	-0.623	-0.623	0.396	-0.623	-0.220
CCAWNWWNNNGGC_UNKNOWN CCAWNWWNNNGGC_UNKNOWN	-1.041	-0.222	-0.222	0.397	2.939	-0.493	-0.493	1.667	-0.493	-0.493	-1.032
TCTAGAG_MIR517 TCTAGAG_MIR517	-0.623	-0.623	0.824	2.880	-0.223	-0.223	-0.623	-0.223	-0.623	0.824	-0.618
MIR379_5P MIR379_5P	-0.457	-0.457	-0.457	0.578	1.149	1.880	-0.457	0.578	-0.457	-0.457	-0.453
