GO	[-5.58 -0.81]	[-0.81 -0.37]	[-0.37 -0.07]	[-0.07 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.19]	[0.19 0.62]	[0.62 5.34]
MORF_ACTG1 MORF_ACTG1	-0.423	-1.413	-1.413	4.595	1.018	0.525	-0.423	2.974	-2.029	-1.413	-1.465
MORF_NPM1 MORF_NPM1	-0.740	-1.046	-0.740	4.825	0.799	0.408	0.267	2.827	-2.675	-1.447	-1.506
MORF_TPT1 MORF_TPT1	-0.365	-0.957	-0.957	4.867	1.256	0.645	-0.365	1.256	-2.306	-1.482	-1.528
GNF2_NPM1 GNF2_NPM1	-0.733	-1.966	-1.201	0.371	2.622	0.895	0.603	1.652	-0.733	-1.966	-0.256
GNF2_ST13 GNF2_ST13	0.321	-0.931	-1.628	3.358	0.867	0.321	0.321	1.243	-0.931	-1.628	-0.961
GNF2_EIF3S6 GNF2_EIF3S6	-0.510	-1.196	-0.793	4.662	0.955	0.463	-0.314	1.271	-0.793	-1.771	-1.241
MORF_NME2 MORF_NME2	-0.365	-1.482	-0.957	2.540	0.924	0.418	-0.365	3.059	-1.482	-0.957	-0.995
GCM_TPT1 GCM_TPT1	0.340	-0.502	-1.586	3.466	0.588	0.588	-0.502	0.908	-1.586	-0.898	-0.523
GCM_CSNK2B GCM_CSNK2B	-0.815	-0.494	0.318	4.769	-0.285	-0.285	-0.815	1.490	-0.815	-1.306	-0.519
GCM_NPM1 GCM_NPM1	-0.272	0.332	-1.662	3.198	0.524	1.398	-0.453	0.524	-1.105	-1.662	-0.754
MORF_RPA2 MORF_RPA2	-1.226	0.444	4.563	1.232	-1.226	0.275	-0.329	-0.818	0.275	-0.818	-0.856
MORF_FBL MORF_FBL	-1.554	-0.649	0.381	2.403	-1.016	0.594	0.594	1.947	-1.016	-1.554	-0.250
GNF2_FBL GNF2_FBL	-0.659	-0.659	-0.948	3.070	1.175	0.668	0.668	0.668	-0.948	-1.837	-0.995
GNF2_MSH2 GNF2_MSH2	1.064	-0.789	-0.789	-0.789	0.279	2.293	0.611	0.611	-0.789	-0.324	-0.808
GNF2_TPT1 GNF2_TPT1	0.529	-0.872	-0.872	2.059	0.529	1.449	0.236	-0.378	-0.872	-0.378	-0.893
MORF_EIF4A2 MORF_EIF4A2	-1.245	-0.876	0.738	2.799	-0.253	-0.601	-0.253	1.603	-1.245	-1.245	0.493
