GO	[-5.99 -0.70]	[-0.70 -0.29]	[-0.29 -0.12]	[-0.12 -0.01]	[-0.01 0.00]	[0.00 0.00]	[0.00 0.05]	[0.05 0.16]	[0.16 0.31]	[0.31 0.67]	[0.67 6.04]
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-2.799	-0.318	1.314	5.012	-3.901	-7.688	0.379	3.527	1.767	-0.318	-2.347
TOX4_TARGET_GENES TOX4_TARGET_GENES	-0.770	0.436	0.845	3.316	-4.764	-7.896	-0.361	3.316	2.691	-0.271	-2.932
GTF3A_TARGET_GENES GTF3A_TARGET_GENES	-0.797	-1.144	-2.252	-1.144	11.037	5.479	-0.354	-1.611	-1.611	-1.611	-0.794
ZZZ3_TARGET_GENES ZZZ3_TARGET_GENES	-0.885	0.376	2.899	5.511	-3.085	-5.022	1.086	0.679	0.376	-0.885	-3.894
MCM3_TARGET_GENES MCM3_TARGET_GENES	-2.885	-0.929	1.248	3.399	-3.999	-3.999	0.720	3.073	1.686	0.457	-1.694
ZNF704_TARGET_GENES ZNF704_TARGET_GENES	-2.694	-1.241	1.876	1.501	-2.694	-2.694	1.168	2.288	1.501	-0.546	-1.237
NR1D1_TARGET_GENES NR1D1_TARGET_GENES	-1.898	2.240	2.240	1.922	-2.412	-3.864	-0.332	2.583	0.388	-0.866	-2.405
HOXA7_TARGET_GENES HOXA7_TARGET_GENES	-0.582	0.593	0.311	3.556	-2.910	-4.814	-0.291	2.769	1.217	-0.582	-1.780
ZNF133_TARGET_GENES ZNF133_TARGET_GENES	-1.233	0.827	0.283	1.978	-3.457	-5.100	0.513	1.707	0.659	1.456	-0.969
MYBL1_TARGET_GENES MYBL1_TARGET_GENES	-2.288	0.359	1.438	1.233	-4.330	-3.712	0.583	1.896	0.875	0.721	-0.331
BCL6B_TARGET_GENES BCL6B_TARGET_GENES	-0.620	0.587	0.737	3.283	-2.302	-3.966	-0.261	1.779	0.907	0.345	-2.762
THRA_TARGET_GENES THRA_TARGET_GENES	0.392	0.543	0.721	1.163	-2.669	-3.445	-1.593	3.541	-0.909	-0.334	0.932
HDAC8_TARGET_GENES HDAC8_TARGET_GENES	-0.812	-0.812	1.863	0.880	-3.401	-2.186	0.694	2.492	0.694	0.880	-2.180
SIPA1_TARGET_GENES SIPA1_TARGET_GENES	-1.755	1.149	-0.266	0.339	-1.755	-2.170	-0.666	4.334	1.895	0.339	-1.107
PPARA_TARGET_GENES PPARA_TARGET_GENES	-0.586	0.581	1.096	2.173	-0.586	-2.777	-0.586	0.238	1.416	0.388	-2.773
KDM1B_TARGET_GENES KDM1B_TARGET_GENES	-1.354	0.707	2.070	2.070	-0.733	-1.797	-3.105	0.707	1.164	-0.521	-0.518
TERF2_TARGET_GENES TERF2_TARGET_GENES	-1.897	0.451	1.405	2.250	-1.509	-2.363	-0.921	1.947	0.763	-0.274	-0.698
ZNF165_TARGET_GENES ZNF165_TARGET_GENES	-1.225	0.520	0.520	2.280	-3.317	-1.706	-0.595	1.555	0.520	-0.255	0.355
SOX11_TARGET_GENES SOX11_TARGET_GENES	-1.823	-1.090	1.370	0.239	-1.090	-1.823	0.998	1.797	0.998	0.239	-0.371
ZNF777_TARGET_GENES ZNF777_TARGET_GENES	-0.471	-0.471	3.490	-0.270	-2.031	-1.259	-1.259	0.546	-0.471	1.512	0.548
ZSCAN5C_TARGET_GENES ZSCAN5C_TARGET_GENES	-1.112	1.895	0.457	-0.666	-1.112	-2.665	-0.370	3.175	1.149	-0.266	-0.864
ADNP_TARGET_GENES ADNP_TARGET_GENES	-1.226	1.051	1.941	-0.446	-2.918	-0.896	-1.649	1.051	0.816	0.612	0.443
HOXB7_TARGET_GENES HOXB7_TARGET_GENES	-0.550	-1.118	0.347	3.367	0.347	-1.118	-1.118	1.032	-0.550	0.644	-0.548
YBX1_TARGET_GENES YBX1_TARGET_GENES	-1.548	-1.090	0.620	1.426	-2.179	-0.753	-0.505	1.426	0.276	1.119	0.622
ZNF585B_TARGET_GENES ZNF585B_TARGET_GENES	-0.292	0.945	1.410	1.678	-1.298	-2.635	-0.760	0.578	0.578	0.311	-1.293
