GO	[-10.12 -0.99]	[-0.99 -0.56]	[-0.56 -0.26]	[-0.26 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.05]	[0.05 0.35]	[0.35 0.75]	[0.75 1.94]	[1.94 11.51]
TMTCGCGANR_UNKNOWN TMTCGCGANR_UNKNOWN	-1.532	1.808	4.442	2.362	-5.646	-6.894	-4.699	3.682	1.117	0.754	-3.921
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-0.700	2.573	3.874	2.288	-5.402	-6.393	-2.799	3.192	1.531	-0.318	-6.380
MIR4255 MIR4255	-3.478	0.522	0.402	1.190	-7.144	-5.881	-3.478	3.069	3.761	4.517	-0.530
SGCGSSAAA_E2F1DP2_01 SGCGSSAAA_E2F1DP2_01	-1.044	1.480	2.553	1.980	-5.763	-7.019	-1.598	3.195	2.866	0.327	-4.799
MCM3_TARGET_GENES MCM3_TARGET_GENES	-1.404	3.738	3.738	2.469	-5.513	-4.693	-3.401	3.397	0.720	-0.583	-2.875
MIR3064_3P MIR3064_3P	-2.712	-0.973	0.480	2.704	-4.663	-4.663	-4.663	1.586	7.173	1.586	0.367
MIR371A_5P MIR371A_5P	-1.781	-0.457	0.261	3.532	-2.575	-5.105	-4.309	3.532	6.799	0.462	-1.457
MIR217_5P MIR217_5P	0.270	-0.913	-0.913	1.959	-6.471	-5.476	-1.678	6.592	3.112	-0.335	0.597
GGAANCGGAANY_UNKNOWN GGAANCGGAANY_UNKNOWN	-0.929	3.073	5.343	1.678	-4.563	-3.482	-1.236	0.527	0.904	-0.493	-4.556
MIR1825 MIR1825	0.517	0.822	1.004	0.660	-5.489	-4.553	-3.794	4.662	3.876	-0.310	-2.160
MIR4436B_5P MIR4436B_5P	-3.090	-0.320	1.515	1.779	-3.792	-3.792	-3.792	3.413	3.413	1.779	-1.625
CREB3L2_TARGET_GENES CREB3L2_TARGET_GENES	-0.610	3.205	0.533	4.002	-5.395	-4.247	-0.812	2.166	0.694	-0.321	-4.239
MIR7161_5P MIR7161_5P	-2.115	1.184	2.369	0.828	-4.798	-5.625	-1.767	5.906	1.387	0.425	-1.197
MYBL1_TARGET_GENES MYBL1_TARGET_GENES	-1.609	2.417	2.701	3.001	-6.906	-5.045	-1.926	1.895	0.721	-0.437	-0.434
HOXD11_TARGET_GENES HOXD11_TARGET_GENES	-0.381	3.875	0.582	2.782	-3.289	-6.103	-2.694	1.126	2.149	-0.275	-2.687
GCGNNANTTCC_UNKNOWN GCGNNANTTCC_UNKNOWN	-0.273	1.217	3.464	3.872	-4.055	-5.187	-1.253	1.469	0.610	-0.962	-3.217
ATGAAGG_MIR205 ATGAAGG_MIR205	-3.003	0.451	1.562	0.914	-5.294	-4.370	-2.036	3.032	2.387	0.914	0.454
ZMYM2_TARGET_GENES ZMYM2_TARGET_GENES	0.321	1.191	4.240	0.594	-5.229	-4.093	-4.093	0.967	1.439	0.321	-0.549
ZNF547_TARGET_GENES ZNF547_TARGET_GENES	0.827	1.225	2.268	1.706	-4.189	-6.311	-2.338	0.827	1.977	0.283	-1.900
MIR4504 MIR4504	-0.822	0.463	0.756	1.590	-3.590	-5.255	-3.590	3.798	1.590	1.590	-0.818
MIR7157_3P MIR7157_3P	-0.857	0.285	0.750	2.772	-4.263	-5.812	-1.880	1.710	4.079	0.750	-0.853
GTGCCAT_MIR183 GTGCCAT_MIR183	-1.998	0.835	1.014	1.212	-5.842	-4.102	-1.643	3.809	1.014	1.665	-0.518
MIR7160_5P MIR7160_5P	0.781	-1.026	1.533	0.781	-3.056	-5.737	-4.196	2.845	2.272	1.123	-0.395
ZBTB5_TARGET_GENES ZBTB5_TARGET_GENES	0.409	0.986	3.316	1.608	-5.290	-3.802	-2.277	1.608	0.309	1.383	-2.269
GCACCTT_MIR18A_MIR18B GCACCTT_MIR18A_MIR18B	-1.870	0.400	0.545	0.545	-1.870	-4.938	-3.825	2.281	2.281	2.281	0.402
E2F_Q2 E2F_Q2	-0.633	1.909	-0.277	1.431	-5.216	-3.158	-1.851	4.111	1.909	0.430	-1.521
SREBP1_01 SREBP1_01	-0.908	0.382	2.672	3.320	-1.401	-3.543	-1.135	2.374	1.147	-0.425	-4.983
MIR2116_5P MIR2116_5P	-3.864	0.814	0.814	0.495	-4.749	-3.156	-0.465	4.506	1.458	0.265	0.498
MIR4257 MIR4257	-2.099	-0.412	1.165	1.409	-4.131	-3.295	-2.634	2.284	2.620	1.165	0.313
MIR3920 MIR3920	-1.630	-0.441	1.779	-1.294	-1.630	-3.792	-1.630	3.047	3.413	2.372	-1.010
MIR1183 MIR1183	-3.259	-1.275	0.594	0.594	-0.982	-3.259	-0.982	2.665	5.632	0.967	-0.978
MIR6828_3P MIR6828_3P	-2.286	1.217	0.439	0.593	-4.813	-2.910	-1.786	3.150	1.478	0.774	0.596
MIR374A_3P MIR374A_3P	-0.686	-1.485	1.433	1.696	-1.485	-5.603	-1.870	1.433	2.616	1.433	-0.683
GTF3A_TARGET_GENES GTF3A_TARGET_GENES	-1.611	-0.797	-1.143	-1.611	3.828	4.900	2.443	-1.143	-1.611	-1.143	-0.538
MIR4755_3P MIR4755_3P	-0.833	0.985	1.430	0.795	-2.603	-5.978	-2.603	0.985	1.685	1.685	-0.347
MIR2355_5P MIR2355_5P	-0.655	1.491	2.368	1.761	-2.828	-4.362	-2.828	1.244	0.820	0.820	-1.432
HOXC13_TARGET_GENES HOXC13_TARGET_GENES	-1.119	2.996	0.281	2.281	-3.014	-3.014	-3.014	1.660	0.545	1.386	-1.115
MIR5004_5P MIR5004_5P	-3.119	-0.904	1.562	0.364	-0.904	-3.119	-1.955	3.629	3.629	0.661	-0.673
ZNF133_TARGET_GENES ZNF133_TARGET_GENES	-0.758	1.455	0.827	0.827	-3.456	-5.099	-1.541	1.455	3.620	0.388	-0.754
MIR4685_3P MIR4685_3P	1.645	-1.022	0.563	0.301	-3.330	-4.170	-2.128	1.140	4.555	-0.301	0.566
MIR548BA MIR548BA	-2.382	-1.062	1.693	0.853	-3.414	-3.414	0.318	5.455	0.547	0.690	-0.382
MIR5699_5P MIR5699_5P	-0.253	0.356	1.332	1.609	-3.558	-2.772	-2.772	3.791	0.859	0.496	-1.670
MIR4434 MIR4434	-1.098	0.522	0.301	1.404	-4.136	-2.437	-2.437	4.919	1.637	0.660	-0.530
NR1D1_TARGET_GENES NR1D1_TARGET_GENES	0.272	1.921	3.334	2.582	-3.049	-3.863	-1.481	0.530	0.388	-0.644	-1.476
ZNF532_TARGET_GENES ZNF532_TARGET_GENES	-1.782	3.829	2.806	0.440	-2.653	-2.653	-0.527	0.440	0.440	0.440	-1.779
MIR4256 MIR4256	-1.579	-1.579	1.387	1.723	-3.151	-0.775	-1.117	5.577	0.412	0.265	-0.772
KRCTCNNNNMANAGC_UNKNOWN KRCTCNNNNMANAGC_UNKNOWN	0.250	3.150	1.458	0.604	-2.736	-2.736	-0.566	-0.566	-1.854	-0.859	2.678
MIR1207_3P MIR1207_3P	-0.812	-0.610	2.166	0.694	-3.400	-2.731	-1.367	1.863	0.694	3.594	-1.362
MIR1_5P MIR1_5P	-1.363	-1.363	1.683	3.264	-1.867	-3.525	-1.363	1.081	1.366	0.831	-0.471
ZNF704_TARGET_GENES ZNF704_TARGET_GENES	-0.344	2.288	1.168	0.262	-2.694	-2.694	-1.818	2.738	1.168	-0.546	-1.237
MIR4774_5P MIR4774_5P	-1.620	-0.875	-0.875	1.652	-3.898	-1.620	-0.875	1.351	3.148	1.652	0.458
MIR4457 MIR4457	-1.983	0.644	-0.365	1.271	-3.154	-3.978	-0.255	1.813	3.177	0.644	-0.690
MIR6799_5P MIR6799_5P	-0.956	0.675	2.950	2.618	-2.817	-2.309	-1.881	2.950	-0.310	-0.742	-0.739
MIR5187_3P MIR5187_3P	-0.348	-0.506	-0.506	4.183	-1.767	-3.067	-2.329	2.113	2.113	0.259	-0.711
THRA_TARGET_GENES THRA_TARGET_GENES	0.543	0.543	1.425	-0.479	-3.444	-3.444	-1.593	0.543	3.977	0.928	-0.905
MIR556_3P MIR556_3P	-1.509	-0.525	-0.525	0.595	-1.187	-5.645	-0.702	1.168	1.947	2.919	0.767
MIR4443 MIR4443	-1.025	-0.820	2.142	2.142	-1.267	-3.769	-2.686	0.317	0.419	3.030	0.542
MIR10526_3P MIR10526_3P	-0.456	-0.847	4.235	0.400	-3.014	-2.380	-0.628	1.386	1.959	-1.870	0.548
MIR643 MIR643	-0.527	-0.329	-1.211	0.651	-0.810	-2.653	-2.653	2.806	2.348	1.546	-0.525
HEN1_02 HEN1_02	-1.651	-0.738	1.608	1.009	-0.738	-3.773	-3.230	1.392	2.632	0.341	1.014
ZNF165_TARGET_GENES ZNF165_TARGET_GENES	-1.225	-0.255	2.280	1.242	-3.317	-2.361	-1.225	2.280	0.724	-0.864	0.727
MIR4701_5P MIR4701_5P	-0.292	-0.566	1.409	0.311	-3.295	-2.634	-1.659	1.165	3.358	1.678	-0.998
CDH4_TARGET_GENES CDH4_TARGET_GENES	-0.301	0.856	0.856	0.856	-2.509	-3.483	-2.509	2.883	0.856	0.301	-0.455
MIR518D_5P_MIR518F_5P_MIR520C_5P_MIR526A_5P MIR518D_5P_MIR518F_5P_MIR520C_5P_MIR526A_5P	-1.997	-0.771	0.736	1.854	-3.691	-2.694	0.736	0.246	1.854	0.736	0.542
AACWWCAANK_UNKNOWN AACWWCAANK_UNKNOWN	0.759	1.376	0.597	1.376	-3.255	-2.664	-3.255	-0.266	2.495	-0.266	-0.265
MIR3654 MIR3654	-0.702	-0.228	1.271	2.639	-0.702	-1.906	-1.906	2.639	-0.411	0.389	-1.903
MIR4633_5P MIR4633_5P	-0.676	0.226	2.204	0.958	-1.865	-1.865	-1.865	1.736	1.736	-0.392	-1.121
MIR3663_3P MIR3663_3P	-1.704	0.482	0.985	1.685	-3.189	-2.114	-2.603	1.197	1.961	0.482	0.631
HDAC8_TARGET_GENES HDAC8_TARGET_GENES	0.282	1.090	2.838	2.491	-3.400	-2.186	-2.186	0.282	-0.321	0.533	-0.607
MIR5579_5P MIR5579_5P	0.243	0.381	1.024	-0.368	-3.234	-2.288	-1.642	1.995	1.995	1.024	-0.816
ZNF585B_TARGET_GENES ZNF585B_TARGET_GENES	0.311	-0.412	0.578	1.678	-2.634	-3.295	-1.002	1.165	1.678	1.678	-1.654
MIR4704_5P MIR4704_5P	-2.445	0.541	-0.260	1.411	-1.605	-1.063	-1.605	2.674	2.212	-0.434	-0.432
GATGKMRGCG_UNKNOWN GATGKMRGCG_UNKNOWN	-0.359	-0.566	1.131	2.672	-2.736	-1.271	-1.271	2.672	0.604	-0.359	-1.267
BCL6B_TARGET_GENES BCL6B_TARGET_GENES	-0.356	1.779	1.096	1.305	-2.770	-2.770	-1.554	2.327	-0.356	0.587	-1.004
MIR652_5P MIR652_5P	0.984	-1.491	0.984	0.984	-1.491	-1.491	-0.828	1.858	1.389	-0.828	-0.826
MIR1266_5P MIR1266_5P	0.279	-0.476	-0.476	3.850	-2.992	-2.262	-0.939	1.541	0.997	0.279	-0.322
MIR301A_5P MIR301A_5P	-0.910	-0.277	-0.277	3.006	-2.435	-2.435	-0.633	0.909	2.576	-0.277	-0.425
MIR4700_3P MIR4700_3P	-1.028	-0.250	1.135	3.162	-1.028	-3.142	-1.826	1.404	0.359	0.687	-0.534
MIR488_5P MIR488_5P	-0.383	-0.244	0.748	1.595	-1.197	-1.197	-2.325	3.199	-0.577	1.277	-1.670
MIR4326 MIR4326	-0.473	-1.363	1.081	-0.473	-3.525	-0.981	-0.981	1.683	1.081	1.683	0.618
MIR7109_5P MIR7109_5P	-0.505	1.426	0.428	0.428	-3.109	-1.090	-0.753	3.002	-0.505	1.119	-1.087
