GO	[-5.24 -0.62]	[-0.62 -0.21]	[-0.21 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.31]	[0.31 0.71]	[0.71 8.14]
chrYp11 chrYp11	-1.728	-3.631	-4.726	-0.754	3.256	10.217	5.536	-0.392	-2.221	-3.631	-1.334
chr7q34 chr7q34	-0.956	-3.634	-2.571	-0.456	5.041	1.286	7.748	-1.778	-0.759	-0.456	-1.466
chrXq27 chrXq27	-0.841	-0.841	-1.196	-0.576	2.333	2.333	4.719	-0.382	-2.323	-0.841	-1.676
chr2p13 chr2p13	-0.485	-3.503	3.434	0.256	-1.122	-0.351	-0.865	-0.485	1.020	2.367	-0.657
chr8q12 chr8q12	0.857	1.112	-3.481	0.857	0.636	-1.334	1.725	0.857	-0.457	-1.334	-1.337
chr15q15 chr15q15	0.301	0.301	1.323	0.301	-3.717	-1.579	-1.579	-0.565	2.450	0.892	0.888
MT MT	-0.860	-0.476	-0.476	0.940	-1.532	-1.532	-1.532	1.332	0.940	1.332	0.938
chr13q31 chr13q31	-0.676	-0.676	-0.938	0.279	3.398	2.202	0.576	0.576	-0.676	-2.260	-1.278
chr9p24 chr9p24	3.782	0.269	0.558	-0.695	-1.736	-0.335	-1.301	-1.301	-0.960	0.558	1.813
chr16q24 chr16q24	0.768	1.439	1.710	-0.551	-2.067	-0.981	-0.981	-2.599	0.321	0.768	1.187
chrXq21 chrXq21	-0.969	0.496	-0.969	-0.252	0.859	0.859	4.699	-0.368	-1.283	-1.673	-0.721
chr3p12 chr3p12	-0.785	0.459	-1.746	-0.507	1.981	1.592	0.676	-0.315	-2.610	0.459	-0.316
chr7p22 chr7p22	0.755	1.190	2.035	0.959	-0.429	-2.314	-2.314	0.301	0.301	-0.301	-1.078
chr16q22 chr16q22	1.105	1.105	0.752	-0.745	-3.033	-1.170	-1.755	0.474	0.474	0.919	0.749
chr2q21 chr2q21	1.297	0.292	-2.002	1.073	1.073	-0.310	2.100	-0.994	-0.579	-1.604	-0.768
chr21q11 chr21q11	0.409	-0.392	-1.864	0.654	0.409	0.654	1.320	0.958	-1.864	-1.123	0.225
chr19p12 chr19p12	0.252	0.368	-1.259	-2.735	2.281	1.362	0.683	0.511	-0.948	-0.507	-0.358
