GO	[-4.84 -0.52]	[-0.52 -0.29]	[-0.29 -0.16]	[-0.16 -0.06]	[-0.06 0.00]	[0.00 0.04]	[0.04 0.15]	[0.15 0.31]	[0.31 0.57]	[0.57 1.14]	[1.14 7.51]
MODULE_92 MODULE_92	0.709	-0.927	-3.383	-4.113	1.086	3.432	-4.113	-3.383	-1.181	4.214	4.688
MODULE_239 MODULE_239	-2.459	-0.664	1.897	1.603	2.215	-1.516	4.603	0.262	-1.171	-2.459	-3.075
MODULE_324 MODULE_324	0.822	0.491	-1.830	-2.849	-0.659	0.255	-2.291	-1.830	-0.353	3.872	4.789
MODULE_180 MODULE_180	1.423	-1.440	-1.854	-2.364	-0.445	-0.616	-1.440	-0.616	-0.312	2.694	5.857
MODULE_244 MODULE_244	-0.921	2.835	2.533	2.248	0.268	-0.733	1.495	-1.696	-1.696	-1.696	-2.849
MODULE_345 MODULE_345	0.320	-0.401	-0.554	-2.084	-0.283	0.970	-4.120	-1.284	-0.401	2.687	3.898
MODULE_352 MODULE_352	-0.705	4.283	0.706	1.207	-0.705	-0.705	-0.273	-0.705	-0.273	-0.705	-0.700
MODULE_80 MODULE_80	1.185	-1.328	-1.328	-1.328	-0.363	0.246	0.246	-1.328	0.794	0.479	2.796
MODULE_201 MODULE_201	1.097	-0.493	-1.297	-2.077	0.317	0.782	-0.811	-1.297	-0.493	0.782	3.437
MODULE_159 MODULE_159	-2.409	0.702	3.556	0.702	0.501	-0.891	1.212	-0.616	-0.616	-0.616	-1.728
MODULE_410 MODULE_410	-0.234	-0.454	-0.454	-0.830	0.646	-0.234	-1.494	-1.494	-0.454	4.326	0.995
MODULE_273 MODULE_273	-2.161	-0.317	1.018	0.721	-0.867	-0.536	2.698	0.286	1.018	-0.867	-1.353
MODULE_416 MODULE_416	-0.954	0.199	-0.954	-0.434	0.457	1.837	-0.954	0.457	-0.954	-0.434	2.491
MODULE_491 MODULE_491	-0.579	0.538	-0.244	0.538	-1.203	-0.579	2.344	-0.384	1.601	-0.244	-3.265
MODULE_310 MODULE_310	-0.912	0.873	0.490	-0.912	0.490	0.216	-0.912	2.597	0.490	-0.912	-0.906
MODULE_308 MODULE_308	-0.649	0.519	0.342	1.640	0.342	-1.398	1.640	0.999	-0.649	-0.649	-2.892
MODULE_331 MODULE_331	-0.507	1.122	-0.328	2.155	-0.507	-1.095	1.775	0.851	-1.554	-1.095	-1.081
MODULE_545 MODULE_545	0.256	-0.351	-0.351	-0.829	0.256	4.566	-0.351	-0.829	-0.829	0.566	-0.348
MODULE_36 MODULE_36	-1.435	0.300	0.677	1.030	0.405	-1.769	1.237	1.979	-0.411	-0.411	-2.131
MODULE_505 MODULE_505	0.762	0.762	-0.663	-0.663	-0.663	2.698	-0.663	-0.248	0.362	-0.663	-0.245
