GO	[-0.69 -0.10]	[-0.10 -0.06]	[-0.06 -0.04]	[-0.04 -0.03]	[-0.03 -0.01]	[-0.01 0.00]	[0.00 0.02]	[0.02 0.03]	[0.03 0.05]	[0.05 0.08]	[0.08 0.97]
GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH2_DN GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH2_DN	4.795	-0.513	0.527	0.988	-3.226	-0.660	-0.836	-1.045	1.857	-1.289	-0.391
GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN	0.382	-0.558	-0.910	0.382	-1.137	0.284	-1.715	0.382	-0.910	-0.558	8.034
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_DN GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_DN	4.017	-1.187	-0.361	-0.609	-1.749	-0.271	-1.187	-1.448	1.208	-0.473	2.415
GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP	2.886	-2.361	-0.701	0.491	0.285	1.536	0.379	-2.361	-1.097	-0.883	1.775
GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN	0.457	-0.667	-1.113	0.339	0.339	-0.869	3.942	0.457	1.151	-0.370	-3.976
GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN	2.025	0.285	-0.701	-0.883	-2.361	0.379	0.620	-1.097	0.768	-1.974	3.210
GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	2.999	-1.137	-1.404	-0.318	-0.318	-0.318	-1.137	0.382	-1.404	-0.558	4.054
GSE27670_BLIMP1_VS_LMP1_TRANSDUCED_GC_BCELL_DN GSE27670_BLIMP1_VS_LMP1_TRANSDUCED_GC_BCELL_DN	-0.398	3.167	-1.839	1.126	-1.529	-0.659	0.508	-0.398	0.508	-2.600	1.541
GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_KO_MACROPHAGE_DN GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_KO_MACROPHAGE_DN	0.399	0.648	0.301	-1.595	-0.525	-0.301	-2.749	-1.926	1.158	0.648	3.633
GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP	0.417	-0.889	-0.293	-0.889	-1.732	-2.119	-0.693	0.691	1.256	0.417	4.390
GSE7852_THYMUS_VS_FAT_TREG_UP GSE7852_THYMUS_VS_FAT_TREG_UP	1.146	-1.012	0.309	-1.012	-0.647	-2.573	-0.293	-0.647	1.345	-0.506	4.245
GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_UP GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_UP	1.664	-1.726	-0.757	-1.169	-2.466	0.343	-0.596	0.343	0.863	0.447	3.375
GSE12392_CD8A_POS_VS_NEG_SPLEEN_IFNB_KO_DC_UP GSE12392_CD8A_POS_VS_NEG_SPLEEN_IFNB_KO_DC_UP	2.595	-1.012	1.345	-0.647	0.519	-1.242	0.519	-2.573	-1.816	0.963	0.800
GSE22886_UNSTIM_VS_STIM_MEMORY_TCELL_DN GSE22886_UNSTIM_VS_STIM_MEMORY_TCELL_DN	1.879	-0.771	0.436	-0.771	-1.187	-0.771	-1.187	-0.361	-1.187	0.555	4.772
GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_48H_DN GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_48H_DN	1.460	0.335	0.564	-0.621	-1.231	-0.363	-1.832	-0.993	-0.363	-0.791	4.964
GSE27859_DC_VS_CD11C_INT_F480_INT_DC_DN GSE27859_DC_VS_CD11C_INT_F480_INT_DC_DN	2.056	0.503	0.389	1.137	-0.536	-0.687	-0.310	-2.777	-0.867	-1.950	2.333
GSE34006_A2AR_KO_VS_A2AR_AGONIST_TREATED_TREG_DN GSE34006_A2AR_KO_VS_A2AR_AGONIST_TREATED_TREG_DN	3.536	0.309	1.562	-2.573	-0.293	0.650	-0.814	-1.012	-1.242	-0.814	0.800
GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP	0.872	1.726	0.327	2.562	0.434	0.561	-0.829	-2.835	-0.829	-0.498	-1.949
GSE14308_TH2_VS_TH1_DN GSE14308_TH2_VS_TH1_DN	-0.728	0.737	2.513	-0.914	-0.914	-0.335	0.361	1.076	-2.022	-2.022	1.969
GSE3039_ALPHABETA_CD8_TCELL_VS_B2_BCELL_DN GSE3039_ALPHABETA_CD8_TCELL_VS_B2_BCELL_DN	0.262	-0.742	-0.584	-2.891	0.722	0.581	-0.452	-1.151	0.722	-0.452	4.490
GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	0.898	-0.335	1.076	-1.682	-1.682	-1.387	-0.728	-0.442	0.594	-0.335	4.165
GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP	2.247	-1.808	-0.608	-0.608	-0.776	-1.212	1.485	-0.976	0.452	-0.608	2.845
GSE369_IFNG_KO_VS_WT_LIVER_DN GSE369_IFNG_KO_VS_WT_LIVER_DN	0.277	-1.660	-0.560	-0.898	-2.387	0.277	0.915	-0.715	0.607	0.915	3.850
GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN	-1.903	0.588	1.099	2.637	-1.010	-1.010	-0.798	-1.010	1.784	0.739	-1.008
GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	0.915	-0.431	0.370	0.370	-1.660	-0.898	-0.715	-0.898	-1.367	0.915	4.591
GSE4984_LPS_VS_VEHICLE_CTRL_TREATED_DC_UP GSE4984_LPS_VS_VEHICLE_CTRL_TREATED_DC_UP	-3.014	-0.436	-0.926	-0.327	2.645	-0.570	-0.436	1.336	-0.570	2.068	-0.569
GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP	0.543	-0.979	-0.621	-0.370	0.830	-0.278	-0.370	-1.771	-1.468	0.325	5.113
GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP	3.628	-1.595	0.648	-1.062	-0.301	-1.062	-0.525	-0.852	0.970	-1.062	1.590
GSE34156_UNTREATED_VS_24H_NOD2_LIGAND_TREATED_MONOCYTE_DN GSE34156_UNTREATED_VS_24H_NOD2_LIGAND_TREATED_MONOCYTE_DN	-0.452	4.484	-0.742	0.880	-0.344	-0.344	-0.930	-0.930	0.722	-2.440	0.459
GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP	1.411	-0.502	-0.382	-0.821	-0.502	-1.879	0.419	-1.552	-0.285	0.317	4.462
GSE17721_CTRL_VS_LPS_6H_BMDC_UP GSE17721_CTRL_VS_LPS_6H_BMDC_UP	0.277	-0.431	-2.834	1.096	0.480	-1.367	0.607	0.480	-0.898	-0.715	3.502
GSE4590_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_DN GSE4590_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_DN	3.042	-1.661	-1.339	0.337	-2.485	1.112	0.337	0.740	-0.268	-0.650	0.587
GSE17721_CTRL_VS_GARDIQUIMOD_12H_BMDC_UP GSE17721_CTRL_VS_GARDIQUIMOD_12H_BMDC_UP	0.752	-0.560	-0.326	1.745	0.277	-1.998	-1.115	-0.898	-0.326	-0.898	3.850
GSE12366_GC_BCELL_VS_PLASMA_CELL_UP GSE12366_GC_BCELL_VS_PLASMA_CELL_UP	3.205	0.463	-0.595	-0.595	-0.345	-3.074	0.463	-0.457	-0.595	-0.761	2.009
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN	0.752	0.370	-1.367	-1.115	-1.367	-0.715	0.277	-0.715	-0.431	1.096	4.591
GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP	-0.798	-0.261	0.457	-0.261	-1.557	1.784	2.637	-1.903	-0.798	1.308	-1.008
GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_UP GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_UP	0.361	-0.335	1.273	-1.133	-2.022	-0.335	-0.335	1.076	-0.572	-1.682	3.459
GSE17580_UNINFECTED_VS_S_MANSONI_INF_TREG_UP GSE17580_UNINFECTED_VS_S_MANSONI_INF_TREG_UP	-0.484	-0.278	-0.370	-0.785	-0.370	0.325	2.968	-2.120	-2.120	1.391	1.189
GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_WITH_IFNA_STIM_UP GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_WITH_IFNA_STIM_UP	1.208	-0.771	1.018	0.555	0.436	-0.771	-0.271	0.334	-1.448	-3.471	2.140
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_UP GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_UP	2.513	0.361	-0.914	-0.335	-1.133	-1.133	-0.728	-0.335	-0.914	-0.335	3.804
GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_UP GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_UP	2.737	-1.169	1.908	-0.463	-2.071	0.568	0.447	-0.463	0.707	-0.757	-1.425
GSE3982_EOSINOPHIL_VS_TH2_DN GSE3982_EOSINOPHIL_VS_TH2_DN	2.087	-1.062	-3.256	0.800	0.301	-0.852	-0.301	-0.674	-0.525	1.158	1.366
