GO	[-0.69 -0.10]	[-0.10 -0.06]	[-0.06 -0.04]	[-0.04 -0.03]	[-0.03 -0.01]	[-0.01 0.00]	[0.00 0.02]	[0.02 0.03]	[0.03 0.05]	[0.05 0.08]	[0.08 0.97]
GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH2_DN GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH2_DN	4.795	-0.513	0.527	0.988	-3.226	-0.660	-0.836	-1.045	1.857	-1.289	-0.391
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_DN GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_DN	4.017	-1.187	-0.361	-0.609	-1.749	-0.271	-1.187	-1.448	1.208	-0.473	2.415
GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP	2.886	-2.361	-0.701	0.491	0.285	1.536	0.379	-2.361	-1.097	-0.883	1.775
GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN	2.025	0.285	-0.701	-0.883	-2.361	0.379	0.620	-1.097	0.768	-1.974	3.210
GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	2.999	-1.137	-1.404	-0.318	-0.318	-0.318	-1.137	0.382	-1.404	-0.558	4.054
GSE12392_CD8A_POS_VS_NEG_SPLEEN_IFNB_KO_DC_UP GSE12392_CD8A_POS_VS_NEG_SPLEEN_IFNB_KO_DC_UP	2.595	-1.012	1.345	-0.647	0.519	-1.242	0.519	-2.573	-1.816	0.963	0.800
GSE27859_DC_VS_CD11C_INT_F480_INT_DC_DN GSE27859_DC_VS_CD11C_INT_F480_INT_DC_DN	2.056	0.503	0.389	1.137	-0.536	-0.687	-0.310	-2.777	-0.867	-1.950	2.333
GSE34006_A2AR_KO_VS_A2AR_AGONIST_TREATED_TREG_DN GSE34006_A2AR_KO_VS_A2AR_AGONIST_TREATED_TREG_DN	3.536	0.309	1.562	-2.573	-0.293	0.650	-0.814	-1.012	-1.242	-0.814	0.800
GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP	2.247	-1.808	-0.608	-0.608	-0.776	-1.212	1.485	-0.976	0.452	-0.608	2.845
GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP	3.628	-1.595	0.648	-1.062	-0.301	-1.062	-0.525	-0.852	0.970	-1.062	1.590
GSE4590_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_DN GSE4590_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_DN	3.042	-1.661	-1.339	0.337	-2.485	1.112	0.337	0.740	-0.268	-0.650	0.587
GSE12366_GC_BCELL_VS_PLASMA_CELL_UP GSE12366_GC_BCELL_VS_PLASMA_CELL_UP	3.205	0.463	-0.595	-0.595	-0.345	-3.074	0.463	-0.457	-0.595	-0.761	2.009
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_UP GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_UP	2.513	0.361	-0.914	-0.335	-1.133	-1.133	-0.728	-0.335	-0.914	-0.335	3.804
GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_UP GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_UP	2.737	-1.169	1.908	-0.463	-2.071	0.568	0.447	-0.463	0.707	-0.757	-1.425
GSE3982_EOSINOPHIL_VS_TH2_DN GSE3982_EOSINOPHIL_VS_TH2_DN	2.087	-1.062	-3.256	0.800	0.301	-0.852	-0.301	-0.674	-0.525	1.158	1.366
GSE27786_CD4_TCELL_VS_MONO_MAC_UP GSE27786_CD4_TCELL_VS_MONO_MAC_UP	4.534	-0.914	0.270	-0.442	-1.133	-0.335	-0.728	-2.022	0.737	0.594	0.470
GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TCONV_CD4_TCELL_UP GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TCONV_CD4_TCELL_UP	3.633	-0.436	-1.235	-0.436	-0.759	-1.544	-0.436	-0.436	-0.581	0.513	2.278
GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP	4.256	0.285	-0.883	-0.548	0.379	-0.318	-1.638	-0.548	-0.548	-0.883	1.539
GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_DN GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_DN	3.709	1.438	-1.169	-0.946	-1.726	-0.946	-0.263	0.343	-0.352	-0.352	0.570
GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP	2.100	-0.910	-0.318	-0.558	-0.318	-0.426	-0.558	-0.426	0.498	-2.497	3.003
GSE10239_MEMORY_VS_DAY4.5_EFF_CD8_TCELL_DN GSE10239_MEMORY_VS_DAY4.5_EFF_CD8_TCELL_DN	2.396	-0.293	-0.836	-0.392	-1.045	-0.836	-1.289	0.409	-0.513	-0.392	3.334
