GO	[-0.69 -0.10]	[-0.10 -0.06]	[-0.06 -0.04]	[-0.04 -0.03]	[-0.03 -0.01]	[-0.01 0.00]	[0.00 0.02]	[0.02 0.03]	[0.03 0.05]	[0.05 0.08]	[0.08 0.97]
GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN	0.382	-0.558	-0.910	0.382	-1.137	0.284	-1.715	0.382	-0.910	-0.558	8.034
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_DN GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_DN	4.017	-1.187	-0.361	-0.609	-1.749	-0.271	-1.187	-1.448	1.208	-0.473	2.415
GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN	2.025	0.285	-0.701	-0.883	-2.361	0.379	0.620	-1.097	0.768	-1.974	3.210
GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	2.999	-1.137	-1.404	-0.318	-0.318	-0.318	-1.137	0.382	-1.404	-0.558	4.054
GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_KO_MACROPHAGE_DN GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_KO_MACROPHAGE_DN	0.399	0.648	0.301	-1.595	-0.525	-0.301	-2.749	-1.926	1.158	0.648	3.633
GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP	0.417	-0.889	-0.293	-0.889	-1.732	-2.119	-0.693	0.691	1.256	0.417	4.390
GSE7852_THYMUS_VS_FAT_TREG_UP GSE7852_THYMUS_VS_FAT_TREG_UP	1.146	-1.012	0.309	-1.012	-0.647	-2.573	-0.293	-0.647	1.345	-0.506	4.245
GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_UP GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_UP	1.664	-1.726	-0.757	-1.169	-2.466	0.343	-0.596	0.343	0.863	0.447	3.375
GSE22886_UNSTIM_VS_STIM_MEMORY_TCELL_DN GSE22886_UNSTIM_VS_STIM_MEMORY_TCELL_DN	1.879	-0.771	0.436	-0.771	-1.187	-0.771	-1.187	-0.361	-1.187	0.555	4.772
GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_48H_DN GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_48H_DN	1.460	0.335	0.564	-0.621	-1.231	-0.363	-1.832	-0.993	-0.363	-0.791	4.964
GSE27859_DC_VS_CD11C_INT_F480_INT_DC_DN GSE27859_DC_VS_CD11C_INT_F480_INT_DC_DN	2.056	0.503	0.389	1.137	-0.536	-0.687	-0.310	-2.777	-0.867	-1.950	2.333
GSE3039_ALPHABETA_CD8_TCELL_VS_B2_BCELL_DN GSE3039_ALPHABETA_CD8_TCELL_VS_B2_BCELL_DN	0.262	-0.742	-0.584	-2.891	0.722	0.581	-0.452	-1.151	0.722	-0.452	4.490
GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	0.898	-0.335	1.076	-1.682	-1.682	-1.387	-0.728	-0.442	0.594	-0.335	4.165
GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_UP	2.247	-1.808	-0.608	-0.608	-0.776	-1.212	1.485	-0.976	0.452	-0.608	2.845
GSE369_IFNG_KO_VS_WT_LIVER_DN GSE369_IFNG_KO_VS_WT_LIVER_DN	0.277	-1.660	-0.560	-0.898	-2.387	0.277	0.915	-0.715	0.607	0.915	3.850
GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	0.915	-0.431	0.370	0.370	-1.660	-0.898	-0.715	-0.898	-1.367	0.915	4.591
GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP	0.543	-0.979	-0.621	-0.370	0.830	-0.278	-0.370	-1.771	-1.468	0.325	5.113
GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP	1.411	-0.502	-0.382	-0.821	-0.502	-1.879	0.419	-1.552	-0.285	0.317	4.462
