GO	[-6.83 -0.55]	[-0.55 -0.44]	[-0.44 -0.19]	[-0.19 -0.08]	[-0.08 -0.00]	[-0.00 0.00]	[0.00 0.05]	[0.05 0.15]	[0.15 0.30]	[0.30 0.78]	[0.78 8.38]
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	-0.986	-0.986	-2.036	-2.946	-2.946	26.513	3.796	-2.946	-2.946	-2.036	-0.992
REACTOME_CD22_MEDIATED_BCR_REGULATION REACTOME_CD22_MEDIATED_BCR_REGULATION	-1.122	-1.677	-2.530	-2.530	-2.530	24.134	5.329	-2.530	-2.530	-1.677	-1.685
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	-0.842	-1.198	-1.676	-3.279	-3.279	23.890	4.202	-3.279	-3.279	-1.676	-0.386
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA	-2.863	-0.935	-2.863	-1.963	-2.863	22.536	5.102	-2.863	-2.863	-0.935	-0.631
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	-1.043	8.673	-1.043	-4.218	-5.365	14.637	1.119	-4.218	-1.715	-1.043	-1.726
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	-2.946	-2.036	-0.986	-1.424	-1.424	19.764	6.133	-1.424	-2.036	-2.946	-1.432
REACTOME_FCGR_ACTIVATION REACTOME_FCGR_ACTIVATION	-1.963	-0.935	-1.363	-1.363	-1.363	20.332	5.102	-2.863	-2.863	-2.863	-0.941
REACTOME_COMPLEMENT_CASCADE REACTOME_COMPLEMENT_CASCADE	0.468	-0.551	-1.335	-2.846	-2.846	19.493	2.511	-2.846	-3.641	-1.733	0.329
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	-2.895	-4.711	1.943	7.518	4.501	-4.013	0.352	2.206	0.263	-2.442	-6.560
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	-1.740	-1.304	-1.304	-1.304	-3.034	17.358	4.771	-3.034	-1.740	-1.304	0.394
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	-1.772	-1.281	-2.438	-0.911	-2.438	17.054	5.031	-1.772	-0.911	-1.772	-0.638
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	-1.902	-1.392	-1.902	-1.392	-1.902	17.113	5.232	-0.710	-1.005	-1.902	-1.400
REACTOME_S_PHASE REACTOME_S_PHASE	-3.806	-4.567	-0.310	7.459	1.436	-6.746	0.293	2.523	1.941	0.293	-3.825
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	-3.612	-2.623	-1.029	-1.420	-1.420	16.008	4.606	-0.338	-1.029	-1.420	-1.036
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	-2.586	-2.586	-1.005	-1.392	-0.489	16.209	4.687	-1.005	-0.710	-1.902	-1.911
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	-1.227	-0.897	-0.897	-1.227	-0.641	16.199	4.494	-2.199	-2.199	-2.922	-0.904
