GO	[-6.83 -0.55]	[-0.55 -0.44]	[-0.44 -0.19]	[-0.19 -0.08]	[-0.08 -0.00]	[-0.00 0.00]	[0.00 0.05]	[0.05 0.15]	[0.15 0.30]	[0.30 0.78]	[0.78 8.38]
NABA_ECM_GLYCOPROTEINS NABA_ECM_GLYCOPROTEINS	1.109	2.535	-1.280	-3.632	-3.632	0.497	-0.844	-1.551	-0.844	0.624	7.465
NABA_ECM_AFFILIATED NABA_ECM_AFFILIATED	1.961	3.175	-1.064	-2.390	-1.625	0.693	-1.064	-4.081	-1.064	0.424	4.631
REACTOME_ECM_PROTEOGLYCANS REACTOME_ECM_PROTEOGLYCANS	2.101	0.600	-0.523	-2.217	-2.217	-0.775	-0.775	0.265	-1.118	0.265	5.577
REACTOME_DISEASES_OF_GLYCOSYLATION REACTOME_DISEASES_OF_GLYCOSYLATION	2.041	1.032	-0.330	-1.035	-0.330	-2.064	-4.722	-0.801	-0.453	1.756	2.329
KEGG_CALCIUM_SIGNALING_PATHWAY KEGG_CALCIUM_SIGNALING_PATHWAY	0.592	4.292	-0.960	-1.468	-0.457	-0.761	-1.194	-2.583	-0.344	0.354	3.534
WP_MONOAMINE_GPCRS WP_MONOAMINE_GPCRS	0.453	2.673	-1.367	-1.367	-0.385	0.453	0.754	-1.367	-1.367	-0.733	2.086
WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II	1.778	2.303	-0.701	-0.883	-2.809	0.770	-1.976	-0.548	-0.548	-0.548	2.570
REACTOME_O_LINKED_GLYCOSYLATION REACTOME_O_LINKED_GLYCOSYLATION	1.398	1.998	0.528	-2.103	-0.493	-0.685	-1.623	-1.623	-1.238	0.907	2.321
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	1.234	0.246	-0.364	-0.600	-0.949	-0.600	-2.281	-1.466	0.246	1.234	3.505
KEGG_ECM_RECEPTOR_INTERACTION KEGG_ECM_RECEPTOR_INTERACTION	1.730	-0.671	0.301	-1.336	-1.336	-0.671	-0.671	-0.671	-0.457	0.301	5.390
REACTOME_STIMULI_SENSING_CHANNELS REACTOME_STIMULI_SENSING_CHANNELS	0.433	2.520	0.433	-0.849	-1.514	-1.514	-0.617	-1.144	-1.144	1.529	2.149
REACTOME_COLLAGEN_FORMATION REACTOME_COLLAGEN_FORMATION	0.522	1.495	-0.554	-2.033	-1.102	-0.247	-1.102	-1.102	0.363	0.363	3.856
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	1.130	1.130	-0.318	-0.318	-0.991	-0.991	-1.699	-0.991	-0.574	0.502	3.076
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	1.090	0.371	-0.520	-0.520	-0.240	-0.520	-1.077	-1.077	-1.077	0.684	3.501
WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION	0.638	1.234	-0.600	-0.949	0.416	-0.949	-0.600	-2.281	0.246	-0.364	3.505
REACTOME_CELL_JUNCTION_ORGANIZATION REACTOME_CELL_JUNCTION_ORGANIZATION	3.738	0.673	-0.589	-0.589	-1.564	-1.564	-0.268	-0.833	-0.404	-0.404	2.067
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	1.551	1.551	0.292	-0.997	-1.609	0.404	-1.609	-2.009	-0.429	0.538	2.096
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.629	-0.263	-0.523	-0.523	-1.232	-1.585	-1.232	-0.710	0.473	1.249	4.365
REACTOME_CREATINE_METABOLISM REACTOME_CREATINE_METABOLISM	0.187	0.187	-0.455	-0.455	-0.455	-0.455	0.579	-0.455	-0.455	-0.455	4.912
WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM	1.227	1.623	-1.191	-1.948	-0.728	-0.431	-0.728	-0.728	-0.241	0.598	2.060
NABA_BASEMENT_MEMBRANES NABA_BASEMENT_MEMBRANES	-0.300	1.178	-0.549	-0.958	-0.958	-0.958	-0.958	-0.958	0.821	0.821	3.175
REACTOME_LAMININ_INTERACTIONS REACTOME_LAMININ_INTERACTIONS	0.283	-0.640	0.540	-1.243	-1.243	-1.243	0.283	0.283	-0.320	0.881	2.985
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	1.522	0.566	-0.351	-0.828	-0.351	-0.351	-0.828	-0.828	-0.828	0.256	2.861
REACTOME_NEUREXINS_AND_NEUROLIGINS REACTOME_NEUREXINS_AND_NEUROLIGINS	1.554	0.878	0.613	0.398	-1.501	-0.977	-0.622	-0.977	-1.501	-0.381	2.399
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	1.280	0.584	-0.500	-1.575	-0.893	-0.500	-0.266	0.339	-1.575	0.584	2.216
REACTOME_ELASTIC_FIBRE_FORMATION REACTOME_ELASTIC_FIBRE_FORMATION	0.959	0.959	-0.676	-1.865	-1.124	-0.676	-0.392	0.226	-0.676	0.655	2.716
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	1.006	0.729	0.316	-1.122	-1.122	0.316	-0.738	-2.530	0.499	0.316	2.088
