GO	[-5.47 -0.67]	[-0.67 -0.34]	[-0.34 -0.17]	[-0.17 -0.03]	[-0.03 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.24]	[0.24 0.50]	[0.50 1.04]	[1.04 6.41]
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	-0.903	-4.049	-4.049	-4.049	-0.283	27.664	6.006	-2.728	-3.326	-1.806	-0.702
GOBP_TRNA_METABOLIC_PROCESS GOBP_TRNA_METABOLIC_PROCESS	0.441	6.239	6.695	4.177	-2.203	-7.447	-1.507	-0.479	-0.269	-3.132	-7.466
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	-2.760	7.137	10.625	2.939	-1.653	-6.998	-0.918	0.443	-1.373	-1.975	-4.421
GOBP_REGULATION_OF_TRANSLATION_NCRNA_MEDIATED GOBP_REGULATION_OF_TRANSLATION_NCRNA_MEDIATED	-1.077	-1.998	-1.998	-2.695	-1.476	22.114	3.022	-1.998	-0.770	-0.363	-2.703
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	-2.009	-3.371	-0.633	1.792	-0.312	-4.442	7.268	9.119	-1.166	-1.540	-4.453
GOBP_SISTER_CHROMATID_SEGREGATION GOBP_SISTER_CHROMATID_SEGREGATION	-0.918	11.727	5.023	2.362	-5.126	-4.404	-0.350	0.342	-1.653	-2.760	-2.773
GOBP_TRANSLATIONAL_TERMINATION GOBP_TRANSLATIONAL_TERMINATION	-3.295	2.203	6.878	8.075	-1.119	-4.359	-0.829	-0.829	-0.290	-2.534	-4.370
GOBP_CORNIFICATION GOBP_CORNIFICATION	0.344	-2.808	-2.194	-1.703	4.183	14.700	-1.703	-2.194	-2.808	-0.737	0.478
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	-0.330	-1.317	-5.901	-1.656	12.885	2.666	-1.034	-2.545	-0.608	-0.330	0.505
GOBP_NUCLEOTIDE_EXCISION_REPAIR GOBP_NUCLEOTIDE_EXCISION_REPAIR	-1.166	2.468	2.845	2.845	-2.009	-3.371	-1.540	2.845	0.978	-3.371	-4.453
GOBP_CELLULAR_RESPIRATION GOBP_CELLULAR_RESPIRATION	-4.666	1.273	0.270	0.898	-0.334	-6.482	0.737	7.083	1.718	-1.131	-3.391
GOBP_PEPTIDYL_LYSINE_METHYLATION GOBP_PEPTIDYL_LYSINE_METHYLATION	-0.693	4.900	2.126	3.186	-1.208	-3.982	0.353	-0.509	0.645	-2.508	-5.122
GOBP_CILIARY_BASAL_BODY_PLASMA_MEMBRANE_DOCKING GOBP_CILIARY_BASAL_BODY_PLASMA_MEMBRANE_DOCKING	-2.163	4.561	2.349	1.656	-2.881	-3.901	0.313	1.353	0.313	-1.201	-2.890
GOBP_RESPONSE_TO_INTERFERON_GAMMA GOBP_RESPONSE_TO_INTERFERON_GAMMA	-0.813	-3.561	-1.010	-1.814	1.346	-3.561	-2.167	0.651	1.796	4.999	2.876
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	-0.698	-0.698	-0.873	0.368	0.278	-4.304	-1.905	-1.905	0.737	7.806	2.731
GOBP_CYTOSOLIC_TRANSPORT GOBP_CYTOSOLIC_TRANSPORT	-2.277	0.755	2.675	0.928	-1.876	-6.903	0.469	2.083	1.333	-0.991	-0.467
GOBP_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS GOBP_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	-3.859	0.472	2.398	2.398	-1.591	-2.844	1.387	1.387	-0.418	0.325	-2.853
GOBP_DIGESTION GOBP_DIGESTION	0.728	-0.406	-1.230	-2.425	9.531	0.311	-2.425	-0.734	-1.558	-0.406	1.345
GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT	1.987	-1.486	-0.902	-0.686	7.528	-2.896	-2.896	-0.902	0.465	0.341	0.777
