GO	[-6.68 -1.10]	[-1.10 -0.62]	[-0.62 -0.38]	[-0.38 -0.13]	[-0.13 0.00]	[0.00 0.00]	[0.00 0.17]	[0.17 0.48]	[0.48 0.93]	[0.93 2.13]	[2.13 11.29]
KEGG_SPLICEOSOME KEGG_SPLICEOSOME	0.756	5.197	2.669	5.197	0.582	-5.321	-1.010	-0.765	-2.662	-5.321	-3.359
KEGG_RIBOSOME KEGG_RIBOSOME	-0.753	2.290	3.120	6.276	0.764	-3.673	-0.523	-1.058	-1.978	-3.673	-1.997
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	-1.476	1.010	0.809	3.862	-0.256	-4.449	1.485	1.757	-0.501	-1.476	-4.483
KEGG_PARKINSONS_DISEASE KEGG_PARKINSONS_DISEASE	0.737	1.400	6.125	2.284	0.301	-1.702	-0.424	-1.333	-2.150	-3.365	-1.724
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	1.036	-1.971	-2.874	-1.971	-0.406	1.036	-0.628	-0.938	0.358	2.971	2.062
KEGG_ACUTE_MYELOID_LEUKEMIA KEGG_ACUTE_MYELOID_LEUKEMIA	1.157	0.589	-0.399	-0.399	-2.371	-2.371	2.359	1.513	0.849	-0.646	-2.387
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.786	1.134	3.104	1.134	-0.993	-1.703	-0.574	-0.318	-0.318	-1.703	-1.001
KEGG_LYSINE_DEGRADATION KEGG_LYSINE_DEGRADATION	-0.373	1.808	-1.093	2.827	-0.373	-1.828	-0.373	1.377	-0.373	-0.373	-1.840
KEGG_PROTEASOME KEGG_PROTEASOME	0.627	2.659	0.390	0.924	0.390	-1.912	0.924	-0.703	-1.160	-0.703	-1.924
KEGG_PYRIMIDINE_METABOLISM KEGG_PYRIMIDINE_METABOLISM	0.561	3.393	-0.336	1.523	0.754	-1.750	0.754	-1.311	-1.311	-1.311	-0.981
KEGG_DRUG_METABOLISM_CYTOCHROME_P450 KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.501	-1.430	-0.275	-1.430	0.328	4.377	-1.430	0.328	-1.430	0.501	0.705
KEGG_LYSOSOME KEGG_LYSOSOME	0.263	-1.173	-0.664	-0.343	-0.891	-3.939	1.098	1.345	1.617	1.345	-0.352
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	1.518	2.585	0.718	0.718	-1.411	-0.766	-0.407	-0.407	-1.411	-0.407	-0.773
KEGG_HEMATOPOIETIC_CELL_LINEAGE KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.436	-1.371	-0.313	-0.693	-1.371	0.289	-1.371	-0.474	0.618	0.618	4.784
KEGG_REGULATION_OF_AUTOPHAGY KEGG_REGULATION_OF_AUTOPHAGY	-1.453	-0.797	-0.430	0.682	1.943	1.455	0.682	-0.797	0.404	-0.430	-1.462
KEGG_PROTEIN_EXPORT KEGG_PROTEIN_EXPORT	-0.204	2.366	-0.204	1.750	-0.462	-0.462	-0.204	0.427	-0.995	-0.995	-1.002
