GO	[-5.41 -0.81]	[-0.81 -0.36]	[-0.36 -0.01]	[-0.01 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.02]	[0.02 0.41]	[0.41 1.00]	[1.00 5.77]
GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_TREATED_WITH_DIGOXIN_UP GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_TREATED_WITH_DIGOXIN_UP	-2.735	-1.497	-1.497	-0.365	5.133	1.256	-0.541	1.256	-0.541	-0.365	-0.247
GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_NONATOPIC_PATIENT_UP GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_NONATOPIC_PATIENT_UP	0.616	0.233	-0.382	-0.382	-0.382	0.398	1.574	3.497	-1.513	-2.341	-1.538
GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_DN GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_DN	-0.955	-0.955	0.824	0.199	4.022	0.199	0.458	-0.955	-0.955	-0.434	0.195
GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_UP GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_UP	2.174	-0.332	-0.898	-0.332	0.272	0.990	-2.214	-2.214	0.697	0.697	0.263
GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_UP GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_UP	-0.558	0.457	-1.407	-0.898	1.336	-0.898	-2.214	-0.332	1.731	0.990	0.967
GSE26030_TH1_VS_TH17_DAY5_POST_POLARIZATION_UP GSE26030_TH1_VS_TH17_DAY5_POST_POLARIZATION_UP	0.647	-1.122	4.176	-1.122	-0.259	-0.551	0.347	0.347	-1.122	-0.259	-0.266
GSE19923_WT_VS_HEB_KO_DP_THYMOCYTE_DN GSE19923_WT_VS_HEB_KO_DP_THYMOCYTE_DN	0.792	1.088	2.254	-2.467	-0.260	-0.260	-0.695	-0.260	0.792	-1.620	-0.713
GSE2770_UNTREATED_VS_ACT_CD4_TCELL_2H_UP GSE2770_UNTREATED_VS_ACT_CD4_TCELL_2H_UP	0.427	1.757	-0.997	-0.203	-0.203	-0.997	-0.997	1.757	-0.997	0.775	-0.472
GSE22501_PERIPHERAL_BLOOD_VS_CORD_BLOOD_TREG_DN GSE22501_PERIPHERAL_BLOOD_VS_CORD_BLOOD_TREG_DN	2.636	-1.667	-0.300	-0.551	-0.300	0.530	-0.551	1.612	-1.667	0.302	-0.309
GSE17721_LPS_VS_PAM3CSK4_6H_BMDC_UP GSE17721_LPS_VS_PAM3CSK4_6H_BMDC_UP	-2.129	2.307	-0.842	1.067	-0.300	0.302	-0.300	1.430	-0.515	-0.300	-1.360
GSE5589_LPS_VS_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_DN GSE5589_LPS_VS_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_DN	-1.667	-1.667	0.302	0.825	0.302	3.230	0.530	-0.300	-0.300	-0.551	-0.563
GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_DN GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_DN	-0.390	0.564	-2.849	3.080	-0.390	0.564	-0.390	0.373	-0.390	-1.345	0.546
GSE7460_WT_VS_FOXP3_HET_ACT_TCONV_DN GSE7460_WT_VS_FOXP3_HET_ACT_TCONV_DN	-1.302	1.904	-0.285	-0.814	0.524	-2.087	0.318	-0.494	-0.285	-0.285	2.336
