GO	[-31.63 -1.08]	[-1.08 -0.60]	[-0.60 -0.31]	[-0.31 -0.12]	[-0.12 0.00]	[0.00 0.00]	[0.00 0.02]	[0.02 0.21]	[0.21 0.47]	[0.47 1.06]	[1.06 23.45]
GOCC_IMMUNOGLOBULIN_COMPLEX GOCC_IMMUNOGLOBULIN_COMPLEX	-3.596	-5.263	-4.341	-5.263	1.851	31.412	15.196	-5.263	-4.341	-5.263	-4.324
GOCC_T_CELL_RECEPTOR_COMPLEX GOCC_T_CELL_RECEPTOR_COMPLEX	-1.707	-3.194	-3.906	-4.795	0.795	22.336	10.718	-3.906	-3.194	-2.607	-1.066
GOCC_RIBOSOMAL_SUBUNIT GOCC_RIBOSOMAL_SUBUNIT	-2.861	-0.572	7.072	14.813	2.806	-7.782	-1.682	0.360	-1.682	-3.377	-7.759
GOMF_ODORANT_BINDING GOMF_ODORANT_BINDING	-2.914	-0.582	-4.818	-2.914	0.439	15.763	12.046	-3.715	-2.914	-3.715	-0.786
GOCC_KERATIN_FILAMENT GOCC_KERATIN_FILAMENT	-2.920	-3.944	-3.944	-2.198	0.816	19.707	4.480	-3.944	-2.920	-1.651	0.618
GOBP_TRNA_METABOLIC_PROCESS GOBP_TRNA_METABOLIC_PROCESS	-0.621	3.804	5.788	6.229	0.335	-6.167	-6.167	1.045	-1.509	-2.204	-5.168
GOBP_REGULATION_OF_TRANSLATION_NCRNA_MEDIATED GOBP_REGULATION_OF_TRANSLATION_NCRNA_MEDIATED	-2.696	-1.999	-2.696	-1.999	0.736	10.734	10.734	-1.078	-1.078	-2.696	-2.686
GOCC_SPLICEOSOMAL_COMPLEX GOCC_SPLICEOSOMAL_COMPLEX	-2.518	-0.621	2.374	6.358	3.964	-5.636	-2.518	2.374	0.829	-3.501	-5.615
GOCC_CHROMOSOME_CENTROMERIC_REGION GOCC_CHROMOSOME_CENTROMERIC_REGION	-2.680	-1.591	1.687	1.687	0.596	-5.861	-4.305	5.173	5.173	0.367	-4.285
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA	-1.633	-0.447	2.673	7.191	1.214	-5.937	-3.208	3.284	-0.343	-0.726	-5.914
GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	-1.318	-0.454	3.370	8.002	3.754	-3.834	-1.035	0.274	-1.035	-3.834	-3.819
GOCC_PRERIBOSOME GOCC_PRERIBOSOME	-2.290	7.262	7.262	1.024	-1.171	-3.236	-2.290	0.243	-0.820	-1.644	-2.282
