GO	[-23.89 -0.92]	[-0.92 -0.54]	[-0.54 -0.29]	[-0.29 -0.18]	[-0.18 0.00]	[0.00 0.00]	[0.00 0.17]	[0.17 0.51]	[0.51 1.13]	[1.13 2.11]	[2.11 10.00]
GOCC_SPECIFIC_GRANULE GOCC_SPECIFIC_GRANULE	-1.707	-0.872	-1.105	-1.105	-1.707	-6.610	-0.872	1.068	3.660	4.435	2.958
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	0.423	-1.976	-4.074	-0.509	-1.063	0.691	-1.321	-1.976	0.423	1.036	11.689
GOMF_IMMUNE_RECEPTOR_ACTIVITY GOMF_IMMUNE_RECEPTOR_ACTIVITY	0.256	-2.831	-2.276	-1.125	-1.125	0.362	-2.831	-0.866	1.246	1.764	10.043
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	0.908	-1.261	-3.323	-0.475	-2.304	-1.261	-2.774	0.457	0.588	2.332	8.058
GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	-0.977	-1.252	-1.980	0.551	-1.583	-0.566	-1.980	-0.566	0.301	5.210	5.215
GOMF_LIPASE_ACTIVITY GOMF_LIPASE_ACTIVITY	-0.331	0.384	-2.766	-0.461	-1.766	-0.625	-2.217	-0.461	0.861	3.162	3.958
GOBP_DETECTION_OF_EXTERNAL_BIOTIC_STIMULUS GOBP_DETECTION_OF_EXTERNAL_BIOTIC_STIMULUS	-0.204	-0.994	-0.994	-0.462	-0.462	-0.204	-0.994	-0.994	-0.462	2.358	4.653
GOBP_CHRONIC_INFLAMMATORY_RESPONSE GOBP_CHRONIC_INFLAMMATORY_RESPONSE	0.279	-0.787	-0.787	-0.787	-0.787	0.279	0.279	-0.787	1.057	-0.787	4.784
GOBP_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS GOBP_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	0.539	-1.243	-0.640	0.539	-0.320	2.361	-0.640	-0.640	-1.243	-1.243	2.994
GOBP_LOCOMOTORY_BEHAVIOR GOBP_LOCOMOTORY_BEHAVIOR	-2.117	-1.731	-0.293	0.310	-0.293	0.310	0.691	-2.117	-0.398	2.284	2.916
GOBP_MYOTUBE_DIFFERENTIATION GOBP_MYOTUBE_DIFFERENTIATION	-0.357	-2.740	-2.132	-0.507	-0.357	1.364	-0.950	0.252	0.683	1.110	2.646
GOMF_SERINE_HYDROLASE_ACTIVITY GOMF_SERINE_HYDROLASE_ACTIVITY	-0.335	-2.411	-1.386	1.964	-1.386	1.076	-0.335	-1.132	0.270	0.897	2.232
GOBP_DNA_METHYLATION_INVOLVED_IN_GAMETE_GENERATION GOBP_DNA_METHYLATION_INVOLVED_IN_GAMETE_GENERATION	1.057	-0.787	-0.787	-0.787	-0.787	-0.787	-0.324	-0.324	0.609	1.057	2.271
GOBP_REGULATION_OF_NEUTROPHIL_EXTRAVASATION GOBP_REGULATION_OF_NEUTROPHIL_EXTRAVASATION	0.273	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	0.795	-0.331	-0.331	3.564
