GO	[-1.51 -0.14]	[-0.14 -0.09]	[-0.09 -0.05]	[-0.05 -0.03]	[-0.03 -0.00]	[-0.00 0.02]	[0.02 0.04]	[0.04 0.07]	[0.07 0.10]	[0.10 0.14]	[0.14 1.00]
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	-2.098	-2.098	-1.563	-0.589	-2.098	-0.833	-0.268	-0.268	-0.404	1.734	12.568
BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP	1.694	-0.269	-0.621	-1.831	-0.621	0.441	-0.993	-0.791	-1.831	0.335	6.233
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	4.128	-1.010	-0.372	-3.164	-1.530	0.326	-0.806	1.027	-0.806	0.326	2.178
KEGG_GLIOMA KEGG_GLIOMA	-0.546	-0.344	-0.835	0.262	1.169	-2.696	-0.835	-0.835	0.422	-0.344	5.510
HOEBEKE_LYMPHOID_STEM_CELL_DN HOEBEKE_LYMPHOID_STEM_CELL_DN	-0.521	-1.966	-1.966	1.567	0.760	-0.351	-1.966	-0.351	-0.351	0.760	3.530
CROONQUIST_NRAS_SIGNALING_DN CROONQUIST_NRAS_SIGNALING_DN	1.412	-0.434	-0.260	-0.260	-0.260	-0.691	-2.446	-2.446	-0.260	1.076	2.676
REACTOME_PROTEIN_FOLDING REACTOME_PROTEIN_FOLDING	1.440	-2.365	-0.733	-0.733	-0.733	0.249	-0.733	-0.521	-0.360	0.372	5.643
CROMER_METASTASIS_UP CROMER_METASTASIS_UP	1.593	-0.986	1.593	0.713	-0.438	-2.035	0.328	-0.986	-2.035	-0.667	2.366
KEGG_NON_SMALL_CELL_LUNG_CANCER KEGG_NON_SMALL_CELL_LUNG_CANCER	-0.578	0.435	-0.920	0.259	-0.578	-1.431	0.259	-1.431	0.435	0.259	5.482
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION	-0.953	-0.953	0.200	-0.953	-0.434	0.200	-0.953	0.457	0.200	0.821	3.980
PUJANA_BRCA_CENTERED_NETWORK PUJANA_BRCA_CENTERED_NETWORK	3.302	-0.617	-0.301	-0.617	-0.617	-1.979	0.301	-0.617	-1.143	0.301	2.893
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN	3.175	-0.338	-0.338	-1.590	-0.607	-0.458	-0.790	-1.011	-1.276	0.792	2.828
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	0.441	0.868	-0.363	-0.269	-1.230	-0.269	-2.635	-0.479	-0.363	-0.621	4.952
BIOCARTA_BIOPEPTIDES_PATHWAY BIOCARTA_BIOPEPTIDES_PATHWAY	-0.300	-1.201	0.928	-0.300	1.365	-0.610	-1.201	0.303	-0.300	-1.201	2.460
BIOCARTA_CPSF_PATHWAY BIOCARTA_CPSF_PATHWAY	-0.414	-0.414	2.040	-0.414	-0.414	-0.414	-0.414	0.211	-0.414	-0.414	2.977
PID_TCR_RAS_PATHWAY PID_TCR_RAS_PATHWAY	-0.199	-0.580	-0.580	0.434	-0.580	-0.580	-0.580	0.434	0.434	-0.580	4.008
REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	6.251
KEGG_MELANOMA KEGG_MELANOMA	-0.276	-0.667	-0.276	0.500	-0.986	-1.424	-0.276	-1.424	0.328	0.500	4.893
KEGG_BLADDER_CANCER KEGG_BLADDER_CANCER	0.820	-0.958	-0.300	0.302	-0.549	-0.549	-0.549	-1.658	-0.300	0.302	4.494
PID_FOXO_PATHWAY PID_FOXO_PATHWAY	0.814	1.138	0.334	0.334	-2.031	-0.471	-0.471	-1.259	-0.782	-0.471	2.929
PID_FOXM1_PATHWAY PID_FOXM1_PATHWAY	0.647	-0.234	-0.453	-0.453	0.647	-1.492	-0.453	-1.492	-0.453	0.380	3.619
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	-0.991	-1.699	0.285	-0.318	-0.574	-0.574	-0.318	0.285	-0.318	0.784	4.366
MODY_HIPPOCAMPUS_NEONATAL MODY_HIPPOCAMPUS_NEONATAL	0.264	-1.284	0.509	1.720	-0.671	0.509	-0.671	-1.284	-0.671	-0.341	2.266
KEGG_PYRIMIDINE_METABOLISM KEGG_PYRIMIDINE_METABOLISM	-0.390	-0.571	1.774	-0.257	0.915	-1.126	-2.065	-0.257	-0.571	-0.812	2.902
MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_DN MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_DN	1.778	1.097	0.239	-0.586	-1.891	-0.586	-0.884	-0.374	-1.302	0.388	2.174
REACTOME_DIGESTION REACTOME_DIGESTION	-0.870	0.527	-0.870	-0.378	1.436	-0.870	0.527	-0.378	0.236	-0.870	2.036
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP	1.093	-0.610	0.695	-1.063	0.533	-0.813	-0.813	-1.740	-1.063	1.327	2.495
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION	-0.745	-0.745	0.304	-0.745	-0.298	-0.298	-0.745	0.304	-0.298	1.129	3.182
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	1.057	0.279	1.057	-0.787	-0.787	-0.324	-0.787	-0.324	-0.324	-0.787	2.269
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	-0.331	-0.331	-0.331	0.795	-0.331	-0.331	-0.331	-0.331	0.273	-0.331	3.562
