GO	[-1.51 -0.14]	[-0.14 -0.09]	[-0.09 -0.05]	[-0.05 -0.03]	[-0.03 -0.00]	[-0.00 0.02]	[0.02 0.04]	[0.04 0.07]	[0.07 0.10]	[0.10 0.14]	[0.14 1.00]
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	-2.098	-2.098	-1.563	-0.589	-2.098	-0.833	-0.268	-0.268	-0.404	1.734	12.568
BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP	1.694	-0.269	-0.621	-1.831	-0.621	0.441	-0.993	-0.791	-1.831	0.335	6.233
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	4.128	-1.010	-0.372	-3.164	-1.530	0.326	-0.806	1.027	-0.806	0.326	2.178
KEGG_GLIOMA KEGG_GLIOMA	-0.546	-0.344	-0.835	0.262	1.169	-2.696	-0.835	-0.835	0.422	-0.344	5.510
HOEBEKE_LYMPHOID_STEM_CELL_DN HOEBEKE_LYMPHOID_STEM_CELL_DN	-0.521	-1.966	-1.966	1.567	0.760	-0.351	-1.966	-0.351	-0.351	0.760	3.530
CROONQUIST_NRAS_SIGNALING_DN CROONQUIST_NRAS_SIGNALING_DN	1.412	-0.434	-0.260	-0.260	-0.260	-0.691	-2.446	-2.446	-0.260	1.076	2.676
REACTOME_PROTEIN_FOLDING REACTOME_PROTEIN_FOLDING	1.440	-2.365	-0.733	-0.733	-0.733	0.249	-0.733	-0.521	-0.360	0.372	5.643
CROMER_METASTASIS_UP CROMER_METASTASIS_UP	1.593	-0.986	1.593	0.713	-0.438	-2.035	0.328	-0.986	-2.035	-0.667	2.366
CROONQUIST_IL6_DEPRIVATION_DN CROONQUIST_IL6_DEPRIVATION_DN	0.910	-0.277	-0.277	-0.427	1.177	-0.427	-2.437	-3.402	-0.427	1.177	1.812
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	3.751	0.422	1.169	-1.819	-0.546	-0.344	-1.819	-0.835	-0.835	-0.344	1.167
CHICAS_RB1_TARGETS_LOW_SERUM CHICAS_RB1_TARGETS_LOW_SERUM	-0.595	1.557	0.966	-3.319	-0.397	0.520	-2.363	-0.595	0.966	0.725	0.519
REACTOME_IRON_UPTAKE_AND_TRANSPORT REACTOME_IRON_UPTAKE_AND_TRANSPORT	2.975	0.246	1.233	-0.600	-0.365	-2.280	-0.600	-1.466	-0.949	0.416	1.231
WELCSH_BRCA1_TARGETS_DN WELCSH_BRCA1_TARGETS_DN	2.846	0.396	-2.734	-1.369	0.396	0.695	-2.189	0.533	-0.610	0.282	1.325
VALK_AML_WITH_CEBPA VALK_AML_WITH_CEBPA	1.450	-1.450	-0.430	-1.450	1.450	1.031	-0.218	1.031	-1.450	-0.796	-0.219
KEGG_NON_SMALL_CELL_LUNG_CANCER KEGG_NON_SMALL_CELL_LUNG_CANCER	-0.578	0.435	-0.920	0.259	-0.578	-1.431	0.259	-1.431	0.435	0.259	5.482
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION	-0.953	-0.953	0.200	-0.953	-0.434	0.200	-0.953	0.457	0.200	0.821	3.980
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	0.607	0.324	2.566	-1.160	-1.160	-0.279	-1.160	-0.580	-0.279	-0.580	1.962
LY_AGING_OLD_DN LY_AGING_OLD_DN	1.096	-0.809	0.317	0.317	0.317	-2.073	0.317	-2.073	-0.809	1.096	1.876
PUJANA_BRCA_CENTERED_NETWORK PUJANA_BRCA_CENTERED_NETWORK	3.302	-0.617	-0.301	-0.617	-0.617	-1.979	0.301	-0.617	-1.143	0.301	2.893
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN	3.175	-0.338	-0.338	-1.590	-0.607	-0.458	-0.790	-1.011	-1.276	0.792	2.828
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.457	1.283	-0.953	-0.953	1.836	0.200	-0.953	-0.953	-0.953	0.821	0.457
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	0.441	0.868	-0.363	-0.269	-1.230	-0.269	-2.635	-0.479	-0.363	-0.621	4.952
KEGG_SPLICEOSOME KEGG_SPLICEOSOME	4.185	-0.469	0.272	-1.482	-1.482	0.530	-1.142	0.893	-1.142	0.272	0.697
BIOCARTA_BIOPEPTIDES_PATHWAY BIOCARTA_BIOPEPTIDES_PATHWAY	-0.300	-1.201	0.928	-0.300	1.365	-0.610	-1.201	0.303	-0.300	-1.201	2.460
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	4.784	-0.621	-0.621	-0.621	-0.223	0.396	-0.621	0.396	-0.621	-0.223	-0.223
BROWNE_HCMV_INFECTION_2HR_DN BROWNE_HCMV_INFECTION_2HR_DN	3.196	-0.702	-1.157	0.389	-0.411	0.920	-1.157	-0.228	0.389	-1.907	0.624
BIOCARTA_CPSF_PATHWAY BIOCARTA_CPSF_PATHWAY	-0.414	-0.414	2.040	-0.414	-0.414	-0.414	-0.414	0.211	-0.414	-0.414	2.977
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS	2.866	0.396	-0.621	-0.223	-0.621	-0.621	-0.621	-0.621	-0.621	1.386	0.396
PID_TCR_RAS_PATHWAY PID_TCR_RAS_PATHWAY	-0.199	-0.580	-0.580	0.434	-0.580	-0.580	-0.580	0.434	0.434	-0.580	4.008
REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	6.251
KEGG_MELANOMA KEGG_MELANOMA	-0.276	-0.667	-0.276	0.500	-0.986	-1.424	-0.276	-1.424	0.328	0.500	4.893
KEGG_BLADDER_CANCER KEGG_BLADDER_CANCER	0.820	-0.958	-0.300	0.302	-0.549	-0.549	-0.549	-1.658	-0.300	0.302	4.494
PID_FOXO_PATHWAY PID_FOXO_PATHWAY	0.814	1.138	0.334	0.334	-2.031	-0.471	-0.471	-1.259	-0.782	-0.471	2.929
PID_FOXM1_PATHWAY PID_FOXM1_PATHWAY	0.647	-0.234	-0.453	-0.453	0.647	-1.492	-0.453	-1.492	-0.453	0.380	3.619
KANG_DOXORUBICIN_RESISTANCE_UP KANG_DOXORUBICIN_RESISTANCE_UP	0.453	0.254	1.040	-1.057	0.453	-0.624	-1.782	-1.782	0.254	1.863	0.715
HAHTOLA_SEZARY_SYNDROM_UP HAHTOLA_SEZARY_SYNDROM_UP	1.456	0.505	0.349	-0.812	0.349	-0.812	-3.777	-0.571	-0.257	0.693	1.454
PID_NCADHERIN_PATHWAY PID_NCADHERIN_PATHWAY	0.453	-1.367	0.231	1.578	-0.385	0.754	-1.367	0.231	1.578	-0.385	-1.368
HASINA_NOL7_TARGETS_DN HASINA_NOL7_TARGETS_DN	-0.497	1.731	-0.497	-0.497	-0.497	-0.497	0.524	-0.497	-0.497	2.548	0.166
