GO	[-3.26 -0.36]	[-0.36 -0.20]	[-0.20 -0.13]	[-0.13 -0.07]	[-0.07 -0.02]	[-0.02 0.03]	[0.03 0.07]	[0.07 0.13]	[0.13 0.20]	[0.20 0.32]	[0.32 2.98]
MIR4753_5P MIR4753_5P	-0.399	-0.399	-0.234	-2.382	1.166	3.986	-0.234	-0.234	0.854	-2.382	-1.040
GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_UP GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_UP	-0.431	-0.241	-1.960	1.642	-0.241	2.603	-1.960	-1.960	0.371	0.601	0.356
GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_UP GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_UP	-1.252	-2.720	-0.548	0.887	0.424	-1.252	0.633	-0.840	4.415	0.262	0.406
GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION	-0.233	-0.454	3.018	-1.498	-1.498	-0.454	-0.233	-0.233	-1.498	0.381	2.372
REACTOME_CLEC7A_DECTIN_1_SIGNALING REACTOME_CLEC7A_DECTIN_1_SIGNALING	2.115	0.758	-0.735	-0.735	-1.372	0.758	-1.372	-1.372	2.115	0.231	-0.397
GSE21380_NON_TFH_VS_TFH_CD4_TCELL_DN GSE21380_NON_TFH_VS_TFH_CD4_TCELL_DN	-1.252	-1.252	-1.252	-0.840	-0.344	-0.344	1.186	0.887	-1.836	2.801	1.859
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES	0.528	-0.871	-0.871	0.934	2.052	1.445	-0.871	-0.871	-0.871	0.528	-0.886
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.288	-1.191	-0.791	-1.191	-1.191	-1.191	0.682	-0.791	0.461	3.460	2.399
GSE411_WT_VS_SOCS3_KO_MACROPHAGE_UP GSE411_WT_VS_SOCS3_KO_MACROPHAGE_UP	1.206	1.990	1.990	-0.625	0.399	-0.625	0.617	-0.625	-1.512	-0.983	-2.380
GOCC_RIBOSOMAL_SUBUNIT GOCC_RIBOSOMAL_SUBUNIT	1.089	-1.619	-1.071	-0.435	-1.619	-1.619	0.793	-0.694	1.089	2.255	1.054
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	-0.955	-0.955	-0.434	0.458	4.902	0.458	-0.955	0.199	0.199	0.199	-0.971
WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	-0.955	-0.955	-0.434	0.458	4.902	0.458	-0.955	0.199	0.199	0.199	-0.971
MIR1278 MIR1278	-0.955	-0.955	-0.434	0.199	1.849	-0.955	-0.955	1.291	1.291	0.825	-0.971
GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP	0.727	1.029	2.241	-1.371	0.727	-2.171	0.727	0.479	-1.371	-0.869	-0.894
TRAVAGLINI_LUNG_CLUB_CELL TRAVAGLINI_LUNG_CLUB_CELL	-0.767	-0.407	0.216	-1.414	-1.414	-0.767	1.088	-0.767	0.216	2.603	1.992
MIR6776_3P MIR6776_3P	-0.351	-0.830	-0.830	2.164	-0.830	2.891	-0.830	0.256	0.256	0.256	-0.844
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	2.550	2.023	-0.575	0.789	-0.317	-0.317	-1.708	-0.995	0.285	-0.317	-1.737
PID_AVB3_INTEGRIN_PATHWAY PID_AVB3_INTEGRIN_PATHWAY	0.236	-0.378	-0.871	-0.378	2.749	0.236	-0.871	-0.871	-0.871	2.749	-0.388
GSE12198_LOW_IL2_STIM_NK_CELL_VS_HIGH_IL2_STIM_NK_CELL_DN GSE12198_LOW_IL2_STIM_NK_CELL_VS_HIGH_IL2_STIM_NK_CELL_DN	0.720	-1.414	0.428	0.216	-1.414	-1.414	0.216	0.720	3.235	0.216	-0.785
GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	0.720	-0.767	-1.414	-0.767	2.603	-0.767	-0.767	-0.767	0.428	-0.407	2.554
GSE26030_TH1_VS_TH17_RESTIMULATED_DAY5_POST_POLARIZATION_DN GSE26030_TH1_VS_TH17_RESTIMULATED_DAY5_POST_POLARIZATION_DN	-0.348	-2.255	0.259	0.437	1.292	-0.926	1.292	-2.255	0.669	-0.580	1.254
BROCKE_APOPTOSIS_REVERSED_BY_IL6 BROCKE_APOPTOSIS_REVERSED_BY_IL6	0.372	-1.080	-0.240	-1.080	-0.240	-0.521	-0.240	0.372	-0.240	-1.080	5.136
GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN	1.736	-0.341	-1.289	-1.289	1.251	0.511	-0.672	0.264	-1.289	-0.672	1.700
VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP	1.672	0.730	1.672	-0.221	1.156	-0.491	-1.038	-1.038	-1.038	-1.038	-0.504
GSE24142_DN2_VS_DN3_THYMOCYTE_DN GSE24142_DN2_VS_DN3_THYMOCYTE_DN	-1.876	-1.130	0.226	0.411	0.411	-1.876	1.335	0.967	1.335	-1.130	0.637
MIR583 MIR583	0.721	-1.792	-0.354	2.388	1.886	-0.626	-0.354	-1.792	0.455	-0.354	-0.645
GOCC_LARGE_RIBOSOMAL_SUBUNIT GOCC_LARGE_RIBOSOMAL_SUBUNIT	1.194	-1.331	-1.331	-0.704	-0.704	-1.331	0.482	0.247	0.798	2.201	0.467
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	-0.746	-0.298	-0.298	-0.298	5.071	0.657	-0.746	0.304	-0.746	-0.298	-0.759
GSE40274_FOXP3_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_DN GSE40274_FOXP3_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	-0.299	-0.611	-1.205	-1.205	-1.205	-0.611	1.376	-0.299	0.574	0.934	2.442
GSE14415_NATURAL_TREG_VS_TCONV_DN GSE14415_NATURAL_TREG_VS_TCONV_DN	-0.672	-0.275	0.980	0.503	2.875	-1.438	-0.275	-0.994	1.622	-0.672	-2.101
GSE14415_INDUCED_VS_NATURAL_TREG_UP GSE14415_INDUCED_VS_NATURAL_TREG_UP	-1.163	-1.163	-1.163	-0.581	-1.163	0.984	0.984	0.984	0.324	1.443	0.314
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP	2.891	2.164	-0.351	0.256	-0.830	-0.351	-0.351	-0.830	-0.830	-0.830	0.249
