GO	[-7.27 -0.59]	[-0.59 -0.26]	[-0.26 -0.13]	[-0.13 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.21]	[0.21 0.45]	[0.45 0.94]	[0.94 8.92]
MIKKELSEN_IPS_WITH_HCP_H3K27ME3 MIKKELSEN_IPS_WITH_HCP_H3K27ME3	2.658	-1.433	-1.433	-0.568	1.080	3.473	-1.433	-3.220	-1.888	-0.568	2.666
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	2.780	-0.500	-1.575	-1.575	-0.500	-0.893	-0.266	-0.893	-1.575	0.339	6.340
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	2.034	-0.981	-1.363	-1.868	-0.473	-0.981	-2.547	-0.981	0.831	2.034	4.241
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	3.079	-0.374	-1.301	-1.301	-0.374	-0.374	-0.374	-1.890	-1.890	0.388	5.302
MEBARKI_HCC_PROGENITOR_WNT_UP MEBARKI_HCC_PROGENITOR_WNT_UP	2.182	-0.551	-2.677	-0.873	-2.265	-2.265	-0.551	0.278	0.892	2.182	3.055
RICKMAN_HEAD_AND_NECK_CANCER_C RICKMAN_HEAD_AND_NECK_CANCER_C	2.076	-0.417	0.311	-1.787	1.218	3.986	-1.787	-2.912	-1.382	-0.291	0.441
MIKKELSEN_IPS_HCP_WITH_H3_UNMETHYLATED MIKKELSEN_IPS_HCP_WITH_H3_UNMETHYLATED	3.203	-0.325	-2.584	-1.005	0.807	1.332	-1.391	-2.584	-0.711	0.278	1.994
RICKMAN_HEAD_AND_NECK_CANCER_A RICKMAN_HEAD_AND_NECK_CANCER_A	2.608	-0.280	-0.411	-1.918	-1.097	0.827	-1.460	-0.584	-1.918	0.629	3.422
MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED	2.609	-0.884	-1.301	-0.374	1.097	0.581	-2.778	-1.890	-0.374	0.581	1.421
MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3 MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	3.240	-1.209	-1.534	-1.534	0.320	1.145	-1.209	-1.925	0.580	0.933	1.150
REACTOME_O_LINKED_GLYCOSYLATION REACTOME_O_LINKED_GLYCOSYLATION	3.919	0.261	-0.929	-1.621	-1.237	-0.929	-0.493	0.261	-0.929	0.380	3.085
ONDER_CDH1_SIGNALING_VIA_CTNNB1 ONDER_CDH1_SIGNALING_VIA_CTNNB1	2.082	-0.301	-1.835	-0.957	-0.957	-1.335	-0.957	-0.671	0.636	2.469	1.731
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	2.780	-0.500	-0.500	-1.575	-0.500	2.780	-0.893	0.584	-0.893	-0.893	0.340
MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3 MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3	2.668	-0.744	-1.635	-1.276	-0.552	1.192	-2.071	-0.552	-0.282	1.712	0.972
MIKKELSEN_MEF_LCP_WITH_H3K27ME3 MIKKELSEN_MEF_LCP_WITH_H3K27ME3	2.366	0.966	-2.034	-2.034	-0.668	1.260	-0.438	-0.668	-0.668	-0.276	1.264
MANNE_COVID19_ICU_VS_HEALTHY_DONOR_PLATELETS_DN MANNE_COVID19_ICU_VS_HEALTHY_DONOR_PLATELETS_DN	2.511	1.005	0.395	-1.779	-1.162	-0.922	-1.779	-0.419	-0.555	0.395	2.520
HOLLERN_EMT_BREAST_TUMOR_DN HOLLERN_EMT_BREAST_TUMOR_DN	2.201	-0.482	-1.164	-0.482	-1.164	-0.482	-0.885	-1.928	0.376	2.201	1.893
WP_WNT_SIGNALING_PATHWAY_AND_PLURIPOTENCY WP_WNT_SIGNALING_PATHWAY_AND_PLURIPOTENCY	2.156	0.301	-0.438	-0.438	-3.333	-1.513	-0.438	0.783	0.433	0.301	1.254
POOLA_INVASIVE_BREAST_CANCER_DN POOLA_INVASIVE_BREAST_CANCER_DN	2.130	-0.625	-0.461	-1.083	-0.331	-2.765	-0.625	0.273	0.384	2.452	0.521
BIOCARTA_PLATELETAPP_PATHWAY BIOCARTA_PLATELETAPP_PATHWAY	3.053	-0.580	-0.580	0.434	-0.580	0.892	-0.580	-0.580	-0.580	-0.199	0.435
KIM_MYCL1_AMPLIFICATION_TARGETS_UP KIM_MYCL1_AMPLIFICATION_TARGETS_UP	2.211	0.434	-0.580	-0.580	-0.580	-0.580	0.434	-0.580	-0.580	-0.199	1.490
