GO	[-6.42 -0.58]	[-0.58 -0.27]	[-0.27 -0.14]	[-0.14 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.09]	[0.09 0.22]	[0.22 0.46]	[0.46 0.96]	[0.96 8.92]
GSE29618_MONOCYTE_VS_PDC_UP GSE29618_MONOCYTE_VS_PDC_UP	-2.759	-1.373	-3.235	-0.264	-2.341	-5.971	-0.739	1.194	1.194	9.549	4.268
GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP	0.693	-0.739	-2.341	-0.586	-1.129	-5.123	-1.373	-1.974	0.843	1.611	14.047
GSE18281_CORTICAL_THYMOCYTE_VS_WHOLE_CORTEX_THYMUS_UP GSE18281_CORTICAL_THYMOCYTE_VS_WHOLE_CORTEX_THYMUS_UP	2.779	-0.685	-1.882	-2.241	-0.685	5.632	-2.650	-4.982	-0.539	0.910	3.409
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN	0.859	0.350	-0.342	-3.206	0.263	0.571	-5.933	-1.951	-0.903	2.673	5.881
GSE6674_UNSTIM_VS_ANTI_IGM_STIM_BCELL_DN GSE6674_UNSTIM_VS_ANTI_IGM_STIM_BCELL_DN	0.999	-2.863	-1.845	-1.845	0.351	3.785	-2.863	-0.671	-1.845	3.017	3.021
GSE25502_WT_VS_KLF13_KO_THYMIC_MEMORY_LIKE_CD8_TCELL_DN GSE25502_WT_VS_KLF13_KO_THYMIC_MEMORY_LIKE_CD8_TCELL_DN	1.095	-2.384	-3.344	-2.831	0.370	1.993	-0.431	-1.658	-0.431	1.293	5.380
GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_DN GSE35543_IN_VIVO_NTREG_VS_CONVERTED_EX_ITREG_DN	1.611	0.341	-2.341	-2.759	-0.264	1.844	-2.759	-2.759	2.638	-0.457	2.937
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_UP GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_UP	2.179	-3.162	-0.805	-2.661	0.849	3.077	-2.228	-0.805	-0.805	0.326	3.413
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_6H_DN GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_6H_DN	0.707	-0.342	-2.732	-1.112	-2.316	1.029	-1.112	-1.632	-0.447	2.390	6.306
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_24H_UP GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_24H_UP	0.721	-0.562	-3.716	-2.705	-0.888	0.721	-1.611	-0.562	0.463	5.119	2.711
GSE36891_UNSTIM_VS_POLYIC_TLR3_STIM_PERITONEAL_MACROPHAGE_UP GSE36891_UNSTIM_VS_POLYIC_TLR3_STIM_PERITONEAL_MACROPHAGE_UP	-0.921	-1.832	-1.173	-2.256	-0.921	-0.712	-0.712	-0.712	2.082	5.016	3.783
GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_UP GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_UP	1.036	-0.756	-1.725	-1.725	-0.945	4.426	-1.725	-1.426	-1.167	1.036	4.430
GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_DN GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_DN	2.115	-1.571	-2.718	-2.280	-0.392	2.115	-2.718	0.409	-0.660	0.988	3.671
GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN	0.751	-0.417	-4.982	-1.569	0.485	4.455	-1.061	-0.685	-1.569	1.085	2.217
GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_UP GSE36392_TYPE_2_MYELOID_VS_MAC_IL25_TREATED_LUNG_UP	-0.457	-0.351	-1.653	-0.919	-0.457	0.843	-1.653	-2.759	-0.586	3.244	5.824
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_12H_UP GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_12H_UP	0.457	-1.406	-2.667	-1.406	2.188	1.150	-1.756	-1.113	-1.113	1.378	4.346
GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_UP GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_UP	2.093	0.559	-2.759	-1.653	1.010	-0.264	-2.759	-2.341	0.693	0.442	3.574
GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD4_TCELL_DN GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD4_TCELL_DN	3.161	-0.331	-1.392	-2.765	0.861	0.384	-2.765	-0.830	-1.392	1.831	2.134
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN	3.569	-0.919	-0.919	-1.974	-0.457	1.194	-1.653	-3.235	-0.351	1.394	2.642
GSE19198_1H_VS_6H_IL21_TREATED_TCELL_UP GSE19198_1H_VS_6H_IL21_TREATED_TCELL_UP	2.228	-0.442	-1.386	-3.375	-0.442	2.806	1.075	-1.680	-1.680	-0.442	2.231
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_BCELL_UP GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_BCELL_UP	1.145	-1.814	-1.011	-1.241	-0.389	2.309	-2.570	-2.166	0.962	0.650	3.534
GSE22886_IL2_VS_IL15_STIM_NKCELL_UP GSE22886_IL2_VS_IL15_STIM_NKCELL_UP	1.125	-0.517	-0.659	-2.597	-1.259	2.851	-0.828	-2.191	-0.828	1.125	3.833
GSE2706_LPS_VS_R848_AND_LPS_2H_STIM_DC_DN GSE2706_LPS_VS_R848_AND_LPS_2H_STIM_DC_DN	3.409	-0.277	-1.529	-3.742	0.691	1.221	-0.490	-2.661	-0.490	-0.277	2.182
GSE30083_SP1_VS_SP2_THYMOCYTE_DN GSE30083_SP1_VS_SP2_THYMOCYTE_DN	1.194	-1.129	-1.974	-2.759	-0.351	-1.129	-0.739	-0.739	3.244	1.844	2.096
