GO	[-5.24 -0.48]	[-0.48 -0.22]	[-0.22 -0.11]	[-0.11 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.06]	[0.06 0.16]	[0.16 0.35]	[0.35 0.73]	[0.73 7.53]
GOMF_ODORANT_BINDING GOMF_ODORANT_BINDING	-0.582	-1.055	-2.914	-3.716	3.996	22.596	1.769	-4.819	-4.819	-3.716	-1.387
GOMF_ANTIGEN_BINDING GOMF_ANTIGEN_BINDING	-2.456	-3.598	-4.343	-2.979	5.477	17.374	0.758	-1.637	-2.014	-0.482	-0.360
GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING	-2.945	-2.035	-2.945	-2.035	4.899	13.878	1.594	-1.424	-2.945	-0.986	-1.427
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	-6.908	-0.607	-0.782	0.928	0.756	-5.658	3.001	9.219	1.565	-1.535	-4.719
GOMF_HELICASE_ACTIVITY GOMF_HELICASE_ACTIVITY	-2.485	5.866	6.819	4.152	-0.649	-6.532	0.338	-0.649	-3.010	-2.040	-2.492
GOMF_HORMONE_ACTIVITY GOMF_HORMONE_ACTIVITY	1.064	-2.478	-3.946	-2.478	1.854	10.648	-0.496	-5.070	-0.905	-1.533	2.852
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA	-2.319	4.324	3.294	5.482	-1.355	-6.965	0.861	-0.725	-0.725	-1.355	-1.960
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA	-0.693	5.883	2.458	1.039	-1.559	-5.111	-0.924	2.127	-0.254	-1.986	-3.165
GOMF_MRNA_3_UTR_BINDING GOMF_MRNA_3_UTR_BINDING	-0.752	-0.957	-0.328	0.375	2.756	8.313	1.383	-1.490	-3.231	-1.202	-3.879
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	3.168	-0.509	-4.858	-2.388	-0.509	1.699	-2.388	-1.322	-0.509	1.037	5.047
GOMF_DNA_HELICASE_ACTIVITY GOMF_DNA_HELICASE_ACTIVITY	-2.144	4.076	3.560	2.623	-0.488	-3.070	0.446	-0.731	-1.064	-2.144	-1.521
GOMF_SINGLE_STRANDED_DNA_BINDING GOMF_SINGLE_STRANDED_DNA_BINDING	-3.716	1.220	1.769	4.917	-0.792	-3.716	0.985	1.220	-0.792	-1.055	-2.294
GOMF_MODIFICATION_DEPENDENT_PROTEIN_BINDING GOMF_MODIFICATION_DEPENDENT_PROTEIN_BINDING	-2.040	0.741	3.766	6.819	-1.661	-3.632	-0.494	0.452	-0.267	-0.839	-2.046
GOMF_GROWTH_FACTOR_ACTIVITY GOMF_GROWTH_FACTOR_ACTIVITY	0.396	-2.172	-3.167	-2.630	0.824	5.106	-0.722	-1.781	0.292	-0.419	5.093
GOMF_S_ADENOSYLMETHIONINE_DEPENDENT_METHYLTRANSFERASE_ACTIVITY GOMF_S_ADENOSYLMETHIONINE_DEPENDENT_METHYLTRANSFERASE_ACTIVITY	-2.485	3.766	3.766	1.825	-1.661	-2.485	-0.267	1.330	-1.339	-1.067	-1.666
GOMF_SERINE_HYDROLASE_ACTIVITY GOMF_SERINE_HYDROLASE_ACTIVITY	0.469	-2.414	-2.022	-2.863	0.738	3.804	-0.728	-2.863	-0.335	1.968	3.118
GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	5.594	-0.427	-3.152	-3.152	-0.551	1.932	-1.079	-1.908	-0.325	0.894	1.461
GOMF_DNA_DEPENDENT_ATPASE_ACTIVITY GOMF_DNA_DEPENDENT_ATPASE_ACTIVITY	-2.114	2.273	4.517	1.414	0.302	-2.114	-0.300	-0.513	-0.513	-1.328	-2.117
GOMF_NUCLEASE_ACTIVITY GOMF_NUCLEASE_ACTIVITY	-0.271	1.590	1.590	2.069	-0.935	-6.017	-1.394	2.069	0.680	-0.467	-2.798
