GO	[-6.20 -0.43]	[-0.43 -0.20]	[-0.20 -0.11]	[-0.11 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.06]	[0.06 0.15]	[0.15 0.31]	[0.31 0.69]	[0.69 6.53]
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	-1.426	-2.949	-2.949	-2.949	-2.037	24.211	6.799	-2.949	-2.037	-0.987	-2.040
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	-0.797	-3.378	-3.378	-3.378	0.549	35.408	-0.436	-2.165	-2.709	-1.045	-0.438
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	-3.422	0.724	6.161	6.608	0.458	-7.852	2.492	1.060	-1.154	-6.547	-7.860
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	-2.815	-1.708	-3.608	-1.708	-0.262	-4.702	4.665	14.787	3.755	-2.199	-4.707
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	-3.985	4.042	4.042	9.185	-1.012	-4.760	0.458	-0.475	-0.622	-2.313	-6.975
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	1.472	-2.691	-3.703	-4.323	5.219	7.395	-4.323	-3.163	-1.321	1.071	2.192
REACTOME_ANTIMICROBIAL_PEPTIDES REACTOME_ANTIMICROBIAL_PEPTIDES	-0.920	-2.235	-2.962	-2.962	0.427	20.555	-0.312	-2.235	-2.235	0.290	0.793
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	-2.127	0.833	6.416	3.307	0.833	-3.515	2.117	-1.473	-0.371	-3.515	-4.834
REACTOME_TRNA_PROCESSING REACTOME_TRNA_PROCESSING	-0.952	4.331	4.331	3.038	-1.653	-4.619	-0.952	0.512	0.368	-3.531	-2.750
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	-1.302	-0.567	-0.762	1.170	0.751	-5.288	3.382	3.786	1.170	-1.302	-5.294
