GO	[-20.07 -0.73]	[-0.73 -0.32]	[-0.32 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.26]	[0.26 0.46]	[0.46 0.96]	[0.96 22.12]
GO:0006413 translational initiation	-3.857	1.456	25.758	-1.677	-5.927	-5.927	-5.927	0.495	-2.083	2.291	-0.464
GO:0003735 structural constituent of ribosome	-2.706	2.392	15.309	-2.243	-5.596	-6.840	-6.840	-0.337	-2.706	2.698	3.365
GO:0019083 viral transcription	-3.402	2.068	23.222	-2.631	-4.475	-4.475	-4.475	-0.323	-1.187	1.455	-0.649
GO:0000184 nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	-2.975	1.692	20.232	-2.345	-4.890	-3.782	-4.890	1.162	-2.975	2.320	-0.826
GO:0005681 spliceosomal complex	-3.316	-0.695	16.866	-0.283	-6.135	-6.135	-6.135	2.412	-0.695	2.734	-0.390
GO:0006260 DNA replication	-3.217	0.492	15.433	-0.750	-6.799	-5.557	-6.799	5.372	0.276	0.276	0.276
GO:0008168 methyltransferase activity	-1.381	-0.441	5.699	-2.402	-7.754	-7.754	-6.458	5.285	-0.726	2.792	4.888
GO:0006614 SRP-dependent cotranslational protein targeting to membrane	-3.729	2.162	20.752	-2.728	-3.729	-3.729	-3.729	0.940	-2.028	0.714	-0.789
GO:0000775 chromosome, centromeric region	-1.776	-0.884	9.173	-0.380	-6.093	-6.093	-6.093	11.565	-0.884	-0.380	0.742
GO:0006914 autophagy	4.593	-0.937	7.297	-0.430	-4.581	-6.757	-5.518	9.392	-0.735	-1.463	-2.188
GO:0000776 kinetochore	-1.296	-0.759	11.282	-0.565	-5.263	-5.263	-5.263	10.001	-0.565	-1.000	0.311
GO:0042254 ribosome biogenesis	-3.101	-2.360	4.589	-1.794	-4.143	-3.101	-4.143	-1.004	-0.732	5.093	12.049
GO:0030496 midbody	0.275	-0.773	9.750	-0.773	-6.342	-6.342	-6.342	8.092	-0.329	-0.446	0.378
