GO	[-1.00 -0.21]	[-0.21 -0.14]	[-0.14 -0.09]	[-0.09 -0.05]	[-0.05 -0.02]	[-0.02 0.02]	[0.02 0.05]	[0.05 0.10]	[0.10 0.15]	[0.15 0.22]	[0.22 1.07]
HP_DEATH_IN_INFANCY HP_DEATH_IN_INFANCY	0.380	0.380	-0.845	1.003	-1.523	-1.523	1.426	-0.235	-0.235	-1.523	1.920
HP_PROPORTIONATE_SHORT_STATURE HP_PROPORTIONATE_SHORT_STATURE	-1.480	1.050	-1.480	-0.219	-0.219	-0.219	-0.219	1.997	-1.480	0.687	0.403
HP_CONTRACTURES_OF_THE_JOINTS_OF_THE_LOWER_LIMBS HP_CONTRACTURES_OF_THE_JOINTS_OF_THE_LOWER_LIMBS	-0.459	-1.523	-0.459	-1.523	-0.459	1.426	-0.235	1.920	-0.235	1.426	-0.459
HP_DEEPLY_SET_EYE HP_DEEPLY_SET_EYE	-0.304	3.165	-1.779	0.482	0.482	-1.195	1.341	0.298	-0.500	-0.500	-1.195
HP_THICKENED_NUCHAL_SKIN_FOLD HP_THICKENED_NUCHAL_SKIN_FOLD	-0.200	1.505	0.433	0.433	-0.584	-0.584	-0.584	-0.584	2.245	-0.584	-0.584
HP_ANKLE_FLEXION_CONTRACTURE HP_ANKLE_FLEXION_CONTRACTURE	-0.177	-0.542	-0.542	-0.542	-0.542	1.620	0.476	2.405	-0.177	-0.542	-0.542
HP_MELANOCYTIC_NEVUS HP_MELANOCYTIC_NEVUS	-0.542	1.620	-0.542	0.973	-0.542	-0.542	-0.177	-0.542	1.620	-0.177	-0.542
HP_SEVERE_POSTNATAL_GROWTH_RETARDATION HP_SEVERE_POSTNATAL_GROWTH_RETARDATION	-0.416	2.060	-0.416	-0.416	-0.416	2.060	0.210	-0.416	-0.416	0.210	-0.416
HP_MORPHOLOGICAL_ABNORMALITY_OF_THE_INNER_EAR HP_MORPHOLOGICAL_ABNORMALITY_OF_THE_INNER_EAR	-0.333	2.476	0.272	-0.333	-0.333	-0.333	-0.333	-0.333	1.538	-0.333	-0.333
HP_MORPHOLOGICAL_ABNORMALITY_OF_THE_VESTIBULE_OF_THE_INNER_EAR HP_MORPHOLOGICAL_ABNORMALITY_OF_THE_VESTIBULE_OF_THE_INNER_EAR	-0.249	1.927	-0.249	-0.249	-0.249	-0.249	-0.249	-0.249	1.927	-0.249	-0.249
HP_APLASIA_OF_THE_SEMICIRCULAR_CANAL HP_APLASIA_OF_THE_SEMICIRCULAR_CANAL	-0.249	1.927	-0.249	-0.249	-0.249	-0.249	-0.249	-0.249	1.927	-0.249	-0.249
