GO	[-10.07 -0.95]	[-0.95 -0.45]	[-0.45 -0.10]	[-0.10 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.21]	[0.21 0.58]	[0.58 0.66]	[0.66 1.73]	[1.73 26.69]
chrYp11 chrYp11	-0.754	-2.221	-4.726	1.836	3.669	10.883	1.031	-2.221	-1.331	-2.838	-2.842
chr7q34 chr7q34	-0.594	-2.146	-2.571	2.271	3.884	3.529	0.262	-2.571	0.262	-0.956	-0.762
MT MT	0.359	0.614	0.359	-0.860	-1.532	-1.532	-0.476	0.359	-0.860	5.683	-0.477
chrXp21 chrXp21	0.357	-1.960	-1.361	0.539	-0.625	0.763	0.357	-1.960	-0.251	-0.405	5.075
chrXq27 chrXq27	-0.576	-0.841	-1.673	0.994	1.277	4.719	-0.244	-1.196	-0.576	-1.673	0.366
chr1q22 chr1q22	0.790	2.117	0.790	-1.924	-0.909	-1.924	-0.605	1.062	-0.389	1.375	-1.332
chr2p12 chr2p12	-0.270	-0.270	-0.782	1.512	1.512	-0.471	-0.471	-2.029	1.137	-2.029	0.813
chr2p23 chr2p23	-0.320	1.050	2.064	0.283	-2.030	-2.510	-1.293	0.523	0.676	1.271	-0.595
chr7p22 chr7p22	1.190	4.360	0.577	-0.429	-0.301	-0.809	-0.809	-0.301	-0.429	-0.596	-2.318
chr16q22 chr16q22	1.308	2.304	0.919	-1.440	-0.940	-2.543	0.363	0.269	-0.745	0.919	-0.583
chr13q31 chr13q31	-0.324	-1.275	-0.939	-0.475	2.574	1.857	-0.676	-1.706	0.771	-0.676	0.769
chr15q15 chr15q15	1.323	0.301	0.551	-1.579	-0.565	-1.579	0.892	2.784	-1.249	-0.565	-0.302
