GO	[-31.63 -1.15]	[-1.15 -0.63]	[-0.63 -0.36]	[-0.36 -0.17]	[-0.17 -0.01]	[-0.01 0.00]	[0.00 0.08]	[0.08 0.26]	[0.26 0.52]	[0.52 1.09]	[1.09 7.74]
MIR4755_3P MIR4755_3P	-0.350	-1.074	-1.708	-0.478	2.264	-2.609	-0.350	0.257	0.257	4.894	-0.347
MIR142_3P MIR142_3P	-2.103	-0.436	-0.436	0.769	1.561	-2.526	-1.425	0.618	3.289	1.128	-1.149
MIR337_3P MIR337_3P	0.530	-0.469	1.629	1.358	0.892	-3.054	-1.483	1.358	0.698	-1.483	-1.477
MIR143_5P MIR143_5P	0.881	0.695	-1.370	0.695	1.867	-3.407	-1.370	1.867	-0.448	0.395	-1.059
MIR6752_3P MIR6752_3P	-0.638	-1.708	0.257	-1.074	0.257	-0.835	-0.350	-0.835	6.292	0.986	0.259
MIR5004_3P MIR5004_3P	-0.885	1.465	-1.147	1.732	-0.885	-1.464	2.666	0.351	0.999	-1.464	-1.141
MIR4473 MIR4473	-0.731	-0.505	0.576	-1.029	-0.338	0.267	-1.421	2.714	3.600	-0.731	-1.416
MIR433_3P MIR433_3P	-1.189	-0.526	-0.526	-1.512	3.294	-1.189	-1.512	2.255	0.955	0.330	0.333
MIR6768_5P MIR6768_5P	-0.874	-0.551	-0.874	-1.079	1.465	-4.308	0.597	1.257	0.736	0.893	0.899
MIR302A_5P MIR302A_5P	-1.489	0.415	0.531	1.823	1.166	-2.547	-0.495	-0.495	1.166	0.981	-2.136
MIR152_5P MIR152_5P	0.672	1.420	0.337	-0.833	-0.268	-2.099	-0.268	-1.152	1.733	1.420	-2.092
ATGCTGG_MIR338 ATGCTGG_MIR338	-1.733	-0.393	-0.393	-0.756	-0.272	-1.013	-1.733	3.680	0.817	0.628	1.038
MIR6866_5P MIR6866_5P	0.878	-3.071	0.288	0.445	1.467	-1.518	0.642	0.878	-0.488	0.445	-1.061
MIR31_5P MIR31_5P	3.733	-0.554	0.301	-0.554	0.865	-3.396	-0.728	-0.413	-0.413	0.410	0.544
MIR6752_5P MIR6752_5P	0.662	0.364	0.254	1.062	-0.905	-3.124	-1.534	1.062	-0.496	0.254	1.861
MIR6072 MIR6072	0.396	-0.541	-0.355	0.798	-0.541	-2.254	-2.254	2.047	0.578	1.056	0.255
MIR5089_5P MIR5089_5P	-1.623	-0.493	-0.493	0.380	2.331	-0.493	-0.685	1.395	-0.930	1.993	-1.233
MIR34B_3P MIR34B_3P	-0.951	0.683	1.110	1.110	0.683	-2.134	-0.703	1.364	0.683	-1.262	-1.257
