GO	[-2.11 -0.35]	[-0.35 -0.22]	[-0.22 -0.14]	[-0.14 -0.08]	[-0.08 -0.03]	[-0.03 0.02]	[0.02 0.07]	[0.07 0.13]	[0.13 0.21]	[0.21 0.33]	[0.33 4.12]
GSE14415_NATURAL_TREG_VS_FOXP3_KO_NATURAL_TREG_DN GSE14415_NATURAL_TREG_VS_FOXP3_KO_NATURAL_TREG_DN	-1.163	-0.581	-1.163	-1.163	-0.581	-0.581	-0.581	-0.581	0.984	1.443	5.632
KARLSSON_TGFB1_TARGETS_UP KARLSSON_TGFB1_TARGETS_UP	-0.694	-0.694	-0.694	-2.466	-0.259	-0.694	-2.466	0.545	1.822	2.255	2.198
BUSSLINGER_GASTRIC_X_CELLS BUSSLINGER_GASTRIC_X_CELLS	-0.521	-0.240	-1.080	-1.080	-1.080	-0.240	2.168	0.687	-0.521	-1.080	3.493
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	-0.994	-2.056	-2.056	-0.439	-0.275	0.980	-0.672	-0.994	0.980	2.421	2.356
KCCGNSWTTT_UNKNOWN KCCGNSWTTT_UNKNOWN	-2.509	-1.655	-1.101	1.388	2.194	0.331	-0.718	0.523	-1.101	0.763	1.018
PURBEY_TARGETS_OF_CTBP1_AND_SATB1_DN PURBEY_TARGETS_OF_CTBP1_AND_SATB1_DN	1.981	0.610	0.324	-0.581	-0.581	-1.163	-1.163	-1.163	1.981	0.984	-1.183
PID_CXCR4_PATHWAY PID_CXCR4_PATHWAY	-1.540	1.345	-1.540	2.333	0.618	0.360	-1.540	0.618	-0.863	-0.477	0.347
MORF_MSH2 MORF_MSH2	-1.289	-1.289	0.511	-1.289	-0.672	-1.289	1.736	0.841	0.841	0.841	0.496
GSE40274_FOXP3_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN GSE40274_FOXP3_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	-1.130	-1.130	-1.876	-1.130	0.226	-0.392	-0.392	0.967	1.335	0.658	2.709
GSE40666_UNTREATED_VS_IFNA_STIM_STAT4_KO_EFFECTOR_CD8_TCELL_90MIN_UP GSE40666_UNTREATED_VS_IFNA_STIM_STAT4_KO_EFFECTOR_CD8_TCELL_90MIN_UP	4.965	1.194	-0.255	-1.232	-0.255	0.575	-0.759	-0.452	-0.759	-1.232	-0.781
KEGG_PURINE_METABOLISM KEGG_PURINE_METABOLISM	-0.259	-1.122	-0.259	1.038	-0.259	2.072	1.515	-1.122	0.347	-1.122	-1.141
PID_SMAD2_3NUCLEAR_PATHWAY PID_SMAD2_3NUCLEAR_PATHWAY	1.312	0.886	-1.247	-1.247	0.886	1.813	-1.247	-0.641	-0.641	0.283	-0.330
MIR221_3P MIR221_3P	-0.694	-0.259	-0.435	-1.619	-0.435	-0.259	0.545	-1.619	0.347	5.025	0.332
BROWNE_HCMV_INFECTION_30MIN_DN BROWNE_HCMV_INFECTION_30MIN_DN	-0.218	-1.456	0.404	-0.430	0.404	0.404	-1.456	0.404	0.404	-1.456	3.068
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_DN GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_DN	0.920	-2.297	2.050	0.643	-0.602	-0.365	1.248	-0.954	0.418	-1.477	-0.380
GSE7460_CD8_TCELL_VS_TREG_ACT_DN GSE7460_CD8_TCELL_VS_TREG_ACT_DN	-0.588	-2.805	0.828	0.828	1.810	0.390	0.238	-1.313	0.390	-1.313	0.797
MORF_SART1 MORF_SART1	-0.430	-0.799	-0.799	-0.430	0.404	0.404	1.955	-1.456	1.038	1.463	-1.481
GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	1.365	2.617	0.217	-0.913	0.492	-0.913	0.492	-0.406	-0.913	-0.406	-0.929
GSE17721_CTRL_VS_CPG_6H_BMDC_DN GSE17721_CTRL_VS_CPG_6H_BMDC_DN	-1.164	-0.412	-1.918	-0.227	-0.412	2.683	-1.164	0.928	-0.412	1.286	0.376
GSE22282_HYPOXIA_VS_NORMOXIA_MYELOID_DC_UP GSE22282_HYPOXIA_VS_NORMOXIA_MYELOID_DC_UP	0.720	0.428	0.216	-1.414	-0.407	3.924	0.216	-1.414	-0.767	0.216	-0.420
HP_ABNORMAL_MORPHOLOGY_OF_THE_ABDOMINAL_MUSCULATURE HP_ABNORMAL_MORPHOLOGY_OF_THE_ABDOMINAL_MUSCULATURE	-0.830	0.568	0.568	0.256	-0.830	0.568	-0.830	2.891	0.256	-0.830	-0.844
GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_4D_CULTURE_UP GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_4D_CULTURE_UP	-2.093	-1.021	-2.093	-0.456	-0.456	0.949	0.315	-0.287	1.578	0.949	1.529
HALLMARK_OXIDATIVE_PHOSPHORYLATION HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.826	0.530	0.530	0.826	0.530	-1.666	-0.550	0.826	-1.666	0.530	-1.695
BURTON_ADIPOGENESIS_8 BURTON_ADIPOGENESIS_8	-0.622	2.081	-0.223	-0.622	-0.223	2.885	-0.622	-0.622	-0.223	-0.622	-0.229
GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_UP GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_UP	0.502	-1.691	0.316	0.316	1.017	-0.286	-1.131	-0.286	-0.471	-1.691	3.547
GSE34392_ST2_KO_VS_WT_DAY8_LCMV_EFFECTOR_CD8_TCELL_UP GSE34392_ST2_KO_VS_WT_DAY8_LCMV_EFFECTOR_CD8_TCELL_UP	1.383	0.727	-2.171	-1.371	-0.536	1.383	-0.869	0.287	1.029	0.479	-0.894
GSE17721_PAM3CSK4_VS_CPG_12H_BMDC_DN GSE17721_PAM3CSK4_VS_CPG_12H_BMDC_DN	0.650	0.650	0.992	0.992	-1.498	0.650	0.381	-1.498	-0.831	-1.498	0.368
GCM_CHUK GCM_CHUK	0.886	-1.247	-0.320	0.283	-1.247	0.542	-1.247	0.283	-0.320	-0.320	2.976
GSE14000_4H_VS_16H_LPS_DC_DN GSE14000_4H_VS_16H_LPS_DC_DN	-0.735	0.454	-0.735	-0.385	0.231	0.454	0.758	3.350	-1.372	-1.372	0.222
MIR2054 MIR2054	-0.831	-0.454	1.403	1.403	-1.498	-0.454	-0.454	0.650	1.403	-0.233	-1.524
BROWNE_HCMV_INFECTION_12HR_UP BROWNE_HCMV_INFECTION_12HR_UP	-0.746	-0.298	-0.746	1.723	-0.746	-0.298	-0.746	-0.746	0.657	1.723	0.643
GSE26290_CTRL_VS_AKT_INHIBITOR_TREATED_ANTI_CD3_AND_IL2_STIM_CD8_TCELL_DN GSE26290_CTRL_VS_AKT_INHIBITOR_TREATED_ANTI_CD3_AND_IL2_STIM_CD8_TCELL_DN	1.700	-0.227	0.390	-1.164	-0.412	1.700	-1.164	-1.918	0.928	-0.705	0.376
WNT_UP.V1_UP WNT_UP.V1_UP	1.883	2.762	-0.455	-0.455	-0.455	0.187	-0.455	-0.455	-0.455	-0.455	0.183
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP	-0.431	1.239	3.157	-0.732	-0.241	-0.732	-0.431	0.371	-1.960	0.601	-0.753
GOMF_RRNA_BINDING GOMF_RRNA_BINDING	-0.788	-0.788	-0.788	-0.324	0.611	0.279	-0.788	1.062	1.062	-0.788	1.595
GSE41867_DAY6_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP GSE41867_DAY6_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	-0.871	0.236	1.445	-0.871	1.445	-0.378	-0.378	-0.871	1.445	-0.871	0.229
GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE	1.738	1.056	-0.497	-0.497	-0.497	-0.497	1.738	-0.497	-0.497	-0.497	0.163
GSE15139_GMCSF_TREATED_VS_UNTREATED_NEUTROPHILS_DN GSE15139_GMCSF_TREATED_VS_UNTREATED_NEUTROPHILS_DN	-1.375	-0.406	-0.406	-0.629	-1.375	0.358	-0.250	-0.629	4.629	0.543	0.520
GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM	0.427	1.221	0.776	-0.996	1.221	-0.203	-0.462	0.776	-0.996	-0.996	-1.014
GSE26928_EFF_MEMORY_VS_CXCR5_POS_CD4_TCELL_UP GSE26928_EFF_MEMORY_VS_CXCR5_POS_CD4_TCELL_UP	-0.272	1.212	-0.705	0.332	-0.272	-0.705	-0.705	3.388	-0.272	-0.705	-0.279
HP_ABNORMALITY_OF_THE_5TH_TOE HP_ABNORMALITY_OF_THE_5TH_TOE	-0.663	0.765	-0.663	-0.247	0.765	2.714	0.363	-0.663	-0.663	-0.663	-0.254
GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_UP GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_UP	-0.455	-0.455	0.187	-0.455	1.152	2.762	-0.455	-0.455	0.580	-0.455	-0.463
WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3 WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3	0.826	-0.622	-0.223	2.081	-0.622	1.392	-0.622	-0.223	-0.622	-0.622	-0.229
HP_SLENDER_BUILD HP_SLENDER_BUILD	-0.373	-0.373	-0.373	2.238	-0.373	-0.373	-0.373	-0.373	1.386	-0.373	0.702
