GO	[-3.28 -0.32]	[-0.32 -0.20]	[-0.20 -0.12]	[-0.12 -0.07]	[-0.07 -0.03]	[-0.03 0.02]	[0.02 0.07]	[0.07 0.13]	[0.13 0.20]	[0.20 0.32]	[0.32 2.54]
MIR548V MIR548V	-1.252	-0.322	1.306	-0.322	-1.252	-0.645	1.306	1.306	-1.252	1.306	-0.625
MIR3129_5P MIR3129_5P	-0.338	-0.338	-0.604	-0.604	-1.757	0.267	-1.034	-0.338	4.306	1.088	0.281
MIR199A_3P_MIR199B_3P MIR199A_3P_MIR199B_3P	-0.338	-0.338	-0.604	-0.604	-1.757	0.267	-1.034	-0.338	4.306	1.088	0.281
MIR628_3P MIR628_3P	0.930	0.930	-0.380	0.526	-0.875	-0.380	-0.875	-0.380	2.741	-0.875	-0.855
MIR6780A_3P MIR6780A_3P	-0.803	-0.803	-1.462	1.947	-0.803	1.033	-0.433	1.033	-0.433	-0.803	1.501
MIR150_5P MIR150_5P	0.570	-1.239	0.850	-0.258	-2.010	-0.455	2.515	-0.763	1.187	-0.258	-0.735
MIR4735_3P MIR4735_3P	-1.504	-0.835	0.646	-0.835	-0.457	-1.504	0.986	1.872	-0.235	0.379	1.021
MIR18A_5P_MIR18B_5P MIR18A_5P_MIR18B_5P	-1.757	-0.604	0.475	-0.604	-0.604	-1.757	1.088	1.945	0.267	0.475	0.780
MIR6502_3P MIR6502_3P	0.330	-0.707	0.330	-0.707	0.330	-0.274	3.379	-0.707	0.705	-0.707	-0.692
CAGCACT_MIR5123P CAGCACT_MIR5123P	-1.588	-0.268	-0.901	0.583	-0.504	0.337	2.242	0.337	-1.588	-0.268	1.327
MIR8055 MIR8055	-0.582	-0.582	0.891	-0.582	0.433	-0.582	-0.200	-0.582	0.891	-0.582	2.258
MIR4663 MIR4663	0.395	0.823	-0.624	-0.624	-0.624	-0.224	2.877	-0.224	-0.624	-0.624	0.407
