GO	[-10.07 -0.90]	[-0.90 -0.54]	[-0.54 -0.29]	[-0.29 -0.08]	[-0.08 0.00]	[0.00 0.10]	[0.10 0.33]	[0.33 0.58]	[0.58 0.81]	[0.81 1.75]	[1.75 26.66]
GOCC_ORGANELLAR_RIBOSOME GOCC_ORGANELLAR_RIBOSOME	2.317	8.880	2.317	0.405	-1.029	-1.029	-0.505	-1.421	-2.623	-3.612	-3.615
GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	3.016	8.032	0.835	1.031	-2.549	-2.065	-0.801	-0.609	-2.065	0.274	-5.913
GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT	2.343	8.797	0.846	0.380	-0.645	-1.536	-1.006	-0.645	-2.364	-2.364	-2.366
GOCC_RESPIRASOME GOCC_RESPIRASOME	2.294	4.398	1.633	-0.398	-1.075	-3.223	-0.398	-0.398	-1.075	0.335	-3.226
GOCC_RESPIRATORY_CHAIN_COMPLEX GOCC_RESPIRATORY_CHAIN_COMPLEX	2.317	4.090	1.025	-0.505	-1.421	-2.623	0.267	-0.338	-1.029	0.405	-2.626
GOCC_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_INNER_MEMBRANE GOCC_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_INNER_MEMBRANE	2.477	2.018	2.018	0.416	-2.281	0.246	-0.949	-0.600	-0.949	-0.600	-2.283
GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE	2.205	-1.950	-1.950	-1.950	-1.950	0.612	-0.424	-0.290	1.870	0.447	2.202
GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	2.379	-0.479	-2.674	-1.596	-2.073	0.270	-0.668	-0.334	2.747	0.393	1.426
GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	2.489	-0.935	-1.964	-2.863	-1.363	0.764	-0.405	-0.251	1.338	0.357	1.336
GOCC_NEURON_SPINE GOCC_NEURON_SPINE	2.251	-0.608	-0.608	-2.182	-2.611	-0.776	1.268	-0.354	0.886	0.452	1.265
