GO	[-5.35 -0.83]	[-0.83 -0.36]	[-0.36 -0.07]	[-0.07 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.20]	[0.20 0.63]	[0.63 5.00]
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	-0.509	-1.763	-2.636	1.263	1.620	0.950	1.263	1.620	-0.509	-1.191	-1.802
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	-0.955	-0.955	-0.955	-0.955	1.291	0.458	0.458	-0.955	-0.955	2.494	1.265
GSE5542_UNTREATED_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP GSE5542_UNTREATED_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP	-2.129	0.501	0.757	0.501	-1.336	-1.336	-0.841	-1.336	3.372	0.757	0.732
GSE21033_1H_VS_12H_POLYIC_STIM_DC_UP GSE21033_1H_VS_12H_POLYIC_STIM_DC_UP	-1.582	2.819	2.819	-0.501	-0.266	-0.501	-0.896	-1.582	-0.896	0.587	0.327
FUJII_YBX1_TARGETS_DN FUJII_YBX1_TARGETS_DN	0.746	1.012	-0.262	-0.262	2.942	-0.650	-0.422	-1.407	-2.933	-1.407	1.276
GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN	-1.834	-1.096	0.432	-0.652	0.432	-1.834	1.822	-0.373	-0.652	2.311	0.979
GSE42021_CD24HI_VS_CD24LOW_TCONV_THYMUS_UP GSE42021_CD24HI_VS_CD24LOW_TCONV_THYMUS_UP	-0.266	4.120	1.291	0.587	-0.501	-1.582	0.340	-1.582	-0.501	-0.896	-0.517
LAKE_ADULT_KIDNEY_C15_CONNECTING_TUBULE LAKE_ADULT_KIDNEY_C15_CONNECTING_TUBULE	-0.412	0.390	-0.227	-0.227	-0.412	-1.164	-1.918	-1.164	4.520	-0.412	1.251
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_70PLS_NONRESPONDER_2DY_UP THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_70PLS_NONRESPONDER_2DY_UP	-0.735	-1.372	-1.372	0.758	0.454	2.702	1.139	0.231	-1.372	-0.735	0.440
MIR6758_3P MIR6758_3P	-0.913	-0.913	-0.913	-0.913	-0.406	1.365	-0.913	0.492	0.877	2.617	0.210
GSE7400_CTRL_VS_CSF3_IN_VIVO_TREATED_PBMC_UP GSE7400_CTRL_VS_CSF3_IN_VIVO_TREATED_PBMC_UP	-0.286	-0.471	-1.131	-0.742	1.718	1.718	1.017	1.345	-2.551	-1.131	-0.490
MIR4635 MIR4635	2.201	-0.704	2.805	-0.363	-0.363	0.482	-1.331	-1.331	-0.704	0.482	-0.721
MIR193A_3P_MIR193B_3P MIR193A_3P_MIR193B_3P	-0.324	1.623	0.279	-0.324	-0.788	-0.788	-0.324	-0.788	-0.324	3.892	-0.802
GSE17974_0H_VS_12H_IN_VITRO_ACT_CD4_TCELL_UP GSE17974_0H_VS_12H_IN_VITRO_ACT_CD4_TCELL_UP	-1.498	-0.233	-1.498	-0.233	-1.498	-0.233	0.992	-0.454	0.650	2.419	0.631
GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_UP GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_UP	-0.648	-0.234	1.932	0.381	-0.234	1.932	-1.012	-0.648	-2.382	1.166	-1.040
MORF_BMI1 MORF_BMI1	0.269	1.094	3.035	-1.750	0.269	-0.336	0.269	-0.336	0.479	-1.750	-1.052
GSE339_EX_VIVO_VS_IN_CULTURE_CD4POS_DC_UP GSE339_EX_VIVO_VS_IN_CULTURE_CD4POS_DC_UP	0.708	0.481	-0.490	2.076	0.481	0.983	-1.727	0.302	-2.593	0.302	-1.192
GSE6259_FLT3L_INDUCED_VS_WT_SPLENIC_DC_33D1_POS_UP GSE6259_FLT3L_INDUCED_VS_WT_SPLENIC_DC_33D1_POS_UP	1.593	0.758	0.454	-1.372	-0.735	0.231	-1.372	-0.385	-1.372	1.593	0.440
