GO	[-6.42 -0.58]	[-0.58 -0.27]	[-0.27 -0.14]	[-0.14 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.09]	[0.09 0.22]	[0.22 0.46]	[0.46 0.96]	[0.96 8.92]
GSE18281_CORTICAL_THYMOCYTE_VS_WHOLE_CORTEX_THYMUS_UP GSE18281_CORTICAL_THYMOCYTE_VS_WHOLE_CORTEX_THYMUS_UP	2.779	-0.685	-1.882	-2.241	-0.685	5.632	-2.650	-4.982	-0.539	0.910	3.409
GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN	3.747	-0.742	-2.044	-3.406	1.056	5.262	-0.742	-4.004	-2.437	0.721	1.252
GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN	5.677	-0.343	-3.406	-1.702	1.460	3.406	-2.044	-3.406	-1.702	0.581	0.723
GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_UP GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_UP	2.958	-1.924	-2.306	-3.253	1.826	3.977	-3.839	-0.524	-0.673	0.799	0.971
GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_UP GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_UP	3.622	-2.746	-2.746	-2.306	1.362	3.282	-0.851	-1.593	0.301	-0.673	1.829
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_DN GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_DN	3.409	-1.249	-1.853	-3.742	1.221	3.757	-1.249	-1.853	-0.633	0.430	1.223
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_UP GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_UP	2.179	-3.162	-0.805	-2.661	0.849	3.077	-2.228	-0.805	-0.805	0.326	3.413
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_UP	3.740	-0.539	-2.241	-0.417	-0.539	2.779	-3.654	-2.650	-0.417	0.751	1.716
GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_DN GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_DN	2.115	-1.571	-2.718	-2.280	-0.392	2.115	-2.718	0.409	-0.660	0.988	3.671
GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_3H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	3.446	-1.278	-0.672	-1.278	-0.528	1.984	-1.044	-2.623	-1.278	-0.309	4.509
