GO	[-6.38 -0.52]	[-0.52 -0.43]	[-0.43 -0.19]	[-0.19 -0.09]	[-0.09 -0.01]	[-0.01 0.00]	[0.00 0.06]	[0.06 0.15]	[0.15 0.30]	[0.30 0.73]	[0.73 5.59]
REACTOME_CD22_MEDIATED_BCR_REGULATION REACTOME_CD22_MEDIATED_BCR_REGULATION	-1.123	-1.679	-2.532	-2.532	-2.532	36.573	1.006	-2.532	-2.532	-1.679	-1.681
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	-0.797	9.295	-1.718	-4.224	-5.372	16.953	0.549	-4.224	-2.165	-0.797	-1.721
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	2.198	1.698	-0.876	-5.041	-3.703	14.517	-0.552	-4.323	-2.277	-0.428	0.596
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	-2.448	-5.545	2.492	5.308	3.777	-1.710	0.724	1.699	-0.453	-2.053	-6.555
REACTOME_BETA_DEFENSINS REACTOME_BETA_DEFENSINS	-1.700	0.502	-0.574	-0.991	-1.700	14.583	1.537	-1.700	-1.700	-1.700	-0.993
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	-2.768	-4.099	1.810	3.803	0.422	-6.211	0.310	3.423	2.093	-0.713	-2.773
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	-2.235	-3.992	-0.312	1.907	1.907	-2.962	-0.312	4.935	2.259	-0.920	-3.996
REACTOME_MITOTIC_SPINDLE_CHECKPOINT REACTOME_MITOTIC_SPINDLE_CHECKPOINT	-2.746	-4.619	2.295	3.446	1.960	-2.746	-0.357	1.368	0.884	-0.508	-3.536
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS	-2.106	-2.644	1.981	0.433	2.637	-2.644	0.311	1.416	1.170	0.751	-5.294
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	-3.876	-0.868	1.362	0.388	3.356	-2.420	0.531	0.699	2.598	-0.868	-3.064
REACTOME_ECM_PROTEOGLYCANS REACTOME_ECM_PROTEOGLYCANS	2.102	0.599	-0.523	-2.220	-3.157	0.265	-1.582	0.265	-1.582	0.265	6.217
REACTOME_RAB_REGULATION_OF_TRAFFICKING REACTOME_RAB_REGULATION_OF_TRAFFICKING	-0.496	-3.130	-0.354	1.859	2.172	-5.079	0.663	0.501	2.172	-0.496	-1.192
REACTOME_MUSCLE_CONTRACTION REACTOME_MUSCLE_CONTRACTION	4.928	4.543	0.293	-1.868	-1.283	-0.529	-1.048	-3.104	-0.846	0.497	0.291
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0.269	2.994	-1.742	-1.742	-1.024	1.480	1.085	-1.024	-1.742	-1.024	1.929
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR	-2.812	-2.101	-0.589	-0.589	1.142	-1.566	-0.268	2.856	3.286	1.142	-1.568
REACTOME_PROTEIN_LOCALIZATION REACTOME_PROTEIN_LOCALIZATION	-1.834	-1.494	0.494	0.375	1.168	-2.232	-0.442	2.158	3.447	0.375	-2.236
REACTOME_O_LINKED_GLYCOSYLATION REACTOME_O_LINKED_GLYCOSYLATION	1.686	2.703	-0.345	-2.106	-0.493	-0.686	-1.625	-1.625	-1.240	0.907	2.334
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	3.609	3.164	-0.624	-0.432	-2.168	0.842	-1.203	-0.876	-1.203	-0.624	0.311
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	6.182	0.422	-1.242	-0.835	-1.821	-0.344	-0.344	-0.835	-0.835	0.262	1.168
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	-0.733	2.095	0.453	-1.368	-1.368	0.231	0.453	-1.368	-1.368	1.580	1.130
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	-2.324	-0.623	0.878	-0.382	0.397	-2.324	0.397	2.903	1.193	0.233	-0.980
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE	-1.024	-1.742	1.085	1.480	1.480	-1.742	0.269	0.749	0.477	-0.336	-1.744
REACTOME_RHOU_GTPASE_CYCLE REACTOME_RHOU_GTPASE_CYCLE	-0.765	-0.765	0.427	1.514	2.014	-1.409	-0.407	1.080	0.716	-1.409	-1.411
REACTOME_GAP_JUNCTION_ASSEMBLY REACTOME_GAP_JUNCTION_ASSEMBLY	1.280	2.785	-0.893	-0.893	-1.576	-0.266	0.899	-0.893	0.339	-1.576	0.583
REACTOME_METABOLISM_OF_NUCLEOTIDES REACTOME_METABOLISM_OF_NUCLEOTIDES	-0.963	-0.491	0.559	-1.305	1.512	-0.963	0.559	1.228	2.537	-0.491	-3.042
REACTOME_HATS_ACETYLATE_HISTONES REACTOME_HATS_ACETYLATE_HISTONES	-2.493	-0.769	1.078	0.875	0.538	-3.070	0.292	2.428	0.538	0.538	-1.001
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	-1.202	1.366	0.302	-0.610	-1.202	3.115	0.572	-0.610	-1.202	-0.300	0.302
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	0.594	2.165	-0.438	-1.516	-0.850	-0.850	-1.983	-0.301	-0.850	1.530	2.161
REACTOME_DIGESTION_AND_ABSORPTION REACTOME_DIGESTION_AND_ABSORPTION	0.324	0.324	-0.279	-0.580	-1.160	3.240	-0.580	-1.160	-1.160	0.324	1.432
REACTOME_TRNA_AMINOACYLATION REACTOME_TRNA_AMINOACYLATION	-0.336	-1.742	-0.599	0.269	0.749	-0.599	2.437	1.932	-0.336	-0.336	-1.744
