GO	[-50.28 -1.13]	[-1.13 -0.55]	[-0.55 -0.30]	[-0.30 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.34]	[0.34 0.83]	[0.83 1.86]	[1.86 26.18]
TMTCGCGANR_UNKNOWN TMTCGCGANR_UNKNOWN	-0.346	2.666	3.326	4.054	-6.894	-5.646	-6.894	6.154	0.260	-1.239	-3.278
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-0.318	6.274	1.531	3.525	-5.402	-6.393	-7.686	4.238	0.931	-1.969	-2.790
SGCGSSAAA_E2F1DP2_01 SGCGSSAAA_E2F1DP2_01	-0.497	5.516	0.706	3.905	-4.810	-7.019	-5.763	3.905	1.054	-1.598	-1.592
MCM3_TARGET_GENES MCM3_TARGET_GENES	-0.583	1.930	1.685	6.528	-5.513	-3.998	-4.693	3.397	1.685	-2.884	-2.034
MIR548AV_3P MIR548AV_3P	-1.464	1.999	1.999	5.047	-5.105	-7.352	-4.309	0.462	1.506	1.286	-0.953
SREBP1_01 SREBP1_01	0.284	0.382	3.320	5.644	-4.205	-4.205	-4.994	2.672	1.583	-1.135	-2.969
MIR142_3P MIR142_3P	-0.731	0.372	-0.569	3.984	-7.269	-3.575	-5.031	1.800	5.583	0.937	-0.566
HOXD11_TARGET_GENES HOXD11_TARGET_GENES	0.923	2.456	0.923	4.276	-4.904	-4.008	-4.904	3.128	0.582	-0.885	-3.280
ZBTB5_TARGET_GENES ZBTB5_TARGET_GENES	-0.835	2.990	0.661	4.014	-5.290	-6.274	-4.483	0.986	2.990	0.309	-0.831
GCGNNANTTCC_UNKNOWN GCGNNANTTCC_UNKNOWN	0.610	1.217	0.990	0.787	-5.187	-5.187	-4.055	5.219	2.365	-1.253	-0.958
MXD1_TARGET_GENES MXD1_TARGET_GENES	2.424	2.741	1.132	5.011	-4.334	-5.255	-4.334	0.756	-0.260	-1.047	-1.628
MIR302A_5P MIR302A_5P	-0.494	2.068	1.817	1.582	-4.130	-5.663	-5.663	4.267	0.979	0.663	-1.782
GGAANCGGAANY_UNKNOWN GGAANCGGAANY_UNKNOWN	-0.345	3.482	2.687	3.073	-4.563	-3.482	-3.482	1.393	0.527	-0.685	-3.475
E2F_Q2 E2F_Q2	0.551	1.661	1.661	1.431	-3.737	-5.216	-5.216	3.070	2.755	-0.490	-2.650
GTGCCAT_MIR183 GTGCCAT_MIR183	-0.293	1.429	0.534	3.111	-4.883	-4.102	-5.842	5.395	0.412	0.534	-1.075
ZNF667_TARGET_GENES ZNF667_TARGET_GENES	0.724	8.551	-0.284	1.324	-4.943	-3.322	-3.322	2.113	0.568	-1.804	-1.147
MIR619_5P MIR619_5P	-0.734	-0.958	-0.552	2.174	-5.728	-2.422	-4.555	4.377	0.912	4.377	-0.404
MIR6768_5P MIR6768_5P	-1.077	-0.550	1.254	3.687	-4.296	-5.010	-5.010	1.254	2.450	1.684	0.370
GAGCTGG_MIR337 GAGCTGG_MIR337	-0.310	0.292	0.292	3.876	-3.794	-3.794	-6.727	2.823	0.660	-0.419	1.938
MIR4778_5P MIR4778_5P	-0.925	0.937	-0.731	6.020	-0.925	-5.999	-4.240	3.622	1.125	0.276	-1.148
ZMYM2_TARGET_GENES ZMYM2_TARGET_GENES	-0.282	0.768	-0.400	1.711	-4.093	-4.093	-5.229	2.006	3.815	1.191	-0.978
HDAC8_TARGET_GENES HDAC8_TARGET_GENES	-1.737	3.594	1.582	4.002	-5.395	-3.400	-1.737	1.863	-0.321	-0.448	-1.058
GKCGCNNNNNNNTGAYG_UNKNOWN GKCGCNNNNNNNTGAYG_UNKNOWN	1.324	4.097	0.728	4.687	-1.676	-2.528	-2.528	-0.287	-0.738	-1.676	-2.524
MIR6722_3P MIR6722_3P	-0.659	-0.293	0.526	1.383	-5.290	-2.714	-6.274	1.176	3.316	1.383	1.182
MIR4755_3P MIR4755_3P	-0.833	0.257	-0.477	5.324	-2.603	-4.788	-4.788	0.795	0.482	1.961	1.436
IRX2_TARGET_GENES IRX2_TARGET_GENES	0.543	0.690	1.253	3.245	-2.566	-3.726	-6.644	1.728	1.728	-0.530	-0.884
MIR140_3P MIR140_3P	-0.477	2.575	-0.477	1.961	-3.900	-3.189	-5.978	1.961	1.685	0.482	0.259
AACWWCAANK_UNKNOWN AACWWCAANK_UNKNOWN	0.759	5.651	0.339	0.943	-3.255	-3.255	-6.061	1.376	-0.266	-0.266	-0.265
MIR199A_5P MIR199A_5P	0.317	1.197	0.676	1.635	-4.448	-3.769	-3.769	1.197	4.827	0.419	-1.542
NR1D1_TARGET_GENES NR1D1_TARGET_GENES	1.626	2.947	-0.644	0.388	-3.049	-3.049	-4.979	3.334	1.356	-1.141	-0.330
MIR6715A_3P MIR6715A_3P	-0.441	-0.581	1.378	5.389	-3.223	-5.567	-3.223	1.161	1.613	0.276	0.278
MIR4768_3P MIR4768_3P	-0.672	1.508	0.622	1.508	-4.939	-4.229	-3.617	3.115	0.622	2.240	-0.667
MIR525_5P MIR525_5P	0.585	3.381	-0.838	2.387	-2.036	-3.624	-5.294	0.451	3.032	-0.268	-0.834
MIR3064_3P MIR3064_3P	-0.766	1.353	-0.337	4.105	-4.663	-3.255	-3.255	2.109	2.109	-0.452	-0.335
MIR7160_5P MIR7160_5P	1.533	0.301	1.123	1.123	-4.904	-4.196	-3.586	3.479	1.533	-0.398	-0.513
ZNF133_TARGET_GENES ZNF133_TARGET_GENES	-0.580	1.225	-0.319	3.254	-4.189	-2.338	-5.099	1.706	2.268	0.283	-0.317
